anomaly,anomaly_distance_median,anomaly_fraction,anomaly_in_range,anomaly_in_range_distance_median,anomaly_intensity,first_in_visible_run,frame,ignore,ignore_fraction,ignore_intensity,instance_count,neighbor_road_fraction,normal,normal_fraction,normal_in_range,normal_intensity,segment,sequence,slots,source_frame,source_sequence,stage,state,unknown_instance_points,version,visible,visible_fraction,zero_slot_fraction,zero_slots
15,18.979257583618164,0.00011830399394283552,15,18.979257583618164,"{""n"": 15, ""mean"": 0.15885714242855709, ""minimum"": 0.06542856991291046, ""maximum"": 0.2737142741680145, ""quantiles"": {""0.05"": 0.06542856991291046, ""0.25"": 0.09485714137554169, ""0.5"": 0.15800000727176666, ""0.75"": 0.23085714876651764, ""0.95"": 0.2737142741680145}}",0,337,1171,0.009235598460470692,"{""n"": 1171, ""mean"": 0.2235476392270388, ""minimum"": 0.004000000189989805, ""maximum"": 0.8759999871253967, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.02685714326798916, ""0.5"": 0.07999999821186066, ""0.75"": 0.4382857084274292, ""0.95"": 0.7371428608894348}}",1,1.0,125606,0.9906460975455865,125496,"{""n"": 125606, ""mean"": 0.24141409078973958, ""minimum"": 0.001714285695925355, ""maximum"": 1.6325714588165283, ""quantiles"": {""0.05"": 0.03200000151991844, ""0.25"": 0.0917142853140831, ""0.5"": 0.1834285706281662, ""0.75"": 0.34457144141197205, ""0.95"": 0.6277142763137817}}",0,000_00,131072,337,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126792,0.96734619140625,0.03265380859375,4280
16,18.876480102539062,0.00012628853773659368,16,18.876480102539062,"{""n"": 16, ""mean"": 0.1603571423329413, ""minimum"": 0.07000000029802322, ""maximum"": 0.26742857694625854, ""quantiles"": {""0.05"": 0.07000000029802322, ""0.25"": 0.09399999678134918, ""0.5"": 0.1502857208251953, ""0.75"": 0.24142856895923615, ""0.95"": 0.26742857694625854}}",0,338,1152,0.009092774717034745,"{""n"": 1152, ""mean"": 0.21439732159908292, ""minimum"": 0.004285714123398066, ""maximum"": 0.8788571357727051, ""quantiles"": {""0.05"": 0.011142857372760773, ""0.25"": 0.02628571353852749, ""0.5"": 0.0722857117652893, ""0.75"": 0.36571428179740906, ""0.95"": 0.7171428799629211}}",1,1.0,125526,0.9907809367452287,125410,"{""n"": 125526, ""mean"": 0.2409775527104739, ""minimum"": 0.001714285695925355, ""maximum"": 1.632857084274292, ""quantiles"": {""0.05"": 0.03200000151991844, ""0.25"": 0.09114285558462143, ""0.5"": 0.18314285576343536, ""0.75"": 0.34457144141197205, ""0.95"": 0.6265714168548584}}",0,000_00,131072,338,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126694,0.9665985107421875,0.0334014892578125,4378
11,18.77312469482422,8.683296495105778e-05,11,18.77312469482422,"{""n"": 11, ""mean"": 0.18007792193781247, ""minimum"": 0.07514286041259766, ""maximum"": 0.2622857093811035, ""quantiles"": {""0.05"": 0.07514286041259766, ""0.25"": 0.08028571307659149, ""0.5"": 0.19657142460346222, ""0.75"": 0.24714285135269165, ""0.95"": 0.2622857093811035}}",0,339,1126,0.00888853804862646,"{""n"": 1126, ""mean"": 0.21263587919641186, ""minimum"": 0.004000000189989805, ""maximum"": 0.8157142996788025, ""quantiles"": {""0.05"": 0.011142857372760773, ""0.25"": 0.02857142873108387, ""0.5"": 0.07571428269147873, ""0.75"": 0.3654285669326782, ""0.95"": 0.7097142934799194}}",1,1.0,125543,0.9910246289864225,125440,"{""n"": 125543, ""mean"": 0.24124855568582068, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6271429061889648, ""quantiles"": {""0.05"": 0.03142857179045677, ""0.25"": 0.09114285558462143, ""0.5"": 0.18285714089870453, ""0.75"": 0.3465714156627655, ""0.95"": 0.6277142763137817}}",0,000_00,131072,339,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126680,0.96649169921875,0.03350830078125,4392
12,18.66946792602539,9.482492947395871e-05,12,18.66946792602539,"{""n"": 12, ""mean"": 0.17216666663686434, ""minimum"": 0.0908571407198906, ""maximum"": 0.26514285802841187, ""quantiles"": {""0.05"": 0.0908571407198906, ""0.25"": 0.09885714203119278, ""0.5"": 0.16657142341136932, ""0.75"": 0.1908571422100067, ""0.95"": 0.26514285802841187}}",0,340,1102,0.008708089356691874,"{""n"": 1102, ""mean"": 0.2142118225465723, ""minimum"": 0.0037142857909202576, ""maximum"": 0.9848571419715881, ""quantiles"": {""0.05"": 0.011142857372760773, ""0.25"": 0.026571428403258324, ""0.5"": 0.0722857117652893, ""0.75"": 0.4205714166164398, ""0.95"": 0.7077142596244812}}",1,1.0,125435,0.9911970857138341,125331,"{""n"": 125435, ""mean"": 0.24176436055143097, ""minimum"": 0.001714285695925355, ""maximum"": 1.6351428031921387, ""quantiles"": {""0.05"": 0.031142856925725937, ""0.25"": 0.0908571407198906, ""0.5"": 0.18371428549289703, ""0.75"": 0.3479999899864197, ""0.95"": 0.6274285912513733}}",0,000_00,131072,340,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126549,0.9654922485351562,0.03450775146484375,4523
16,18.58902359008789,0.00012637232446094306,16,18.58902359008789,"{""n"": 16, ""mean"": 0.1580357151106, ""minimum"": 0.0762857124209404, ""maximum"": 0.25457143783569336, ""quantiles"": {""0.05"": 0.0762857124209404, ""0.25"": 0.08914285898208618, ""0.5"": 0.1534285694360733, ""0.75"": 0.23114286363124847, ""0.95"": 0.25457143783569336}}",0,341,1103,0.008711792117526262,"{""n"": 1103, ""mean"": 0.2005408624772249, ""minimum"": 0.004000000189989805, ""maximum"": 0.8048571348190308, ""quantiles"": {""0.05"": 0.011142857372760773, ""0.25"": 0.028857143595814705, ""0.5"": 0.06800000369548798, ""0.75"": 0.33399999141693115, ""0.95"": 0.6911428570747375}}",1,1.0,125491,0.9911618355580128,125389,"{""n"": 125491, ""mean"": 0.2411549422431259, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6291428804397583, ""quantiles"": {""0.05"": 0.030857142060995102, ""0.25"": 0.09000000357627869, ""0.5"": 0.18371428549289703, ""0.75"": 0.34771427512168884, ""0.95"": 0.6285714507102966}}",0,000_00,131072,341,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126610,0.9659576416015625,0.0340423583984375,4462
12,18.48589324951172,9.500435436624178e-05,12,18.48589324951172,"{""n"": 12, ""mean"": 0.18904761721690497, ""minimum"": 0.09485714137554169, ""maximum"": 0.28685712814331055, ""quantiles"": {""0.05"": 0.09485714137554169, ""0.25"": 0.10657142847776413, ""0.5"": 0.16828571259975433, ""0.75"": 0.25, ""0.95"": 0.28685712814331055}}",0,342,1066,0.008439553479534479,"{""n"": 1066, ""mean"": 0.19251728741217083, ""minimum"": 0.003142857225611806, ""maximum"": 0.8202857375144958, ""quantiles"": {""0.05"": 0.011142857372760773, ""0.25"": 0.025142857804894447, ""0.5"": 0.061714284121990204, ""0.75"": 0.2611428499221802, ""0.95"": 0.6731428503990173}}",1,1.0,125232,0.9914654421660993,125119,"{""n"": 125232, ""mean"": 0.24179263177437288, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6268571615219116, ""quantiles"": {""0.05"": 0.030571429058909416, ""0.25"": 0.09000000357627869, ""0.5"": 0.18371428549289703, ""0.75"": 0.3497142791748047, ""0.95"": 0.6291428804397583}}",0,000_00,131072,342,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126310,0.9636688232421875,0.0363311767578125,4762
14,18.387081146240234,0.0001107638751532893,14,18.387081146240234,"{""n"": 14, ""mean"": 0.16795918345451355, ""minimum"": 0.06942857056856155, ""maximum"": 0.2874285578727722, ""quantiles"": {""0.05"": 0.06942857056856155, ""0.25"": 0.09485714137554169, ""0.5"": 0.15314285457134247, ""0.75"": 0.2557142972946167, ""0.95"": 0.2874285578727722}}",0,343,1027,0.008125321413030578,"{""n"": 1027, ""mean"": 0.1838308523348764, ""minimum"": 0.0028571428265422583, ""maximum"": 0.817714273929596, ""quantiles"": {""0.05"": 0.009999999776482582, ""0.25"": 0.02428571507334709, ""0.5"": 0.055142857134342194, ""0.75"": 0.22771428525447845, ""0.95"": 0.671999990940094}}",1,1.0,125354,0.9917639147118161,125260,"{""n"": 125354, ""mean"": 0.24205889145229154, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6282857656478882, ""quantiles"": {""0.05"": 0.03028571419417858, ""0.25"": 0.08942857384681702, ""0.5"": 0.1842857152223587, ""0.75"": 0.35114285349845886, ""0.95"": 0.6308571696281433}}",0,000_00,131072,343,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126395,0.9643173217773438,0.03568267822265625,4677
13,18.295146942138672,0.00010284484668206702,13,18.295146942138672,"{""n"": 13, ""mean"": 0.1654945073219446, ""minimum"": 0.08542857319116592, ""maximum"": 0.259714275598526, ""quantiles"": {""0.05"": 0.08542857319116592, ""0.25"": 0.14885714650154114, ""0.5"": 0.16428571939468384, ""0.75"": 0.20200000703334808, ""0.95"": 0.259714275598526}}",0,344,1027,0.008124742887883295,"{""n"": 1027, ""mean"": 0.1803861453142126, ""minimum"": 0.0022857142612338066, ""maximum"": 0.8080000281333923, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.02428571507334709, ""0.5"": 0.055142857134342194, ""0.75"": 0.21314285695552826, ""0.95"": 0.670285701751709}}",1,1.0,125364,0.9917724122654347,125267,"{""n"": 125364, ""mean"": 0.24216206065236492, ""minimum"": 0.001714285695925355, ""maximum"": 1.6325714588165283, ""quantiles"": {""0.05"": 0.029999999329447746, ""0.25"": 0.08857142925262451, ""0.5"": 0.1842857152223587, ""0.75"": 0.35257142782211304, ""0.95"": 0.6305714249610901}}",0,000_00,131072,344,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126404,0.964385986328125,0.035614013671875,4668
16,18.203744888305664,0.00012653122553400132,16,18.203744888305664,"{""n"": 16, ""mean"": 0.15880357194691896, ""minimum"": 0.0754285678267479, ""maximum"": 0.26085713505744934, ""quantiles"": {""0.05"": 0.0754285678267479, ""0.25"": 0.08828571438789368, ""0.5"": 0.16371428966522217, ""0.75"": 0.21857142448425293, ""0.95"": 0.26085713505744934}}",0,345,1044,0.008256162466093587,"{""n"": 1044, ""mean"": 0.1769603172377808, ""minimum"": 0.0037142857909202576, ""maximum"": 0.7937142848968506, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.024000000208616257, ""0.5"": 0.05371428653597832, ""0.75"": 0.21085713803768158, ""0.95"": 0.6625714302062988}}",1,1.0,125391,0.9916173063083724,125291,"{""n"": 125391, ""mean"": 0.24250140530826633, ""minimum"": 0.0014285714132711291, ""maximum"": 1.632285714149475, ""quantiles"": {""0.05"": 0.02971428632736206, ""0.25"": 0.08828571438789368, ""0.5"": 0.18457143008708954, ""0.75"": 0.3537142872810364, ""0.95"": 0.6322857141494751}}",0,000_00,131072,345,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126451,0.9647445678710938,0.03525543212890625,4621
12,18.08543586730957,9.501338105116471e-05,12,18.08543586730957,"{""n"": 12, ""mean"": 0.20423809687296549, ""minimum"": 0.06628571450710297, ""maximum"": 0.2685714364051819, ""quantiles"": {""0.05"": 0.06628571450710297, ""0.25"": 0.08942857384681702, ""0.5"": 0.2394285649061203, ""0.75"": 0.2522857189178467, ""0.95"": 0.2685714364051819}}",0,346,1027,0.008131561861628845,"{""n"": 1027, ""mean"": 0.17419891522860856, ""minimum"": 0.0028571428265422583, ""maximum"": 0.8151428699493408, ""quantiles"": {""0.05"": 0.010857142508029938, ""0.25"": 0.025714285671710968, ""0.5"": 0.05257142707705498, ""0.75"": 0.20628571510314941, ""0.95"": 0.6574285626411438}}",1,1.0,125259,0.99177342475732,125163,"{""n"": 125259, ""mean"": 0.24334415436783843, ""minimum"": 0.001714285695925355, ""maximum"": 1.6265714168548584, ""quantiles"": {""0.05"": 0.029428571462631226, ""0.25"": 0.087714284658432, ""0.5"": 0.1842857152223587, ""0.75"": 0.35600000619888306, ""0.95"": 0.6368571519851685}}",0,000_00,131072,346,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126298,0.9635772705078125,0.0364227294921875,4774
14,18.020523071289062,0.00011072620572929025,14,18.020523071289062,"{""n"": 14, ""mean"": 0.15534693694540433, ""minimum"": 0.07428571581840515, ""maximum"": 0.26657143235206604, ""quantiles"": {""0.05"": 0.07428571581840515, ""0.25"": 0.09057142585515976, ""0.5"": 0.14542856812477112, ""0.75"": 0.23257142305374146, ""0.95"": 0.26657143235206604}}",0,347,1050,0.008304465429696768,"{""n"": 1050, ""mean"": 0.16672027170525067, ""minimum"": 0.004000000189989805, ""maximum"": 0.7742857336997986, ""quantiles"": {""0.05"": 0.011428571306169033, ""0.25"": 0.02428571507334709, ""0.5"": 0.05371428653597832, ""0.75"": 0.19371429085731506, ""0.95"": 0.6480000019073486}}",1,1.0,125374,0.991584808364574,125278,"{""n"": 125374, ""mean"": 0.24408756657903896, ""minimum"": 0.001714285695925355, ""maximum"": 1.6285713911056519, ""quantiles"": {""0.05"": 0.029428571462631226, ""0.25"": 0.08714285492897034, ""0.5"": 0.1851428598165512, ""0.75"": 0.35857143998146057, ""0.95"": 0.6359999775886536}}",0,000_00,131072,347,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126438,0.9646453857421875,0.0353546142578125,4634
16,17.912107467651367,0.00012653923111599692,16,17.912107467651367,"{""n"": 16, ""mean"": 0.16810714406892657, ""minimum"": 0.0674285739660263, ""maximum"": 0.26485714316368103, ""quantiles"": {""0.05"": 0.0674285739660263, ""0.25"": 0.09057142585515976, ""0.5"": 0.15371428430080414, ""0.75"": 0.24542857706546783, ""0.95"": 0.26485714316368103}}",0,348,1098,0.00868375473533529,"{""n"": 1098, ""mean"": 0.16381993229973396, ""minimum"": 0.003142857225611806, ""maximum"": 1.1545714139938354, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.023714285343885422, ""0.5"": 0.05257142707705498, ""0.75"": 0.18457143008708954, ""0.95"": 0.6420000195503235}}",1,1.0,125329,0.9911897060335487,125234,"{""n"": 125329, ""mean"": 0.2447059248007433, ""minimum"": 0.001714285695925355, ""maximum"": 1.6302857398986816, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.08657142519950867, ""0.5"": 0.18542857468128204, ""0.75"": 0.3594285845756531, ""0.95"": 0.6377142667770386}}",0,000_00,131072,348,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126443,0.9646835327148438,0.03531646728515625,4629
20,17.81787872314453,0.00015819030293443012,20,17.81787872314453,"{""n"": 20, ""mean"": 0.1698857132345438, ""minimum"": 0.07400000095367432, ""maximum"": 0.26428571343421936, ""quantiles"": {""0.05"": 0.07400000095367432, ""0.25"": 0.09571428596973419, ""0.5"": 0.15371428430080414, ""0.75"": 0.23885715007781982, ""0.95"": 0.2628571391105652}}",0,349,1107,0.008755833267420706,"{""n"": 1107, ""mean"": 0.157193186224498, ""minimum"": 0.0028571428265422583, ""maximum"": 1.0648571252822876, ""quantiles"": {""0.05"": 0.010857142508029938, ""0.25"": 0.023714285343885422, ""0.5"": 0.05171428620815277, ""0.75"": 0.16428571939468384, ""0.95"": 0.62971431016922}}",1,1.0,125303,0.9910859764296449,125205,"{""n"": 125303, ""mean"": 0.2455983655836884, ""minimum"": 0.0014285714132711291, ""maximum"": 1.632285714149475, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.0860000029206276, ""0.5"": 0.1851428598165512, ""0.75"": 0.36314284801483154, ""0.95"": 0.6408571600914001}}",0,000_00,131072,349,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126430,0.9645843505859375,0.0354156494140625,4642
13,17.713581085205078,0.00010276761081115266,13,17.713581085205078,"{""n"": 13, ""mean"": 0.1742197825358464, ""minimum"": 0.09571428596973419, ""maximum"": 0.2548571527004242, ""quantiles"": {""0.05"": 0.09571428596973419, ""0.25"": 0.13657142221927643, ""0.5"": 0.1551428586244583, ""0.75"": 0.238571435213089, ""0.95"": 0.2548571527004242}}",0,350,1070,0.008458564889841027,"{""n"": 1070, ""mean"": 0.14919946589528923, ""minimum"": 0.003142857225611806, ""maximum"": 0.9234285950660706, ""quantiles"": {""0.05"": 0.009714285843074322, ""0.25"": 0.021142857149243355, ""0.5"": 0.04571428522467613, ""0.75"": 0.15142856538295746, ""0.95"": 0.6179999709129333}}",1,1.0,125416,0.9914386674993478,125332,"{""n"": 125416, ""mean"": 0.24655984203022324, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6285713911056519, ""quantiles"": {""0.05"": 0.02800000086426735, ""0.25"": 0.08571428805589676, ""0.5"": 0.18571428954601288, ""0.75"": 0.3651428520679474, ""0.95"": 0.6442857384681702}}",0,000_00,131072,350,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126499,0.9651107788085938,0.03488922119140625,4573
17,17.641353607177734,0.0001342684737623606,17,17.641353607177734,"{""n"": 17, ""mean"": 0.19295798198265188, ""minimum"": 0.087714284658432, ""maximum"": 0.2654285728931427, ""quantiles"": {""0.05"": 0.087714284658432, ""0.25"": 0.11599999666213989, ""0.5"": 0.23914285004138947, ""0.75"": 0.2540000081062317, ""0.95"": 0.2654285728931427}}",0,351,1142,0.009019682178624458,"{""n"": 1142, ""mean"": 0.1411025770012234, ""minimum"": 0.0028571428265422583, ""maximum"": 1.0240000486373901, ""quantiles"": {""0.05"": 0.009999999776482582, ""0.25"": 0.020285714417696, ""0.5"": 0.04399999976158142, ""0.75"": 0.14657142758369446, ""0.95"": 0.6057142615318298}}",1,1.0,125453,0.9908460493476132,125359,"{""n"": 125453, ""mean"": 0.24756318305069383, ""minimum"": 0.001714285695925355, ""maximum"": 1.6294286251068115, ""quantiles"": {""0.05"": 0.027714285999536514, ""0.25"": 0.08542857319116592, ""0.5"": 0.18571428954601288, ""0.75"": 0.3662857115268707, ""0.95"": 0.6477142572402954}}",0,000_00,131072,351,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126612,0.965972900390625,0.034027099609375,4460
17,17.52543830871582,0.00013426105086914285,17,17.52543830871582,"{""n"": 17, ""mean"": 0.1862016828621135, ""minimum"": 0.07342857122421265, ""maximum"": 0.2685714364051819, ""quantiles"": {""0.05"": 0.07342857122421265, ""0.25"": 0.13171428442001343, ""0.5"": 0.20628571510314941, ""0.75"": 0.24714285135269165, ""0.95"": 0.2685714364051819}}",0,352,1106,0.008734866015368941,"{""n"": 1106, ""mean"": 0.1409896666634151, ""minimum"": 0.0028571428265422583, ""maximum"": 0.8254285454750061, ""quantiles"": {""0.05"": 0.009999999776482582, ""0.25"": 0.022285714745521545, ""0.5"": 0.04600000008940697, ""0.75"": 0.15057143568992615, ""0.95"": 0.592285692691803}}",1,1.0,125496,0.9911308729337619,125410,"{""n"": 125496, ""mean"": 0.2490354524603682, ""minimum"": 0.001714285695925355, ""maximum"": 1.631428599357605, ""quantiles"": {""0.05"": 0.027714285999536514, ""0.25"": 0.08542857319116592, ""0.5"": 0.18628571927547455, ""0.75"": 0.36742857098579407, ""0.95"": 0.6517142653465271}}",0,000_00,131072,352,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126619,0.9660263061523438,0.03397369384765625,4453
17,17.44106101989746,0.00013427907931944203,17,17.44106101989746,"{""n"": 17, ""mean"": 0.1821848741349052, ""minimum"": 0.0705714300274849, ""maximum"": 0.26600000262260437, ""quantiles"": {""0.05"": 0.0705714300274849, ""0.25"": 0.14399999380111694, ""0.5"": 0.19942857325077057, ""0.75"": 0.22599999606609344, ""0.95"": 0.26600000262260437}}",0,353,1109,0.00875973523325066,"{""n"": 1109, ""mean"": 0.1352067497652108, ""minimum"": 0.00342857139185071, ""maximum"": 1.281999945640564, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.021714285016059875, ""0.5"": 0.04514285549521446, ""0.75"": 0.13171428442001343, ""0.95"": 0.5822857022285461}}",1,1.0,125476,0.9911059856874299,125390,"{""n"": 125476, ""mean"": 0.2499159816733421, ""minimum"": 0.001714285695925355, ""maximum"": 1.628857135772705, ""quantiles"": {""0.05"": 0.027714285999536514, ""0.25"": 0.08457142859697342, ""0.5"": 0.18657143414020538, ""0.75"": 0.3700000047683716, ""0.95"": 0.6571428775787354}}",0,000_00,131072,353,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126602,0.9658966064453125,0.0341033935546875,4470
16,17.321229934692383,0.00012637132634605208,16,17.321229934692383,"{""n"": 16, ""mean"": 0.15916071506217122, ""minimum"": 0.07599999755620956, ""maximum"": 0.2571428716182709, ""quantiles"": {""0.05"": 0.07599999755620956, ""0.25"": 0.08942857384681702, ""0.5"": 0.1551428586244583, ""0.75"": 0.19057142734527588, ""0.95"": 0.2571428716182709}}",0,354,1114,0.008798603596843877,"{""n"": 1114, ""mean"": 0.13540497545091873, ""minimum"": 0.003142857225611806, ""maximum"": 1.1474285125732422, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.019999999552965164, ""0.5"": 0.043714284896850586, ""0.75"": 0.13857142627239227, ""0.95"": 0.5788571238517761}}",1,1.0,125481,0.9910750250768101,125382,"{""n"": 125481, ""mean"": 0.25086017806987554, ""minimum"": 0.001714285695925355, ""maximum"": 1.6239999532699585, ""quantiles"": {""0.05"": 0.02742857113480568, ""0.25"": 0.08428571373224258, ""0.5"": 0.18657143414020538, ""0.75"": 0.3711428642272949, ""0.95"": 0.6605714559555054}}",0,000_00,131072,354,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126611,0.9659652709960938,0.03403472900390625,4461
16,17.190052032470703,0.00012648721293331751,16,17.190052032470703,"{""n"": 16, ""mean"": 0.18019642727449536, ""minimum"": 0.06485714018344879, ""maximum"": 0.26600000262260437, ""quantiles"": {""0.05"": 0.06485714018344879, ""0.25"": 0.09485714137554169, ""0.5"": 0.15314285457134247, ""0.75"": 0.24942857027053833, ""0.95"": 0.26600000262260437}}",0,355,1105,0.008735523143207241,"{""n"": 1105, ""mean"": 0.12761215284947156, ""minimum"": 0.0037142857909202576, ""maximum"": 1.1402857303619385, ""quantiles"": {""0.05"": 0.009714285843074322, ""0.25"": 0.021142857149243355, ""0.5"": 0.041428569704294205, ""0.75"": 0.11885714530944824, ""0.95"": 0.5582857131958008}}",1,1.0,125374,0.9911379896438595,125271,"{""n"": 125374, ""mean"": 0.2521432627710418, ""minimum"": 0.001714285695925355, ""maximum"": 1.6325714588165283, ""quantiles"": {""0.05"": 0.02685714326798916, ""0.25"": 0.08428571373224258, ""0.5"": 0.18714286386966705, ""0.75"": 0.37371429800987244, ""0.95"": 0.6639999747276306}}",0,000_00,131072,355,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126495,0.9650802612304688,0.03491973876953125,4577
16,17.0797119140625,0.0001263892948267282,16,17.0797119140625,"{""n"": 16, ""mean"": 0.16939285723492503, ""minimum"": 0.07828571647405624, ""maximum"": 0.25457143783569336, ""quantiles"": {""0.05"": 0.07828571647405624, ""0.25"": 0.1331428587436676, ""0.5"": 0.16057142615318298, ""0.75"": 0.20571428537368774, ""0.95"": 0.25457143783569336}}",0,356,1072,0.008468082753390787,"{""n"": 1072, ""mean"": 0.12427078907503121, ""minimum"": 0.004285714123398066, ""maximum"": 0.8582857251167297, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.019428571686148643, ""0.5"": 0.03971428424119949, ""0.75"": 0.11028571426868439, ""0.95"": 0.5422857403755188}}",1,1.0,125505,0.9914055279517825,125379,"{""n"": 125505, ""mean"": 0.25231848475399, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6271429061889648, ""quantiles"": {""0.05"": 0.02628571353852749, ""0.25"": 0.08371428400278091, ""0.5"": 0.18685714900493622, ""0.75"": 0.3742857277393341, ""0.95"": 0.6642857193946838}}",0,000_00,131072,356,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126593,0.9658279418945312,0.03417205810546875,4479
18,16.966161727905273,0.0001421385535033205,18,16.966161727905273,"{""n"": 18, ""mean"": 0.14669841196801928, ""minimum"": 0.0771428570151329, ""maximum"": 0.257999986410141, ""quantiles"": {""0.05"": 0.0771428570151329, ""0.25"": 0.09571428596973419, ""0.5"": 0.15199999511241913, ""0.75"": 0.16942857205867767, ""0.95"": 0.257999986410141}}",0,357,1075,0.00848883027867053,"{""n"": 1075, ""mean"": 0.11311335530500252, ""minimum"": 0.003142857225611806, ""maximum"": 0.6988571286201477, ""quantiles"": {""0.05"": 0.009714285843074322, ""0.25"": 0.018571428954601288, ""0.5"": 0.034857142716646194, ""0.75"": 0.09285714477300644, ""0.95"": 0.5291428565979004}}",1,1.0,125544,0.9913690311678262,125410,"{""n"": 125544, ""mean"": 0.2528268700288048, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6271429061889648, ""quantiles"": {""0.05"": 0.02628571353852749, ""0.25"": 0.08371428400278091, ""0.5"": 0.18657143414020538, ""0.75"": 0.3757142722606659, ""0.95"": 0.6665714383125305}}",0,000_00,131072,357,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126637,0.9661636352539062,0.03383636474609375,4435
20,16.858943939208984,0.00015815277558121145,20,16.858943939208984,"{""n"": 20, ""mean"": 0.15952857099473478, ""minimum"": 0.07171428203582764, ""maximum"": 0.2734285593032837, ""quantiles"": {""0.05"": 0.07171428203582764, ""0.25"": 0.10257142782211304, ""0.5"": 0.15314285457134247, ""0.75"": 0.18657143414020538, ""0.95"": 0.26600000262260437}}",0,358,1051,0.008310928356792662,"{""n"": 1051, ""mean"": 0.11011852662200436, ""minimum"": 0.0037142857909202576, ""maximum"": 0.808571457862854, ""quantiles"": {""0.05"": 0.009428570978343487, ""0.25"": 0.017714286223053932, ""0.5"": 0.036571428179740906, ""0.75"": 0.08942857384681702, ""0.95"": 0.5308571457862854}}",1,1.0,125389,0.9915309188676261,125257,"{""n"": 125389, ""mean"": 0.2534192655741833, ""minimum"": 0.001714285695925355, ""maximum"": 1.6305714845657349, ""quantiles"": {""0.05"": 0.02685714326798916, ""0.25"": 0.08399999886751175, ""0.5"": 0.18657143414020538, ""0.75"": 0.3765714168548584, ""0.95"": 0.6694285869598389}}",0,000_00,131072,358,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126460,0.964813232421875,0.035186767578125,4612
19,16.7279109954834,0.0001503807006157694,19,16.7279109954834,"{""n"": 19, ""mean"": 0.18765413565071007, ""minimum"": 0.08257143199443817, ""maximum"": 0.2654285728931427, ""quantiles"": {""0.05"": 0.08257143199443817, ""0.25"": 0.15142856538295746, ""0.5"": 0.18942856788635254, ""0.75"": 0.25285714864730835, ""0.95"": 0.2654285728931427}}",0,359,1064,0.008421319234483086,"{""n"": 1064, ""mean"": 0.10513023630111072, ""minimum"": 0.0028571428265422583, ""maximum"": 0.6691428422927856, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.017714286223053932, ""0.5"": 0.03342857211828232, ""0.75"": 0.08257143199443817, ""0.95"": 0.5128571391105652}}",1,1.0,125263,0.9914283000649011,125128,"{""n"": 125263, ""mean"": 0.25377770198555893, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6317143440246582, ""quantiles"": {""0.05"": 0.027142856270074844, ""0.25"": 0.08457142859697342, ""0.5"": 0.18685714900493622, ""0.75"": 0.3774285614490509, ""0.95"": 0.6677142977714539}}",0,000_00,131072,359,206,visible,3,0,synthetic/pilot_v2_r2/train/000,126346,0.9639434814453125,0.0360565185546875,4726
