联合条件,格编码,条件说明,206训练_世界或序列数,206训练_合成版本或真实序列数,206训练_原始背景序列数（非独立道路）,206训练_帧数,206训练_该联合表帧分母,206训练_帧比例,206训练_全距离异常点,206训练_范围内异常点,206训练_已观测实例标识数,201合成验证_世界或序列数,201合成验证_合成版本或真实序列数,201合成验证_原始背景序列数（非独立道路）,201合成验证_帧数,201合成验证_该联合表帧分母,201合成验证_帧比例,201合成验证_全距离异常点,201合成验证_范围内异常点,201合成验证_已观测实例标识数,真实开发_世界或序列数,真实开发_合成版本或真实序列数,真实开发_原始背景序列数（非独立道路）,真实开发_帧数,真实开发_该联合表帧分母,真实开发_帧比例,真实开发_全距离异常点,真实开发_范围内异常点,真实开发_已观测实例标识数,差异类型
mix_background,0|no_neighbor,混合比例0；无邻近正常点,4,4,1,215,863,0.24913093858632676,1383,1332,4,2,2,1,347,485,0.7154639175257732,1837,1765,2,19,19,19,1121,3541,0.31657723806834226,4888,4299,30,共同覆盖；比较频率
mix_background,0|other_majority,混合比例0；道路类占邻域不足一半,3,3,1,108,863,0.12514484356894554,18239,18239,3,1,1,1,31,485,0.06391752577319587,455,455,1,0,0,0,0,3541,0.0,0,0,0,该发布真实集合无覆盖
mix_background,0|road_majority,混合比例0；道路类占邻域至少一半,4,4,1,449,863,0.5202780996523755,35263,35263,4,1,1,1,105,485,0.21649484536082475,2101,2101,1,19,19,19,1784,3541,0.5038124823496187,30686,30630,30,共同覆盖；比较频率
mix_background,1|no_neighbor,"混合比例(0,0.25]；无邻近正常点",2,2,1,2,863,0.002317497103128621,28,28,2,0,0,0,0,485,0.0,0,0,0,3,3,3,5,3541,0.001412030499858797,50,50,6,合成验证完全缺覆盖
mix_background,1|other_majority,"混合比例(0,0.25]；道路类占邻域不足一半",1,1,1,3,863,0.0034762456546929316,30,30,1,1,1,1,1,485,0.002061855670103093,17,17,1,0,0,0,0,3541,0.0,0,0,0,该发布真实集合无覆盖
mix_background,1|road_majority,"混合比例(0,0.25]；道路类占邻域至少一半",3,3,1,86,863,0.0996523754345307,15870,15870,3,1,1,1,1,485,0.002061855670103093,37,37,1,19,19,19,602,3541,0.17000847218299917,54554,54554,30,共同覆盖；比较频率
mix_background,2|no_neighbor,"混合比例(0.25,0.75]；无邻近正常点",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,5,5,5,5,3541,0.001412030499858797,23,23,5,训练完全缺覆盖
mix_background,2|road_majority,"混合比例(0.25,0.75]；道路类占邻域至少一半",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,7,7,7,23,3541,0.006495340299350466,436,436,8,训练完全缺覆盖
mix_background,3|road_majority,"混合比例(0.75,1]；道路类占邻域至少一半",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,1,1,1,训练完全缺覆盖
mix_count_distance,0|0|outside_only,混合比例0；范围内0点；距离中位数仅范围外异常,3,3,1,32,863,0.03707995365005794,51,0,3,2,2,1,71,485,0.1463917525773196,72,0,2,18,18,18,465,3541,0.13131883648686812,643,0,26,共同覆盖；比较频率
mix_count_distance,0|1|0,"混合比例0；范围内1至4点；距离中位数[2.5,10)",2,2,1,2,863,0.002317497103128621,8,8,2,0,0,0,0,485,0.0,0,0,0,6,6,6,9,3541,0.0025416548997458347,22,22,7,合成验证完全缺覆盖
mix_count_distance,0|1|1,"混合比例0；范围内1至4点；距离中位数[10,20)",2,2,1,33,863,0.038238702201622246,125,125,2,1,1,1,9,485,0.018556701030927835,27,27,1,7,7,7,77,3541,0.021745269697825472,199,199,8,共同覆盖；比较频率
mix_count_distance,0|1|2,"混合比例0；范围内1至4点；距离中位数[20,35)",3,3,1,55,863,0.06373117033603708,135,135,3,2,2,1,87,485,0.17938144329896907,239,239,2,17,17,17,535,3541,0.15108726348489127,1375,1375,26,共同覆盖；比较频率
mix_count_distance,0|1|3,"混合比例0；范围内1至4点；距离中位数[35,50]",4,4,1,51,863,0.05909617612977984,114,114,4,2,2,1,60,485,0.12371134020618557,117,117,2,18,18,18,489,3541,0.13809658288619034,970,968,26,共同覆盖；比较频率
mix_count_distance,0|2|0,"混合比例0；范围内5至19点；距离中位数[2.5,10)",2,2,1,10,863,0.011587485515643106,134,134,2,0,0,0,0,485,0.0,0,0,0,11,11,11,30,3541,0.008472182999152781,364,364,12,合成验证完全缺覆盖
mix_count_distance,0|2|1,"混合比例0；范围内5至19点；距离中位数[10,20)",2,2,1,114,863,0.1320973348783314,1156,1156,2,1,1,1,89,485,0.18350515463917524,1070,1070,1,18,18,18,406,3541,0.11465687658853431,4543,4543,28,共同覆盖；比较频率
mix_count_distance,0|2|2,"混合比例0；范围内5至19点；距离中位数[20,35)",3,3,1,130,863,0.15063731170336037,1523,1523,3,2,2,1,100,485,0.20618556701030927,1032,1032,2,16,16,16,391,3541,0.11042078508895792,3361,3361,27,共同覆盖；比较频率
mix_count_distance,0|2|3,"混合比例0；范围内5至19点；距离中位数[35,50]",2,2,1,62,863,0.07184241019698726,526,526,2,2,2,1,2,485,0.004123711340206186,11,11,2,4,4,4,54,3541,0.015249929398475007,357,357,8,共同覆盖；比较频率
mix_count_distance,0|3|0,"混合比例0；范围内20至99点；距离中位数[2.5,10)",2,2,1,41,863,0.047508690614136734,2153,2153,2,0,0,0,0,485,0.0,0,0,0,17,17,17,124,3541,0.03501835639649816,6082,6082,27,合成验证完全缺覆盖
mix_count_distance,0|3|1,"混合比例0；范围内20至99点；距离中位数[10,20)",2,2,1,97,863,0.11239860950173812,3878,3878,2,1,1,1,55,485,0.1134020618556701,1621,1621,1,14,14,14,228,3541,0.06438859079356114,7791,7791,24,共同覆盖；比较频率
mix_count_distance,0|3|2,"混合比例0；范围内20至99点；距离中位数[20,35)",2,2,1,30,863,0.03476245654692932,782,782,2,1,1,1,10,485,0.020618556701030927,204,204,1,1,1,1,54,3541,0.015249929398475007,1234,1234,2,共同覆盖；比较频率
mix_count_distance,0|4|0,"混合比例0；范围内100至499点；距离中位数[2.5,10)",2,2,1,60,863,0.06952491309385864,17615,17615,2,0,0,0,0,485,0.0,0,0,0,7,7,7,41,3541,0.011578650098842135,8397,8397,12,合成验证完全缺覆盖
mix_count_distance,0|4|1,"混合比例0；范围内100至499点；距离中位数[10,20)",1,1,1,24,863,0.027809965237543453,3263,3263,1,0,0,0,0,485,0.0,0,0,0,1,1,1,2,3541,0.0005648121999435188,236,236,2,合成验证完全缺覆盖
mix_count_distance,0|5|0,"混合比例0；范围内至少500点；距离中位数[2.5,10)",1,1,1,31,863,0.03592120509849363,23422,23422,1,0,0,0,0,485,0.0,0,0,0,0,0,0,0,3541,0.0,0,0,0,该发布真实集合无覆盖
mix_count_distance,1|1|1,"混合比例(0,0.25]；范围内1至4点；距离中位数[10,20)",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,4,4,1,训练完全缺覆盖
mix_count_distance,1|1|2,"混合比例(0,0.25]；范围内1至4点；距离中位数[20,35)",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,2,2,2,2,3541,0.0005648121999435188,8,8,2,训练完全缺覆盖
mix_count_distance,1|1|3,"混合比例(0,0.25]；范围内1至4点；距离中位数[35,50]",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,4,4,1,训练完全缺覆盖
mix_count_distance,1|2|0,"混合比例(0,0.25]；范围内5至19点；距离中位数[2.5,10)",1,1,1,5,863,0.005793742757821553,86,86,1,0,0,0,0,485,0.0,0,0,0,5,5,5,21,3541,0.005930528099406947,328,328,6,合成验证完全缺覆盖
mix_count_distance,1|2|1,"混合比例(0,0.25]；范围内5至19点；距离中位数[10,20)",1,1,1,2,863,0.002317497103128621,14,14,1,0,0,0,0,485,0.0,0,0,0,14,14,14,45,3541,0.012708274498729173,487,487,22,合成验证完全缺覆盖
mix_count_distance,1|2|2,"混合比例(0,0.25]；范围内5至19点；距离中位数[20,35)",1,1,1,2,863,0.002317497103128621,14,14,1,1,1,1,1,485,0.002061855670103093,17,17,1,8,8,8,15,3541,0.004236091499576391,157,157,14,共同覆盖；比较频率
mix_count_distance,1|3|0,"混合比例(0,0.25]；范围内20至99点；距离中位数[2.5,10)",1,1,1,33,863,0.038238702201622246,1310,1310,1,0,0,0,0,485,0.0,0,0,0,19,19,19,237,3541,0.06693024569330698,12975,12975,30,合成验证完全缺覆盖
mix_count_distance,1|3|1,"混合比例(0,0.25]；范围内20至99点；距离中位数[10,20)",2,2,1,5,863,0.005793742757821553,296,296,2,1,1,1,1,485,0.002061855670103093,37,37,1,13,13,13,75,3541,0.021180457497881954,2755,2755,23,共同覆盖；比较频率
mix_count_distance,1|3|2,"混合比例(0,0.25]；范围内20至99点；距离中位数[20,35)",1,1,1,1,863,0.0011587485515643105,22,22,1,0,0,0,0,485,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,27,27,2,合成验证完全缺覆盖
mix_count_distance,1|4|0,"混合比例(0,0.25]；范围内100至499点；距离中位数[2.5,10)",2,2,1,31,863,0.03592120509849363,10235,10235,2,0,0,0,0,485,0.0,0,0,0,14,14,14,206,3541,0.05817565659418243,37479,37479,25,合成验证完全缺覆盖
mix_count_distance,1|4|1,"混合比例(0,0.25]；范围内100至499点；距离中位数[10,20)",1,1,1,7,863,0.008111239860950173,986,986,1,0,0,0,0,485,0.0,0,0,0,1,1,1,3,3541,0.0008472182999152782,380,380,2,合成验证完全缺覆盖
mix_count_distance,1|5|0,"混合比例(0,0.25]；范围内至少500点；距离中位数[2.5,10)",1,1,1,5,863,0.005793742757821553,2965,2965,1,0,0,0,0,485,0.0,0,0,0,0,0,0,0,3541,0.0,0,0,0,该发布真实集合无覆盖
mix_count_distance,2|1|2,"混合比例(0.25,0.75]；范围内1至4点；距离中位数[20,35)",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,3,3,3,3,3541,0.0008472182999152782,8,8,3,训练完全缺覆盖
mix_count_distance,2|1|3,"混合比例(0.25,0.75]；范围内1至4点；距离中位数[35,50]",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,2,2,2,2,3541,0.0005648121999435188,6,6,2,训练完全缺覆盖
mix_count_distance,2|2|0,"混合比例(0.25,0.75]；范围内5至19点；距离中位数[2.5,10)",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,1,1,1,5,3541,0.001412030499858797,57,57,1,训练完全缺覆盖
mix_count_distance,2|2|1,"混合比例(0.25,0.75]；范围内5至19点；距离中位数[10,20)",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,2,2,2,4,3541,0.0011296243998870376,25,25,2,训练完全缺覆盖
mix_count_distance,2|2|2,"混合比例(0.25,0.75]；范围内5至19点；距离中位数[20,35)",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,3,3,3,4,3541,0.0011296243998870376,26,26,3,训练完全缺覆盖
mix_count_distance,2|3|0,"混合比例(0.25,0.75]；范围内20至99点；距离中位数[2.5,10)",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,2,2,2,10,3541,0.002824060999717594,337,337,3,训练完全缺覆盖
mix_count_distance,3|1|3,"混合比例(0.75,1]；范围内1至4点；距离中位数[35,50]",0,0,0,0,863,0.0,0,0,0,0,0,0,0,485,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,1,1,1,训练完全缺覆盖
motion_count_distance,0|outside_only|1,"范围内0点；距离中位数仅范围外异常；五帧平移[0.1,0.5)米",1,1,1,9,1780,0.0050561797752808986,15,0,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,0|outside_only|2,"范围内0点；距离中位数仅范围外异常；五帧平移[0.5,1)米",3,3,1,11,1780,0.006179775280898876,21,0,3,1,1,1,1,1356,0.0007374631268436578,1,0,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,0|outside_only|3,"范围内0点；距离中位数仅范围外异常；五帧平移[1,2)米",2,2,1,12,1780,0.006741573033707865,15,0,2,2,2,1,67,1356,0.049410029498525077,68,0,2,10,10,10,79,8583,0.009204240941395783,87,0,10,共同覆盖；比较频率
motion_count_distance,0|outside_only|4,"范围内0点；距离中位数仅范围外异常；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,3,1356,0.0022123893805309734,3,0,1,17,17,17,364,8583,0.042409413957823605,521,0,25,训练完全缺覆盖
motion_count_distance,0|outside_only|5,"范围内0点；距离中位数仅范围外异常；五帧平移[5,无穷)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,22,8583,0.002563206338110218,35,0,1,训练完全缺覆盖
motion_count_distance,0|unseen|0,"范围内0点；距离中位数未见异常；五帧平移[0,0.1)米",2,2,1,54,1780,0.030337078651685393,0,0,0,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,0|unseen|1,"范围内0点；距离中位数未见异常；五帧平移[0.1,0.5)米",4,4,1,86,1780,0.048314606741573035,0,0,0,1,1,1,4,1356,0.0029498525073746312,0,0,0,5,5,5,136,8583,0.015845275544681348,0,0,0,共同覆盖；比较频率
motion_count_distance,0|unseen|2,"范围内0点；距离中位数未见异常；五帧平移[0.5,1)米",4,4,1,420,1780,0.23595505617977527,0,0,0,2,2,1,86,1356,0.06342182890855458,0,0,0,9,9,9,241,8583,0.028078760340207388,0,0,0,共同覆盖；比较频率
motion_count_distance,0|unseen|3,"范围内0点；距离中位数未见异常；五帧平移[1,2)米",4,4,1,357,1780,0.200561797752809,0,0,0,2,2,1,716,1356,0.528023598820059,0,0,0,17,17,17,1668,8583,0.1943376441803565,0,0,0,共同覆盖；比较频率
motion_count_distance,0|unseen|4,"范围内0点；距离中位数未见异常；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,2,2,1,65,1356,0.04793510324483776,0,0,0,18,18,18,2696,8583,0.3141092857975067,0,0,0,训练完全缺覆盖
motion_count_distance,0|unseen|5,"范围内0点；距离中位数未见异常；五帧平移[5,无穷)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,301,8583,0.03506932308050798,0,0,0,训练完全缺覆盖
motion_count_distance,1|0|1,"范围内1至4点；距离中位数[2.5,10)；五帧平移[0.1,0.5)米",1,1,1,1,1780,0.0005617977528089888,4,4,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,2,8583,0.0002330187580100198,5,5,1,合成验证完全缺覆盖
motion_count_distance,1|0|2,"范围内1至4点；距离中位数[2.5,10)；五帧平移[0.5,1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,2,2,2,2,8583,0.0002330187580100198,6,6,2,训练完全缺覆盖
motion_count_distance,1|0|3,"范围内1至4点；距离中位数[2.5,10)；五帧平移[1,2)米",1,1,1,1,1780,0.0005617977528089888,4,4,1,0,0,0,0,1356,0.0,0,0,0,3,3,3,3,8583,0.0003495281370150297,5,5,3,合成验证完全缺覆盖
motion_count_distance,1|0|4,"范围内1至4点；距离中位数[2.5,10)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,2,8583,0.0002330187580100198,6,6,1,训练完全缺覆盖
motion_count_distance,1|1|0,"范围内1至4点；距离中位数[10,20)；五帧平移[0,0.1)米",1,1,1,18,1780,0.010112359550561797,70,70,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,1|1|1,"范围内1至4点；距离中位数[10,20)；五帧平移[0.1,0.5)米",1,1,1,3,1780,0.0016853932584269663,12,12,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,1|1|2,"范围内1至4点；距离中位数[10,20)；五帧平移[0.5,1)米",1,1,1,2,1780,0.0011235955056179776,8,8,1,1,1,1,2,1356,0.0014749262536873156,5,5,1,1,1,1,11,8583,0.001281603169055109,33,33,1,共同覆盖；比较频率
motion_count_distance,1|1|3,"范围内1至4点；距离中位数[10,20)；五帧平移[1,2)米",2,2,1,10,1780,0.0056179775280898875,35,35,2,1,1,1,7,1356,0.005162241887905605,22,22,1,7,7,7,62,8583,0.007223581498310614,155,155,8,共同覆盖；比较频率
motion_count_distance,1|1|4,"范围内1至4点；距离中位数[10,20)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,2,2,2,5,8583,0.0005825468950250495,15,15,3,训练完全缺覆盖
motion_count_distance,1|2|1,"范围内1至4点；距离中位数[20,35)；五帧平移[0.1,0.5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,4,1356,0.0029498525073746312,13,13,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,1|2|2,"范围内1至4点；距离中位数[20,35)；五帧平移[0.5,1)米",1,1,1,7,1780,0.003932584269662922,18,18,1,2,2,1,33,1356,0.024336283185840708,83,83,2,3,3,3,18,8583,0.0020971688220901784,53,53,5,共同覆盖；比较频率
motion_count_distance,1|2|3,"范围内1至4点；距离中位数[20,35)；五帧平移[1,2)米",3,3,1,48,1780,0.02696629213483146,117,117,3,2,2,1,50,1356,0.03687315634218289,143,143,2,15,15,15,337,8583,0.039263660724688336,846,846,21,共同覆盖；比较频率
motion_count_distance,1|2|4,"范围内1至4点；距离中位数[20,35)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,14,14,14,185,8583,0.021554235115926832,492,492,22,训练完全缺覆盖
motion_count_distance,1|3|2,"范围内1至4点；距离中位数[35,50]；五帧平移[0.5,1)米",2,2,1,20,1780,0.011235955056179775,40,40,2,0,0,0,0,1356,0.0,0,0,0,1,1,1,6,8583,0.0006990562740300594,20,20,3,合成验证完全缺覆盖
motion_count_distance,1|3|3,"范围内1至4点；距离中位数[35,50]；五帧平移[1,2)米",4,4,1,31,1780,0.01741573033707865,74,74,4,2,2,1,51,1356,0.03761061946902655,99,99,2,11,11,11,184,8583,0.021437725736921823,310,310,14,共同覆盖；比较频率
motion_count_distance,1|3|4,"范围内1至4点；距离中位数[35,50]；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,9,1356,0.00663716814159292,18,18,1,16,16,16,303,8583,0.035302341838518,651,649,24,训练完全缺覆盖
motion_count_distance,2|0|1,"范围内5至19点；距离中位数[2.5,10)；五帧平移[0.1,0.5)米",1,1,1,1,1780,0.0005617977528089888,14,14,1,0,0,0,0,1356,0.0,0,0,0,2,2,2,4,8583,0.0004660375160200396,51,51,2,合成验证完全缺覆盖
motion_count_distance,2|0|2,"范围内5至19点；距离中位数[2.5,10)；五帧平移[0.5,1)米",1,1,1,4,1780,0.0022471910112359553,60,60,1,0,0,0,0,1356,0.0,0,0,0,3,3,3,4,8583,0.0004660375160200396,52,52,3,合成验证完全缺覆盖
motion_count_distance,2|0|3,"范围内5至19点；距离中位数[2.5,10)；五帧平移[1,2)米",2,2,1,10,1780,0.0056179775280898875,146,146,2,0,0,0,0,1356,0.0,0,0,0,8,8,8,48,8583,0.005592450192240475,646,646,9,合成验证完全缺覆盖
motion_count_distance,2|1|0,"范围内5至19点；距离中位数[10,20)；五帧平移[0,0.1)米",1,1,1,9,1780,0.0050561797752808986,45,45,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,3,8583,0.0003495281370150297,52,52,1,合成验证完全缺覆盖
motion_count_distance,2|1|1,"范围内5至19点；距离中位数[10,20)；五帧平移[0.1,0.5)米",1,1,1,10,1780,0.0056179775280898875,52,52,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,2,8583,0.0002330187580100198,38,38,1,合成验证完全缺覆盖
motion_count_distance,2|1|2,"范围内5至19点；距离中位数[10,20)；五帧平移[0.5,1)米",2,2,1,57,1780,0.03202247191011236,754,754,2,1,1,1,25,1356,0.018436578171091445,245,245,1,1,1,1,6,8583,0.0006990562740300594,33,33,1,共同覆盖；比较频率
motion_count_distance,2|1|3,"范围内5至19点；距离中位数[10,20)；五帧平移[1,2)米",1,1,1,40,1780,0.02247191011235955,319,319,1,1,1,1,64,1356,0.0471976401179941,825,825,1,16,16,16,359,8583,0.041826867062798555,3929,3929,26,共同覆盖；比较频率
motion_count_distance,2|1|4,"范围内5至19点；距离中位数[10,20)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,9,9,9,85,8583,0.009903297215425842,1003,1003,17,训练完全缺覆盖
motion_count_distance,2|2|0,"范围内5至19点；距离中位数[20,35)；五帧平移[0,0.1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,17,8583,0.0019806594430851684,314,314,2,训练完全缺覆盖
motion_count_distance,2|2|1,"范围内5至19点；距离中位数[20,35)；五帧平移[0.1,0.5)米",1,1,1,15,1780,0.008426966292134831,268,268,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,10,8583,0.001165093790050099,172,172,2,合成验证完全缺覆盖
motion_count_distance,2|2|2,"范围内5至19点；距离中位数[20,35)；五帧平移[0.5,1)米",2,2,1,50,1780,0.028089887640449437,541,541,2,2,2,1,2,1356,0.0014749262536873156,10,10,2,3,3,3,18,8583,0.0020971688220901784,268,268,5,共同覆盖；比较频率
motion_count_distance,2|2|3,"范围内5至19点；距离中位数[20,35)；五帧平移[1,2)米",3,3,1,67,1780,0.037640449438202245,728,728,3,2,2,1,83,1356,0.0612094395280236,890,890,2,11,11,11,222,8583,0.0258650821391122,1760,1760,17,共同覆盖；比较频率
motion_count_distance,2|2|4,"范围内5至19点；距离中位数[20,35)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,16,1356,0.011799410029498525,149,149,1,12,12,12,143,8583,0.016660841197716415,1030,1030,21,训练完全缺覆盖
motion_count_distance,2|3|2,"范围内5至19点；距离中位数[35,50]；五帧平移[0.5,1)米",2,2,1,23,1780,0.012921348314606741,176,176,2,0,0,0,0,1356,0.0,0,0,0,1,1,1,6,8583,0.0006990562740300594,31,31,2,合成验证完全缺覆盖
motion_count_distance,2|3|3,"范围内5至19点；距离中位数[35,50]；五帧平移[1,2)米",2,2,1,39,1780,0.021910112359550562,350,350,2,1,1,1,1,1356,0.0007374631268436578,5,5,1,2,2,2,19,8583,0.002213678201095188,136,136,4,共同覆盖；比较频率
motion_count_distance,2|3|4,"范围内5至19点；距离中位数[35,50]；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,1,1356,0.0007374631268436578,6,6,1,4,4,4,29,8583,0.0033787719911452874,190,190,8,训练完全缺覆盖
motion_count_distance,3|0|1,"范围内20至99点；距离中位数[2.5,10)；五帧平移[0.1,0.5)米",1,1,1,7,1780,0.003932584269662922,259,259,1,0,0,0,0,1356,0.0,0,0,0,3,3,3,24,8583,0.0027962250961202375,958,958,3,合成验证完全缺覆盖
motion_count_distance,3|0|2,"范围内20至99点；距离中位数[2.5,10)；五帧平移[0.5,1)米",2,2,1,34,1780,0.019101123595505618,1484,1484,2,0,0,0,0,1356,0.0,0,0,0,8,8,8,65,8583,0.007573109635325643,3919,3919,13,合成验证完全缺覆盖
motion_count_distance,3|0|3,"范围内20至99点；距离中位数[2.5,10)；五帧平移[1,2)米",2,2,1,33,1780,0.01853932584269663,1720,1720,2,0,0,0,0,1356,0.0,0,0,0,17,17,17,255,8583,0.029709891646277527,13002,13002,27,合成验证完全缺覆盖
motion_count_distance,3|0|4,"范围内20至99点；距离中位数[2.5,10)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,4,4,4,27,8583,0.0031457532331352674,1515,1515,5,训练完全缺覆盖
motion_count_distance,3|1|0,"范围内20至99点；距离中位数[10,20)；五帧平移[0,0.1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,28,8583,0.0032622626121402774,678,678,1,训练完全缺覆盖
motion_count_distance,3|1|1,"范围内20至99点；距离中位数[10,20)；五帧平移[0.1,0.5)米",2,2,1,28,1780,0.015730337078651686,936,936,2,0,0,0,0,1356,0.0,0,0,0,1,1,1,18,8583,0.0020971688220901784,447,447,1,合成验证完全缺覆盖
motion_count_distance,3|1|2,"范围内20至99点；距离中位数[10,20)；五帧平移[0.5,1)米",2,2,1,54,1780,0.030337078651685393,2429,2429,2,1,1,1,9,1356,0.00663716814159292,236,236,1,2,2,2,41,8583,0.004776884539205406,1773,1773,3,共同覆盖；比较频率
motion_count_distance,3|1|3,"范围内20至99点；距离中位数[10,20)；五帧平移[1,2)米",2,2,1,20,1780,0.011235955056179775,809,809,2,1,1,1,47,1356,0.03466076696165192,1422,1422,1,13,13,13,183,8583,0.02132121635791681,6658,6658,23,共同覆盖；比较频率
motion_count_distance,3|1|4,"范围内20至99点；距离中位数[10,20)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,4,4,4,33,8583,0.003844809507165327,990,990,7,训练完全缺覆盖
motion_count_distance,3|2|0,"范围内20至99点；距离中位数[20,35)；五帧平移[0,0.1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,20,8583,0.002330187580100198,409,409,2,训练完全缺覆盖
motion_count_distance,3|2|1,"范围内20至99点；距离中位数[20,35)；五帧平移[0.1,0.5)米",1,1,1,9,1780,0.0050561797752808986,188,188,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,6,8583,0.0006990562740300594,122,122,2,合成验证完全缺覆盖
motion_count_distance,3|2|2,"范围内20至99点；距离中位数[20,35)；五帧平移[0.5,1)米",1,1,1,1,1780,0.0005617977528089888,21,21,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,3,8583,0.0003495281370150297,66,66,2,合成验证完全缺覆盖
motion_count_distance,3|2|3,"范围内20至99点；距离中位数[20,35)；五帧平移[1,2)米",2,2,1,21,1780,0.011797752808988765,595,595,2,1,1,1,10,1356,0.007374631268436578,204,204,1,1,1,1,26,8583,0.0030292438541302574,664,664,2,共同覆盖；比较频率
motion_count_distance,4|0|0,"范围内100至499点；距离中位数[2.5,10)；五帧平移[0,0.1)米",1,1,1,27,1780,0.015168539325842697,9117,9117,1,0,0,0,0,1356,0.0,0,0,0,2,2,2,35,8583,0.0040778282651753464,6677,6677,5,合成验证完全缺覆盖
motion_count_distance,4|0|1,"范围内100至499点；距离中位数[2.5,10)；五帧平移[0.1,0.5)米",1,1,1,13,1780,0.007303370786516854,4613,4613,1,0,0,0,0,1356,0.0,0,0,0,4,4,4,56,8583,0.006524525224280555,12022,12022,9,合成验证完全缺覆盖
motion_count_distance,4|0|2,"范围内100至499点；距离中位数[2.5,10)；五帧平移[0.5,1)米",1,1,1,34,1780,0.019101123595505618,10814,10814,1,0,0,0,0,1356,0.0,0,0,0,6,6,6,83,8583,0.009670278457415821,15153,15153,12,合成验证完全缺覆盖
motion_count_distance,4|0|3,"范围内100至499点；距离中位数[2.5,10)；五帧平移[1,2)米",2,2,1,17,1780,0.009550561797752809,3306,3306,2,0,0,0,0,1356,0.0,0,0,0,10,10,10,63,8583,0.007340090877315624,10653,10653,16,合成验证完全缺覆盖
