序列,帧号,原始槽,实际回波,零坐标槽,正常点,忽略点,全距离异常点,范围内异常点,范围内正常点,四态编码,全距离异常距离P50（米）,范围内异常距离P50（米）,可见实例数,身份未确认异常点,邻近正常点中道路比例,阶段编码,是否可见段首帧,正常强度P5,正常强度P25,正常强度P50,正常强度P75,正常强度P95,异常强度P5,异常强度P25,异常强度P50,异常强度P75,异常强度P95,忽略强度P5,忽略强度P25,忽略强度P50,忽略强度P75,忽略强度P95
140,177,131072,118170,12902,115929,2240,1,0,104386,1,78.4233627319336,,1,0,,visible,1,0.027142856270074844,0.07657142728567123,0.1697142869234085,0.3642857074737549,0.7445714473724365,0.01914285682141781,0.01914285682141781,0.01914285682141781,0.01914285682141781,0.01914285682141781,0.011142857372760773,0.028857143595814705,0.11742857098579407,0.17314285039901733,0.47285714745521545
140,178,131072,117753,13319,115708,2045,0,0,111852,0,,,0,0,,gap,0,0.028285713866353035,0.07742857187986374,0.16028571128845215,0.32600000500679016,0.6817142963409424,,,,,,0.009999999776482582,0.025714285671710968,0.10657142847776413,0.15457142889499664,0.42914286255836487
140,179,131072,117410,13662,115567,1842,1,0,114796,1,77.25064086914062,,1,0,,visible,1,0.03028571419417858,0.07685714215040207,0.14885714650154114,0.3011428713798523,0.597428560256958,0.017428571358323097,0.017428571358323097,0.017428571358323097,0.017428571358323097,0.017428571358323097,0.008857143111526966,0.025714285671710968,0.10457143187522888,0.14428570866584778,0.37942856550216675
140,180,131072,117267,13805,115554,1713,0,0,114279,0,,,0,0,,gap,0,0.03314285725355148,0.07428571581840515,0.14171428978443146,0.2919999957084656,0.5580000281333923,,,,,,0.009142857044935226,0.02800000086426735,0.10000000149011612,0.13828571140766144,0.3634285628795624
140,181,131072,117420,13652,115778,1641,1,0,114590,1,75.96864318847656,,1,0,,visible,1,0.03371428698301315,0.0754285678267479,0.14399999380111694,0.29085713624954224,0.5565714240074158,0.025142857804894447,0.025142857804894447,0.025142857804894447,0.025142857804894447,0.025142857804894447,0.010285714641213417,0.03028571419417858,0.09942857176065445,0.13199999928474426,0.3651428520679474
140,182,131072,117929,13143,116208,1721,0,0,115481,0,,,0,0,,gap,0,0.03285714238882065,0.07971428334712982,0.1542857140302658,0.2997142970561981,0.5688571333885193,,,,,,0.011142857372760773,0.03171428665518761,0.087714284658432,0.1265714317560196,0.33742856979370117
140,183,131072,118229,12843,116503,1726,0,0,115973,0,,,0,0,,gap,0,0.03171428665518761,0.0868571400642395,0.17000000178813934,0.3240000009536743,0.6068571209907532,,,,,,0.009714285843074322,0.02914285659790039,0.08628571778535843,0.12685714662075043,0.329714298248291
140,184,131072,118276,12796,116685,1591,0,0,116223,0,,,0,0,,gap,0,0.031142856925725937,0.09200000017881393,0.18542857468128204,0.3482857048511505,0.6802856922149658,,,,,,0.009142857044935226,0.026571428403258324,0.0860000029206276,0.11999999731779099,0.3179999887943268
140,185,131072,118151,12921,116718,1433,0,0,115701,0,,,0,0,,gap,0,0.031142856925725937,0.09428571164608002,0.19685713946819305,0.36000001430511475,0.7142857313156128,,,,,,0.009428570978343487,0.024000000208616257,0.08457142859697342,0.1168571412563324,0.3125714361667633
140,186,131072,117927,13145,116330,1597,0,0,112837,0,,,0,0,,gap,0,0.03142857179045677,0.09828571230173111,0.21942856907844543,0.3774285614490509,0.7354285717010498,,,,,,0.010571428574621677,0.031142856925725937,0.08542857319116592,0.15000000596046448,0.3651428520679474
140,187,131072,118112,12960,116670,1441,1,0,114411,1,71.89036560058594,,1,0,,visible,1,0.03200000151991844,0.11371428519487381,0.23828572034835815,0.40314286947250366,0.7362856864929199,0.028857143595814705,0.028857143595814705,0.028857143595814705,0.028857143595814705,0.028857143595814705,0.010285714641213417,0.034285712987184525,0.07771428674459457,0.11028571426868439,0.5125714540481567
140,188,131072,118150,12922,116832,1318,0,0,115818,0,,,0,0,,gap,0,0.03400000184774399,0.12600000202655792,0.2491428554058075,0.40714284777641296,0.7148571610450745,,,,,,0.009142857044935226,0.03971428424119949,0.07771428674459457,0.11457142978906631,0.5894285440444946
140,189,131072,117950,13122,116721,1229,0,0,115872,0,,,0,0,,gap,0,0.03885714337229729,0.13685713708400726,0.25285714864730835,0.4028571546077728,0.6828571557998657,,,,,,0.008571428246796131,0.035428572446107864,0.08085714280605316,0.11828571557998657,0.6322857141494751
140,190,131072,117636,13436,116520,1115,1,0,115865,1,69.87637329101562,,1,0,,visible,1,0.03999999910593033,0.14257143437862396,0.25514286756515503,0.39885714650154114,0.6865714192390442,0.027142856270074844,0.027142856270074844,0.027142856270074844,0.027142856270074844,0.027142856270074844,0.00828571431338787,0.02971428632736206,0.07657142728567123,0.11142857372760773,0.659428596496582
140,191,131072,117275,13797,116251,1024,0,0,115787,0,,,0,0,,gap,0,0.03742857277393341,0.14428570866584778,0.2588571310043335,0.41114285588264465,0.6919999718666077,,,,,,0.007428571581840515,0.025428570806980133,0.0722857117652893,0.09914285689592361,0.3651428520679474
140,192,131072,117105,13967,116151,954,0,0,115670,0,,,0,0,,gap,0,0.028285713866353035,0.14257143437862396,0.26600000262260437,0.4251428544521332,0.7131428718566895,,,,,,0.009142857044935226,0.02628571353852749,0.07114285975694656,0.09571428596973419,0.26914286613464355
140,193,131072,116959,14113,116064,895,0,0,115594,0,,,0,0,,gap,0,0.01657142862677574,0.13571429252624512,0.2737142741680145,0.43771427869796753,0.7337142825126648,,,,,,0.006285714451223612,0.02199999988079071,0.06828571110963821,0.09628571569919586,0.25999999046325684
140,194,131072,116648,14424,115757,891,0,0,114545,0,,,0,0,,gap,0,0.011428571306169033,0.12314286082983017,0.26600000262260437,0.4425714313983917,0.7599999904632568,,,,,,0.008857143111526966,0.025142857804894447,0.0665714293718338,0.10542856901884079,0.2565714418888092
140,195,131072,116439,14633,115498,940,1,0,115022,1,66.38737487792969,,1,0,,visible,1,0.010571428574621677,0.1062857136130333,0.2525714337825775,0.4405714273452759,0.7642857432365417,0.02142857201397419,0.02142857201397419,0.02142857201397419,0.02142857201397419,0.02142857201397419,0.008857143111526966,0.024571428075432777,0.06428571790456772,0.09799999743700027,0.3117142915725708
140,196,131072,116622,14450,115641,980,1,0,115175,1,65.68037414550781,,1,0,,visible,0,0.010571428574621677,0.10342857241630554,0.2540000081062317,0.43314287066459656,0.7345714569091797,0.02085714228451252,0.02085714228451252,0.02085714228451252,0.02085714228451252,0.02085714228451252,0.009142857044935226,0.022857142612338066,0.06057142838835716,0.09228571504354477,0.3182857036590576
140,197,131072,117050,14022,116001,1049,0,0,115482,0,,,0,0,,gap,0,0.010571428574621677,0.09142857044935226,0.24771428108215332,0.4108571410179138,0.6917142868041992,,,,,,0.009428570978343487,0.022857142612338066,0.05257142707705498,0.07999999821186066,0.2842857241630554
140,198,131072,117300,13772,116166,1134,0,0,115644,0,,,0,0,,gap,0,0.009999999776482582,0.08514285832643509,0.2402857095003128,0.3954285681247711,0.6794285774230957,,,,,,0.010571428574621677,0.02199999988079071,0.04085714370012283,0.07114285975694656,0.20085714757442474
140,199,131072,117478,13594,116265,1213,0,0,115737,0,,,0,0,,gap,0,0.009428570978343487,0.08257143199443817,0.22942857444286346,0.39399999380111694,0.6842857003211975,,,,,,0.012000000104308128,0.021714285016059875,0.03885714337229729,0.06542856991291046,0.170571431517601
140,200,131072,117652,13420,116356,1294,2,0,115800,1,62.95106506347656,,1,0,,visible,1,0.009428570978343487,0.0820000022649765,0.23171427845954895,0.4002857208251953,0.699999988079071,0.018285714089870453,0.018285714089870453,0.018285714089870453,0.02742857113480568,0.02742857113480568,0.010857142508029938,0.02199999988079071,0.0357142873108387,0.059142857789993286,0.13285714387893677
140,201,131072,117860,13212,116423,1436,1,0,115877,1,62.24356460571289,,1,0,,visible,0,0.010285714641213417,0.08542857319116592,0.24542857706546783,0.4165714383125305,0.7162857055664062,0.02742857113480568,0.02742857113480568,0.02742857113480568,0.02742857113480568,0.02742857113480568,0.009999999776482582,0.02199999988079071,0.035999998450279236,0.056857142597436905,0.1305714249610901
140,202,131072,117978,13094,116401,1577,0,0,115876,0,,,0,0,,gap,0,0.011142857372760773,0.09371428936719894,0.261428564786911,0.4422857165336609,0.7297142744064331,,,,,,0.012571428902447224,0.0231428574770689,0.0357142873108387,0.054571427404880524,0.1282857209444046
140,203,131072,118451,12621,116547,1904,0,0,115736,0,,,0,0,,gap,0,0.011142857372760773,0.09914285689592361,0.27000001072883606,0.4634285569190979,0.7637143135070801,,,,,,0.012571428902447224,0.024000000208616257,0.036571428179740906,0.05542857199907303,0.12200000137090683
140,204,131072,118781,12291,116073,2708,0,0,112596,0,,,0,0,,gap,0,0.011142857372760773,0.09914285689592361,0.26342856884002686,0.4708571434020996,0.7908571362495422,,,,,,0.01342857163399458,0.02857142873108387,0.0454285703599453,0.07028571516275406,0.1257142871618271
140,205,131072,118897,12175,115771,3126,0,0,110939,0,,,0,0,,gap,0,0.012285714037716389,0.10942856967449188,0.257999986410141,0.4602857232093811,0.798285722732544,,,,,,0.01371428556740284,0.031142856925725937,0.04942857101559639,0.0771428570151329,0.13828571140766144
140,206,131072,119099,11973,115472,3627,0,0,112995,0,,,0,0,,gap,0,0.018285714089870453,0.11800000071525574,0.251714289188385,0.43514284491539,0.769428551197052,,,,,,0.015714285895228386,0.03342857211828232,0.054571427404880524,0.08657142519950867,0.16428571939468384
140,207,131072,119333,11739,115298,4033,2,0,112945,1,57.94186782836914,,1,0,,visible,1,0.024857142940163612,0.12628571689128876,0.24485714733600616,0.41685715317726135,0.7365714311599731,0.022285714745521545,0.022285714745521545,0.022285714745521545,0.022857142612338066,0.022857142612338066,0.014285714365541935,0.03314285725355148,0.05342857167124748,0.08942857384681702,0.17314285039901733
140,208,131072,119764,11308,114937,4827,0,0,113794,0,,,0,0,,gap,0,0.030857142060995102,0.12685714662075043,0.23828572034835815,0.40542855858802795,0.7328571677207947,,,,,,0.014571428298950195,0.03314285725355148,0.05485714226961136,0.0925714299082756,0.1899999976158142
140,209,131072,119813,11259,114239,5573,1,0,110250,1,56.53715515136719,,1,0,,visible,1,0.03857142850756645,0.12457142770290375,0.22857142984867096,0.39828571677207947,0.7337142825126648,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.015714285895228386,0.03342857211828232,0.05657142773270607,0.09685714542865753,0.19142857193946838
140,210,131072,119594,11478,113692,5901,1,0,106233,1,55.806148529052734,,1,0,,visible,0,0.040571428835392,0.12514285743236542,0.22342857718467712,0.39828571677207947,0.741428554058075,0.034285712987184525,0.034285712987184525,0.034285712987184525,0.034285712987184525,0.034285712987184525,0.015428571030497551,0.03314285725355148,0.056857142597436905,0.09857142716646194,0.1874285787343979
140,211,131072,119377,11695,113254,6123,0,0,104182,0,,,0,0,,gap,0,0.04085714370012283,0.12942856550216675,0.22599999606609344,0.4091428518295288,0.7625714540481567,,,,,,0.015714285895228386,0.034285712987184525,0.057999998331069946,0.10085714608430862,0.18942856788635254
140,212,131072,119375,11697,113096,6277,2,0,102728,1,54.3426513671875,,1,0,,visible,1,0.04085714370012283,0.13114285469055176,0.23399999737739563,0.4300000071525574,0.8014285564422607,0.01971428655087948,0.01971428655087948,0.01971428655087948,0.03314285725355148,0.03314285725355148,0.01600000075995922,0.03457142785191536,0.058571428060531616,0.10428571701049805,0.1931428611278534
140,213,131072,119316,11756,112813,6501,2,0,101653,1,53.599151611328125,,1,0,,visible,0,0.04085714370012283,0.13428571820259094,0.24485714733600616,0.45485714077949524,0.8334285616874695,0.022285714745521545,0.022285714745521545,0.022285714745521545,0.03685714304447174,0.03685714304447174,0.01600000075995922,0.03457142785191536,0.059142857789993286,0.10314285755157471,0.19685713946819305
140,214,131072,119007,12065,112242,6765,0,0,100402,0,,,0,0,,gap,0,0.04085714370012283,0.13742856681346893,0.26171427965164185,0.4831428527832031,0.8631428480148315,,,,,,0.015714285895228386,0.03457142785191536,0.057999998331069946,0.1022857129573822,0.20171429216861725
140,215,131072,118667,12405,111628,7039,0,0,101760,0,,,0,0,,gap,0,0.03971428424119949,0.14257143437862396,0.2879999876022339,0.5120000243186951,0.8514285683631897,,,,,,0.01485714316368103,0.03400000184774399,0.05771428719162941,0.10028571635484695,0.20314285159111023
140,216,131072,118449,12623,111105,7342,2,0,104596,1,51.501373291015625,,1,0,,visible,1,0.03885714337229729,0.1468571424484253,0.3034285604953766,0.5297142863273621,0.8168571591377258,0.021714285016059875,0.021714285016059875,0.021714285016059875,0.054571427404880524,0.054571427404880524,0.01342857163399458,0.03257142752408981,0.056857142597436905,0.0974285677075386,0.20257142186164856
140,217,131072,118226,12846,110712,7513,1,0,107826,1,50.727874755859375,,1,0,,visible,0,0.03857142850756645,0.1459999978542328,0.3117142915725708,0.5302857160568237,0.7714285850524902,0.017714286223053932,0.017714286223053932,0.017714286223053932,0.017714286223053932,0.017714286223053932,0.01342857163399458,0.03228571265935898,0.05714285746216774,0.09857142716646194,0.21714285016059875
140,218,131072,117880,13192,110185,7693,2,1,106577,2,50.06237030029297,49.98487091064453,1,0,,visible,0,0.03857142850756645,0.14485713839530945,0.30971428751945496,0.521142840385437,0.7434285879135132,0.03228571265935898,0.03228571265935898,0.03228571265935898,0.04800000041723251,0.04800000041723251,0.013142856769263744,0.03171428665518761,0.057428572326898575,0.09885714203119278,0.2297142893075943
140,219,131072,117518,13554,109974,7542,2,2,106275,2,49.325374603271484,49.325374603271484,1,0,,visible,0,0.035428572446107864,0.1420000046491623,0.29028570652008057,0.5114285945892334,0.7537142634391785,0.028285713866353035,0.028285713866353035,0.028285713866353035,0.06285714358091354,0.06285714358091354,0.012857142835855484,0.03200000151991844,0.05828571319580078,0.10114285349845886,0.2522857189178467
140,220,131072,117332,13740,109892,7438,2,2,102385,2,48.60637283325195,48.60637283325195,1,0,,visible,0,0.02685714326798916,0.14085714519023895,0.27628570795059204,0.49657142162323,0.7805714011192322,0.016857143491506577,0.016857143491506577,0.016857143491506577,0.0722857117652893,0.0722857117652893,0.013142856769263744,0.031142856925725937,0.05828571319580078,0.10285714268684387,0.3085714280605316
140,221,131072,117093,13979,109656,7436,1,1,99144,2,47.88887405395508,47.88887405395508,1,0,,visible,0,0.019428571686148643,0.13771428167819977,0.27571427822113037,0.47942855954170227,0.7968571186065674,0.06685714423656464,0.06685714423656464,0.06685714423656464,0.06685714423656464,0.06685714423656464,0.012000000104308128,0.030571429058909416,0.05714285746216774,0.10599999874830246,0.3588571548461914
140,222,131072,116667,14405,109082,7584,1,1,94927,2,47.10987091064453,47.10987091064453,1,0,,visible,0,0.014571428298950195,0.13457143306732178,0.2725714147090912,0.47857141494750977,0.8048571348190308,0.06457142531871796,0.06457142531871796,0.06457142531871796,0.06457142531871796,0.06457142531871796,0.012857142835855484,0.03285714238882065,0.060857143253088,0.11371428519487381,0.4251428544521332
140,223,131072,116331,14741,108621,7708,2,2,93226,2,46.51387023925781,46.51387023925781,1,0,,visible,0,0.012285714037716389,0.1322857141494751,0.26600000262260437,0.4862857162952423,0.7708571553230286,0.0231428574770689,0.0231428574770689,0.0231428574770689,0.04685714468359947,0.04685714468359947,0.013142856769263744,0.03400000184774399,0.06342857331037521,0.11828571557998657,0.44999998807907104
140,224,131072,116313,14759,108404,7909,0,0,92529,0,,,0,0,,gap,0,0.011142857372760773,0.13371428847312927,0.26828572154045105,0.47771430015563965,0.7245714068412781,,,,,,0.012857142835855484,0.03457142785191536,0.0657142847776413,0.12285714596509933,0.49057143926620483
140,225,131072,116388,14684,108151,8237,0,0,97109,0,,,0,0,,gap,0,0.010285714641213417,0.13199999928474426,0.27000001072883606,0.46971428394317627,0.7260000109672546,,,,,,0.01342857163399458,0.037142857909202576,0.07000000029802322,0.1314285695552826,0.5237143039703369
140,226,131072,116350,14722,107497,8851,2,2,101820,2,44.422645568847656,44.422645568847656,1,0,,visible,1,0.009714285843074322,0.13114285469055176,0.27085715532302856,0.4620000123977661,0.7720000147819519,0.03771428391337395,0.03771428391337395,0.03771428391337395,0.04085714370012283,0.04085714370012283,0.012857142835855484,0.03999999910593033,0.07428571581840515,0.14028571546077728,0.5622857213020325
140,227,131072,116462,14610,107370,9092,0,0,104858,0,,,0,0,,gap,0,0.009142857044935226,0.1314285695552826,0.27142858505249023,0.4562857151031494,0.7794285416603088,,,,,,0.01342857163399458,0.044285714626312256,0.081142857670784,0.14971429109573364,0.569428563117981
140,228,131072,116486,14586,106940,9544,2,2,104095,2,43.09914779663086,43.09914779663086,1,0,,visible,1,0.010285714641213417,0.13171428442001343,0.2654285728931427,0.4448571503162384,0.7842857241630554,0.0454285703599453,0.0454285703599453,0.0454285703599453,0.07257142663002014,0.07257142663002014,0.01485714316368103,0.04828571528196335,0.08628571778535843,0.15714286267757416,0.5771428346633911
140,229,131072,115936,15136,106356,9578,2,2,98324,2,42.45264434814453,42.45264434814453,1,0,,visible,0,0.011714286170899868,0.13114285469055176,0.2628571391105652,0.4262857139110565,0.7562857270240784,0.05057142674922943,0.05057142674922943,0.05057142674922943,0.07742857187986374,0.07742857187986374,0.014285714365541935,0.049142856150865555,0.08799999952316284,0.15800000727176666,0.5925714373588562
140,230,131072,115446,15626,104788,10657,1,1,91142,2,41.81464767456055,41.81464767456055,1,0,,visible,0,0.012571428902447224,0.12857143580913544,0.26742857694625854,0.4171428680419922,0.7028571367263794,0.020285714417696,0.020285714417696,0.020285714417696,0.020285714417696,0.020285714417696,0.01600000075995922,0.05400000140070915,0.09628571569919586,0.19028571248054504,0.6819999814033508
140,231,131072,115368,15704,103402,11964,2,2,85800,2,41.120643615722656,41.120643615722656,1,0,,visible,0,0.01342857163399458,0.12228571623563766,0.25771427154541016,0.41285714507102966,0.6874285936355591,0.028285713866353035,0.028285713866353035,0.028285713866353035,0.036571428179740906,0.036571428179740906,0.01600000075995922,0.05885714292526245,0.10485713928937912,0.21400000154972076,0.6777142882347107
140,232,131072,115315,15757,102297,13016,2,2,88781,2,40.39964294433594,40.39964294433594,1,0,,visible,0,0.01485714316368103,0.11942857503890991,0.24657142162322998,0.4145714342594147,0.6808571219444275,0.06914285570383072,0.06914285570383072,0.06914285570383072,0.08885714411735535,0.08885714411735535,0.017428571358323097,0.06285714358091354,0.11171428859233856,0.22514285147190094,0.6877142786979675
140,233,131072,115405,15667,101170,14233,2,2,93559,2,39.750648498535156,39.750648498535156,1,0,,visible,0,0.017999999225139618,0.11571428924798965,0.23571428656578064,0.40714284777641296,0.694857120513916,0.06771428883075714,0.06771428883075714,0.06771428883075714,0.10371428728103638,0.10371428728103638,0.017714286223053932,0.06428571790456772,0.11342857033014297,0.23657143115997314,0.6728571653366089
140,234,131072,115362,15710,100322,15038,2,2,99149,2,39.09064483642578,39.09064483642578,1,0,,visible,0,0.021714285016059875,0.11628571152687073,0.22171428799629211,0.3902857005596161,0.6962857246398926,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.10485713928937912,0.10485713928937912,0.018285714089870453,0.06114285811781883,0.11428571492433548,0.2354285717010498,0.6620000004768372
140,235,131072,115785,15287,99686,16099,0,0,98942,0,,,0,0,,gap,0,0.025714285671710968,0.11571428924798965,0.21171428263187408,0.3799999952316284,0.6882857084274292,,,,,,0.017714286223053932,0.056285712867975235,0.11171428859233856,0.22714285552501678,0.6499999761581421
140,236,131072,116104,14968,99196,16906,2,2,98486,2,37.7994384765625,37.7994384765625,1,0,,visible,1,0.02971428632736206,0.11485714465379715,0.21228571236133575,0.37400001287460327,0.6831428408622742,0.07199999690055847,0.07199999690055847,0.07199999690055847,0.11314285546541214,0.11314285546541214,0.017142856493592262,0.05228571593761444,0.11085714399814606,0.2240000069141388,0.654285728931427
140,237,131072,116697,14375,98933,17762,2,2,98233,2,37.17694091796875,37.17694091796875,1,0,,visible,0,0.03314285725355148,0.11457142978906631,0.21657143533229828,0.3840000033378601,0.6954285502433777,0.05171428620815277,0.05171428620815277,0.05171428620815277,0.14885714650154114,0.14885714650154114,0.017428571358323097,0.05314285680651665,0.11028571426868439,0.22514285147190094,0.647428572177887
140,238,131072,116862,14210,98780,18080,2,2,98072,2,36.4869384765625,36.4869384765625,1,0,,visible,0,0.0357142873108387,0.11457142978906631,0.22942857444286346,0.40228572487831116,0.7111428380012512,0.03942857310175896,0.03942857310175896,0.03942857310175896,0.1340000033378601,0.1340000033378601,0.017428571358323097,0.05657142773270607,0.11228571087121964,0.22685714066028595,0.6125714182853699
140,239,131072,116834,14238,99200,17632,2,2,98274,2,35.7989387512207,35.7989387512207,1,0,,visible,0,0.037142857909202576,0.11857143044471741,0.24199999868869781,0.43457141518592834,0.7325714230537415,0.09057142585515976,0.09057142585515976,0.09057142585515976,0.12800000607967377,0.12800000607967377,0.017714286223053932,0.06114285811781883,0.11885714530944824,0.24685713648796082,0.6017143130302429
140,240,131072,116854,14218,100435,16417,2,2,97472,2,35.253440856933594,35.253440856933594,1,0,1.0,visible,0,0.04085714370012283,0.12714286148548126,0.25857141613960266,0.46714285016059875,0.7620000243186951,0.011428571306169033,0.011428571306169033,0.011428571306169033,0.02428571507334709,0.02428571507334709,0.01914285682141781,0.06514285504817963,0.12142857164144516,0.24199999868869781,0.5862857103347778
140,241,131072,116876,14196,102112,14762,2,2,93747,2,34.51871871948242,34.51871871948242,1,0,,visible,0,0.044857144355773926,0.1362857073545456,0.2777142822742462,0.4942857027053833,0.7734285593032837,0.07885714620351791,0.07885714620351791,0.07885714620351791,0.14085714519023895,0.14085714519023895,0.017999999225139618,0.06599999964237213,0.11885714530944824,0.23000000417232513,0.5362856984138489
140,242,131072,116669,14403,103632,13036,1,1,89435,2,33.86821746826172,33.86821746826172,1,0,1.0,visible,0,0.04771428555250168,0.1459999978542328,0.30000001192092896,0.5182856917381287,0.7954285740852356,0.057428572326898575,0.057428572326898575,0.057428572326898575,0.057428572326898575,0.057428572326898575,0.017999999225139618,0.06485714018344879,0.1177142858505249,0.23000000417232513,0.5817142724990845
140,243,131072,116249,14823,104573,11674,2,2,82466,2,33.180442810058594,33.180442810058594,1,0,1.0,visible,0,0.049142856150865555,0.15371428430080414,0.3205714225769043,0.5397142767906189,0.8054285645484924,0.05257142707705498,0.05257142707705498,0.05257142707705498,0.1508571356534958,0.1508571356534958,0.018285714089870453,0.06142857298254967,0.11628571152687073,0.2182857096195221,0.5374285578727722
140,244,131072,115878,15194,104966,10910,2,2,79330,2,32.55744552612305,32.55744552612305,1,0,,visible,0,0.050285715609788895,0.1565714329481125,0.3240000009536743,0.5448571443557739,0.808571457862854,0.060857143253088,0.060857143253088,0.060857143253088,0.15571428835391998,0.15571428835391998,0.017714286223053932,0.06028571352362633,0.1177142858505249,0.23657143115997314,0.5794285535812378
140,245,131072,115373,15699,105419,9953,1,1,78996,2,32.02021789550781,32.02021789550781,1,0,1.0,visible,0,0.049714285880327225,0.1599999964237213,0.3174285590648651,0.5317142605781555,0.8157142996788025,0.035428572446107864,0.035428572446107864,0.035428572446107864,0.035428572446107864,0.035428572446107864,0.01657142862677574,0.055142857134342194,0.11914286017417908,0.2914285659790039,0.7268571257591248
140,246,131072,115188,15884,105937,9249,2,2,80682,2,31.326723098754883,31.326723098754883,1,0,1.0,visible,0,0.04800000041723251,0.15942856669425964,0.30000001192092896,0.5080000162124634,0.8062857389450073,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.054571427404880524,0.054571427404880524,0.01600000075995922,0.051428571343421936,0.11542857438325882,0.2985714375972748,0.9657142758369446
140,247,131072,115239,15833,105213,10024,2,2,82855,2,30.667724609375,30.667724609375,1,0,,visible,0,0.04571428522467613,0.15571428835391998,0.2888571321964264,0.47942855954170227,0.7868571281433105,0.13828571140766144,0.13828571140766144,0.13828571140766144,0.16457143425941467,0.16457143425941467,0.017142856493592262,0.05542857199907303,0.12428571283817291,0.34599998593330383,1.018571376800537
140,248,131072,117057,14015,106510,10545,2,2,82557,2,30.06772232055664,30.06772232055664,1,0,1.0,visible,0,0.04885714128613472,0.157428577542305,0.3002857267856598,0.5128571391105652,0.8154285550117493,0.052000001072883606,0.052000001072883606,0.052000001072883606,0.08742856979370117,0.08742856979370117,0.019428571686148643,0.06028571352362633,0.13342857360839844,0.3645714223384857,1.0651428699493408
140,249,131072,117411,13661,106354,11055,2,2,84245,2,29.440948486328125,29.440948486328125,1,0,1.0,visible,0,0.04857143014669418,0.1565714329481125,0.3042857050895691,0.5137143135070801,0.8148571252822876,0.10428571701049805,0.10428571701049805,0.10428571701049805,0.13085713982582092,0.13085713982582092,0.02085714228451252,0.06514285504817963,0.1517142802476883,0.4051428437232971,1.110285758972168
140,250,131072,117735,13337,105287,12446,2,2,83805,2,28.855205535888672,28.855205535888672,1,0,,visible,0,0.04457142949104309,0.1502857208251953,0.2985714375972748,0.5199999809265137,0.8091428279876709,0.19914285838603973,0.19914285838603973,0.19914285838603973,0.2102857083082199,0.2102857083082199,0.025142857804894447,0.07857143133878708,0.18971428275108337,0.4677142798900604,1.1274285316467285
140,251,131072,118065,13007,102969,15094,2,2,83842,2,28.239009857177734,28.239009857177734,1,0,,visible,0,0.040571428835392,0.14514285326004028,0.28999999165534973,0.5142857432365417,0.7988571524620056,0.18714286386966705,0.18714286386966705,0.18714286386966705,0.19857142865657806,0.19857142865657806,0.03200000151991844,0.09428571164608002,0.21457143127918243,0.5297142863273621,1.134857177734375
140,252,131072,118775,12297,100911,17860,4,4,84984,2,27.74139404296875,27.74139404296875,1,0,1.0,visible,0,0.0357142873108387,0.14228571951389313,0.28028571605682373,0.5022857189178467,0.7862856984138489,0.03885714337229729,0.03885714337229729,0.06714285910129547,0.11085714399814606,0.21142856776714325,0.036571428179740906,0.11057142913341522,0.2514285743236542,0.5891428589820862,1.1399999856948853
140,253,131072,119355,11717,99238,20113,4,4,84395,2,27.142780303955078,27.142780303955078,1,0,,visible,0,0.03457142785191536,0.14085714519023895,0.2791428565979004,0.49314284324645996,0.7868571281433105,0.017428571358323097,0.017428571358323097,0.02800000086426735,0.15371428430080414,0.29914286732673645,0.04342857003211975,0.11257142573595047,0.2362857162952423,0.6177142858505249,1.1365714073181152
140,254,131072,119474,11598,96782,22688,4,4,83329,2,26.54489517211914,26.54489517211914,1,0,,visible,0,0.03142857179045677,0.1371428519487381,0.27571427822113037,0.4917142987251282,0.7848571538925171,0.03514285758137703,0.03514285758137703,0.056285712867975235,0.1860000044107437,0.28685712814331055,0.04657142981886864,0.11400000005960464,0.2182857096195221,0.6399999856948853,1.1442856788635254
140,255,131072,118999,12073,93024,25972,3,3,81596,2,25.91628074645996,25.91628074645996,1,0,,visible,0,0.028285713866353035,0.13342857360839844,0.2677142918109894,0.4740000069141388,0.7688571214675903,0.03142857179045677,0.03142857179045677,0.20885714888572693,0.3368571400642395,0.3368571400642395,0.0462857149541378,0.11742857098579407,0.22342857718467712,0.6320000290870667,1.1277142763137817
140,256,131072,118434,12638,87538,30892,4,4,80962,2,25.365896224975586,25.365896224975586,1,0,,visible,0,0.02428571507334709,0.12428571283817291,0.2542857229709625,0.43714284896850586,0.7454285621643066,0.04028571397066116,0.04028571397066116,0.09200000017881393,0.162285715341568,0.3059999942779541,0.04857143014669418,0.12771429121494293,0.25542858242988586,0.6217142939567566,1.0977143049240112
140,257,131072,117614,13458,85058,32553,3,3,79523,2,24.770282745361328,24.770282745361328,1,0,,visible,0,0.020285714417696,0.11914286017417908,0.24657142162322998,0.42085713148117065,0.7139999866485596,0.0925714299082756,0.0925714299082756,0.16685713827610016,0.25771427154541016,0.25771427154541016,0.052000001072883606,0.121714286506176,0.27142858505249023,0.6097142696380615,1.0854285955429077
