联合条件,格编码,条件说明,206训练_世界或序列数,206训练_合成版本或真实序列数,206训练_原始背景序列数（非独立道路）,206训练_帧数,206训练_该联合表帧分母,206训练_帧比例,206训练_全距离异常点,206训练_范围内异常点,206训练_已观测实例标识数,201合成验证_世界或序列数,201合成验证_合成版本或真实序列数,201合成验证_原始背景序列数（非独立道路）,201合成验证_帧数,201合成验证_该联合表帧分母,201合成验证_帧比例,201合成验证_全距离异常点,201合成验证_范围内异常点,201合成验证_已观测实例标识数,真实开发_世界或序列数,真实开发_合成版本或真实序列数,真实开发_原始背景序列数（非独立道路）,真实开发_帧数,真实开发_该联合表帧分母,真实开发_帧比例,真实开发_全距离异常点,真实开发_范围内异常点,真实开发_已观测实例标识数,差异类型
mix_background,0|no_neighbor,混合比例0；无邻近正常点,4,4,1,256,652,0.39263803680981596,1376,1274,4,2,2,1,284,542,0.5239852398523985,1068,968,2,19,19,19,1121,3541,0.31657723806834226,4888,4299,30,共同覆盖；比较频率
mix_background,0|other_majority,混合比例0；道路类占邻域不足一半,2,2,1,161,652,0.2469325153374233,6853,6853,2,1,1,1,93,542,0.17158671586715868,2305,2305,1,0,0,0,0,3541,0.0,0,0,0,该发布真实集合无覆盖
mix_background,0|road_majority,混合比例0；道路类占邻域至少一半,3,3,1,183,652,0.28067484662576686,3457,3457,3,1,1,1,140,542,0.25830258302583026,5502,5502,1,19,19,19,1784,3541,0.5038124823496187,30686,30630,30,共同覆盖；比较频率
mix_background,1|no_neighbor,"混合比例(0,0.25]；无邻近正常点",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,3,3,3,5,3541,0.001412030499858797,50,50,6,训练完全缺覆盖
mix_background,1|other_majority,"混合比例(0,0.25]；道路类占邻域不足一半",1,1,1,29,652,0.04447852760736196,3106,3106,1,1,1,1,11,542,0.02029520295202952,832,832,1,0,0,0,0,3541,0.0,0,0,0,该发布真实集合无覆盖
mix_background,1|road_majority,"混合比例(0,0.25]；道路类占邻域至少一半",2,2,1,23,652,0.0352760736196319,1890,1890,2,1,1,1,14,542,0.025830258302583026,1078,1078,1,19,19,19,602,3541,0.17000847218299917,54554,54554,30,共同覆盖；比较频率
mix_background,2|no_neighbor,"混合比例(0.25,0.75]；无邻近正常点",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,5,5,5,5,3541,0.001412030499858797,23,23,5,训练完全缺覆盖
mix_background,2|road_majority,"混合比例(0.25,0.75]；道路类占邻域至少一半",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,7,7,7,23,3541,0.006495340299350466,436,436,8,训练完全缺覆盖
mix_background,3|road_majority,"混合比例(0.75,1]；道路类占邻域至少一半",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,1,1,1,训练完全缺覆盖
mix_count_distance,0|0|outside_only,混合比例0；范围内0点；距离中位数仅范围外异常,4,4,1,74,652,0.11349693251533742,102,0,4,2,2,1,77,542,0.14206642066420663,100,0,2,18,18,18,465,3541,0.13131883648686812,643,0,26,共同覆盖；比较频率
mix_count_distance,0|1|0,"混合比例0；范围内1至4点；距离中位数[2.5,10)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,6,6,6,9,3541,0.0025416548997458347,22,22,7,训练完全缺覆盖
mix_count_distance,0|1|1,"混合比例0；范围内1至4点；距离中位数[10,20)",2,2,1,13,652,0.019938650306748466,27,27,2,1,1,1,1,542,0.0018450184501845018,4,4,1,7,7,7,77,3541,0.021745269697825472,199,199,8,共同覆盖；比较频率
mix_count_distance,0|1|2,"混合比例0；范围内1至4点；距离中位数[20,35)",4,4,1,53,652,0.08128834355828221,125,125,4,2,2,1,56,542,0.1033210332103321,146,146,2,17,17,17,535,3541,0.15108726348489127,1375,1375,26,共同覆盖；比较频率
mix_count_distance,0|1|3,"混合比例0；范围内1至4点；距离中位数[35,50]",4,4,1,52,652,0.07975460122699386,93,93,4,2,2,1,109,542,0.2011070110701107,193,193,2,18,18,18,489,3541,0.13809658288619034,970,968,26,共同覆盖；比较频率
mix_count_distance,0|2|0,"混合比例0；范围内5至19点；距离中位数[2.5,10)",0,0,0,0,652,0.0,0,0,0,1,1,1,3,542,0.005535055350553505,44,44,1,11,11,11,30,3541,0.008472182999152781,364,364,12,训练完全缺覆盖
mix_count_distance,0|2|1,"混合比例0；范围内5至19点；距离中位数[10,20)",3,3,1,113,652,0.17331288343558282,1578,1578,3,2,2,1,51,542,0.0940959409594096,659,659,2,18,18,18,406,3541,0.11465687658853431,4543,4543,28,共同覆盖；比较频率
mix_count_distance,0|2|2,"混合比例0；范围内5至19点；距离中位数[20,35)",3,3,1,127,652,0.19478527607361965,1282,1282,3,2,2,1,61,542,0.11254612546125461,543,543,2,16,16,16,391,3541,0.11042078508895792,3361,3361,27,共同覆盖；比较频率
mix_count_distance,0|2|3,"混合比例0；范围内5至19点；距离中位数[35,50]",1,1,1,3,652,0.004601226993865031,17,17,1,1,1,1,2,542,0.0036900369003690036,10,10,1,4,4,4,54,3541,0.015249929398475007,357,357,8,共同覆盖；比较频率
mix_count_distance,0|3|0,"混合比例0；范围内20至99点；距离中位数[2.5,10)",1,1,1,56,652,0.08588957055214724,3830,3830,1,2,2,1,21,542,0.03874538745387454,1281,1281,2,17,17,17,124,3541,0.03501835639649816,6082,6082,27,共同覆盖；比较频率
mix_count_distance,0|3|1,"混合比例0；范围内20至99点；距离中位数[10,20)",3,3,1,83,652,0.1273006134969325,2477,2477,3,2,2,1,112,542,0.2066420664206642,4699,4699,2,14,14,14,228,3541,0.06438859079356114,7791,7791,24,共同覆盖；比较频率
mix_count_distance,0|3|2,"混合比例0；范围内20至99点；距离中位数[20,35)",1,1,1,13,652,0.019938650306748466,304,304,1,1,1,1,17,542,0.03136531365313653,378,378,1,1,1,1,54,3541,0.015249929398475007,1234,1234,2,共同覆盖；比较频率
mix_count_distance,0|4|0,"混合比例0；范围内100至499点；距离中位数[2.5,10)",1,1,1,13,652,0.019938650306748466,1851,1851,1,1,1,1,7,542,0.012915129151291513,818,818,1,7,7,7,41,3541,0.011578650098842135,8397,8397,12,共同覆盖；比较频率
mix_count_distance,0|4|1,"混合比例0；范围内100至499点；距离中位数[10,20)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,1,1,1,2,3541,0.0005648121999435188,236,236,2,训练完全缺覆盖
mix_count_distance,1|1|1,"混合比例(0,0.25]；范围内1至4点；距离中位数[10,20)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,4,4,1,训练完全缺覆盖
mix_count_distance,1|1|2,"混合比例(0,0.25]；范围内1至4点；距离中位数[20,35)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,2,2,2,2,3541,0.0005648121999435188,8,8,2,训练完全缺覆盖
mix_count_distance,1|1|3,"混合比例(0,0.25]；范围内1至4点；距离中位数[35,50]",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,4,4,1,训练完全缺覆盖
mix_count_distance,1|2|0,"混合比例(0,0.25]；范围内5至19点；距离中位数[2.5,10)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,5,5,5,21,3541,0.005930528099406947,328,328,6,训练完全缺覆盖
mix_count_distance,1|2|1,"混合比例(0,0.25]；范围内5至19点；距离中位数[10,20)",1,1,1,1,652,0.0015337423312883436,13,13,1,1,1,1,2,542,0.0036900369003690036,29,29,1,14,14,14,45,3541,0.012708274498729173,487,487,22,共同覆盖；比较频率
mix_count_distance,1|2|2,"混合比例(0,0.25]；范围内5至19点；距离中位数[20,35)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,8,8,8,15,3541,0.004236091499576391,157,157,14,训练完全缺覆盖
mix_count_distance,1|3|0,"混合比例(0,0.25]；范围内20至99点；距离中位数[2.5,10)",1,1,1,24,652,0.03680981595092025,1751,1751,1,2,2,1,7,542,0.012915129151291513,533,533,2,19,19,19,237,3541,0.06693024569330698,12975,12975,30,共同覆盖；比较频率
mix_count_distance,1|3|1,"混合比例(0,0.25]；范围内20至99点；距离中位数[10,20)",2,2,1,4,652,0.006134969325153374,128,128,2,2,2,1,12,542,0.02214022140221402,838,838,2,13,13,13,75,3541,0.021180457497881954,2755,2755,23,共同覆盖；比较频率
mix_count_distance,1|3|2,"混合比例(0,0.25]；范围内20至99点；距离中位数[20,35)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,27,27,2,训练完全缺覆盖
mix_count_distance,1|4|0,"混合比例(0,0.25]；范围内100至499点；距离中位数[2.5,10)",1,1,1,23,652,0.0352760736196319,3104,3104,1,1,1,1,4,542,0.007380073800738007,510,510,1,14,14,14,206,3541,0.05817565659418243,37479,37479,25,共同覆盖；比较频率
mix_count_distance,1|4|1,"混合比例(0,0.25]；范围内100至499点；距离中位数[10,20)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,1,1,1,3,3541,0.0008472182999152782,380,380,2,训练完全缺覆盖
mix_count_distance,2|1|2,"混合比例(0.25,0.75]；范围内1至4点；距离中位数[20,35)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,3,3,3,3,3541,0.0008472182999152782,8,8,3,训练完全缺覆盖
mix_count_distance,2|1|3,"混合比例(0.25,0.75]；范围内1至4点；距离中位数[35,50]",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,2,2,2,2,3541,0.0005648121999435188,6,6,2,训练完全缺覆盖
mix_count_distance,2|2|0,"混合比例(0.25,0.75]；范围内5至19点；距离中位数[2.5,10)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,1,1,1,5,3541,0.001412030499858797,57,57,1,训练完全缺覆盖
mix_count_distance,2|2|1,"混合比例(0.25,0.75]；范围内5至19点；距离中位数[10,20)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,2,2,2,4,3541,0.0011296243998870376,25,25,2,训练完全缺覆盖
mix_count_distance,2|2|2,"混合比例(0.25,0.75]；范围内5至19点；距离中位数[20,35)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,3,3,3,4,3541,0.0011296243998870376,26,26,3,训练完全缺覆盖
mix_count_distance,2|3|0,"混合比例(0.25,0.75]；范围内20至99点；距离中位数[2.5,10)",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,2,2,2,10,3541,0.002824060999717594,337,337,3,训练完全缺覆盖
mix_count_distance,3|1|3,"混合比例(0.75,1]；范围内1至4点；距离中位数[35,50]",0,0,0,0,652,0.0,0,0,0,0,0,0,0,542,0.0,0,0,0,1,1,1,1,3541,0.0002824060999717594,1,1,1,训练完全缺覆盖
motion_count_distance,0|outside_only|1,"范围内0点；距离中位数仅范围外异常；五帧平移[0.1,0.5)米",1,1,1,1,1780,0.0005617977528089888,1,0,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,0|outside_only|2,"范围内0点；距离中位数仅范围外异常；五帧平移[0.5,1)米",4,4,1,29,1780,0.016292134831460674,49,0,4,1,1,1,3,1356,0.0022123893805309734,3,0,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,0|outside_only|3,"范围内0点；距离中位数仅范围外异常；五帧平移[1,2)米",3,3,1,44,1780,0.024719101123595506,52,0,3,2,2,1,71,1356,0.05235988200589971,94,0,2,10,10,10,79,8583,0.009204240941395783,87,0,10,共同覆盖；比较频率
motion_count_distance,0|outside_only|4,"范围内0点；距离中位数仅范围外异常；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,3,1356,0.0022123893805309734,3,0,1,17,17,17,364,8583,0.042409413957823605,521,0,25,训练完全缺覆盖
motion_count_distance,0|outside_only|5,"范围内0点；距离中位数仅范围外异常；五帧平移[5,无穷)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,22,8583,0.002563206338110218,35,0,1,训练完全缺覆盖
motion_count_distance,0|unseen|0,"范围内0点；距离中位数未见异常；五帧平移[0,0.1)米",1,1,1,27,1780,0.015168539325842697,0,0,0,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,0|unseen|1,"范围内0点；距离中位数未见异常；五帧平移[0.1,0.5)米",4,4,1,113,1780,0.06348314606741573,0,0,0,1,1,1,4,1356,0.0029498525073746312,0,0,0,5,5,5,136,8583,0.015845275544681348,0,0,0,共同覆盖；比较频率
motion_count_distance,0|unseen|2,"范围内0点；距离中位数未见异常；五帧平移[0.5,1)米",4,4,1,456,1780,0.25617977528089886,0,0,0,2,2,1,93,1356,0.06858407079646017,0,0,0,9,9,9,241,8583,0.028078760340207388,0,0,0,共同覆盖；比较频率
motion_count_distance,0|unseen|3,"范围内0点；距离中位数未见异常；五帧平移[1,2)米",4,4,1,532,1780,0.298876404494382,0,0,0,2,2,1,668,1356,0.49262536873156343,0,0,0,17,17,17,1668,8583,0.1943376441803565,0,0,0,共同覆盖；比较频率
motion_count_distance,0|unseen|4,"范围内0点；距离中位数未见异常；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,2,2,1,49,1356,0.036135693215339236,0,0,0,18,18,18,2696,8583,0.3141092857975067,0,0,0,训练完全缺覆盖
motion_count_distance,0|unseen|5,"范围内0点；距离中位数未见异常；五帧平移[5,无穷)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,301,8583,0.03506932308050798,0,0,0,训练完全缺覆盖
motion_count_distance,1|0|1,"范围内1至4点；距离中位数[2.5,10)；五帧平移[0.1,0.5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,2,8583,0.0002330187580100198,5,5,1,训练完全缺覆盖
motion_count_distance,1|0|2,"范围内1至4点；距离中位数[2.5,10)；五帧平移[0.5,1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,2,2,2,2,8583,0.0002330187580100198,6,6,2,训练完全缺覆盖
motion_count_distance,1|0|3,"范围内1至4点；距离中位数[2.5,10)；五帧平移[1,2)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,3,3,3,3,8583,0.0003495281370150297,5,5,3,训练完全缺覆盖
motion_count_distance,1|0|4,"范围内1至4点；距离中位数[2.5,10)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,2,8583,0.0002330187580100198,6,6,1,训练完全缺覆盖
motion_count_distance,1|1|1,"范围内1至4点；距离中位数[10,20)；五帧平移[0.1,0.5)米",1,1,1,3,1780,0.0016853932584269663,9,9,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,1|1|2,"范围内1至4点；距离中位数[10,20)；五帧平移[0.5,1)米",1,1,1,5,1780,0.0028089887640449437,9,9,1,1,1,1,1,1356,0.0007374631268436578,4,4,1,1,1,1,11,8583,0.001281603169055109,33,33,1,共同覆盖；比较频率
motion_count_distance,1|1|3,"范围内1至4点；距离中位数[10,20)；五帧平移[1,2)米",1,1,1,5,1780,0.0028089887640449437,9,9,1,0,0,0,0,1356,0.0,0,0,0,7,7,7,62,8583,0.007223581498310614,155,155,8,合成验证完全缺覆盖
motion_count_distance,1|1|4,"范围内1至4点；距离中位数[10,20)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,2,2,2,5,8583,0.0005825468950250495,15,15,3,训练完全缺覆盖
motion_count_distance,1|2|1,"范围内1至4点；距离中位数[20,35)；五帧平移[0.1,0.5)米",1,1,1,4,1780,0.0022471910112359553,5,5,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,1|2|2,"范围内1至4点；距离中位数[20,35)；五帧平移[0.5,1)米",3,3,1,22,1780,0.012359550561797753,56,56,3,1,1,1,2,1356,0.0014749262536873156,6,6,1,3,3,3,18,8583,0.0020971688220901784,53,53,5,共同覆盖；比较频率
motion_count_distance,1|2|3,"范围内1至4点；距离中位数[20,35)；五帧平移[1,2)米",4,4,1,27,1780,0.015168539325842697,64,64,4,2,2,1,54,1356,0.03982300884955752,140,140,2,15,15,15,337,8583,0.039263660724688336,846,846,21,共同覆盖；比较频率
motion_count_distance,1|2|4,"范围内1至4点；距离中位数[20,35)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,14,14,14,185,8583,0.021554235115926832,492,492,22,训练完全缺覆盖
motion_count_distance,1|3|1,"范围内1至4点；距离中位数[35,50]；五帧平移[0.1,0.5)米",1,1,1,7,1780,0.003932584269662922,10,10,1,1,1,1,4,1356,0.0029498525073746312,8,8,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,1|3|2,"范围内1至4点；距离中位数[35,50]；五帧平移[0.5,1)米",3,3,1,33,1780,0.01853932584269663,63,63,3,2,2,1,18,1356,0.01327433628318584,39,39,2,1,1,1,6,8583,0.0006990562740300594,20,20,3,共同覆盖；比较频率
motion_count_distance,1|3|3,"范围内1至4点；距离中位数[35,50]；五帧平移[1,2)米",2,2,1,12,1780,0.006741573033707865,20,20,2,2,2,1,87,1356,0.06415929203539823,146,146,2,11,11,11,184,8583,0.021437725736921823,310,310,14,共同覆盖；比较频率
motion_count_distance,1|3|4,"范围内1至4点；距离中位数[35,50]；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,16,16,16,303,8583,0.035302341838518,651,649,24,训练完全缺覆盖
motion_count_distance,2|0|1,"范围内5至19点；距离中位数[2.5,10)；五帧平移[0.1,0.5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,2,2,2,4,8583,0.0004660375160200396,51,51,2,训练完全缺覆盖
motion_count_distance,2|0|2,"范围内5至19点；距离中位数[2.5,10)；五帧平移[0.5,1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,3,3,3,4,8583,0.0004660375160200396,52,52,3,训练完全缺覆盖
motion_count_distance,2|0|3,"范围内5至19点；距离中位数[2.5,10)；五帧平移[1,2)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,3,1356,0.0022123893805309734,44,44,1,8,8,8,48,8583,0.005592450192240475,646,646,9,训练完全缺覆盖
motion_count_distance,2|1|0,"范围内5至19点；距离中位数[10,20)；五帧平移[0,0.1)米",1,1,1,26,1780,0.014606741573033709,373,373,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,3,8583,0.0003495281370150297,52,52,1,合成验证完全缺覆盖
motion_count_distance,2|1|1,"范围内5至19点；距离中位数[10,20)；五帧平移[0.1,0.5)米",2,2,1,18,1780,0.010112359550561797,242,242,2,0,0,0,0,1356,0.0,0,0,0,1,1,1,2,8583,0.0002330187580100198,38,38,1,合成验证完全缺覆盖
motion_count_distance,2|1|2,"范围内5至19点；距离中位数[10,20)；五帧平移[0.5,1)米",2,2,1,49,1780,0.02752808988764045,714,714,2,1,1,1,12,1356,0.008849557522123894,145,145,1,1,1,1,6,8583,0.0006990562740300594,33,33,1,共同覆盖；比较频率
motion_count_distance,2|1|3,"范围内5至19点；距离中位数[10,20)；五帧平移[1,2)米",2,2,1,21,1780,0.011797752808988765,262,262,2,2,2,1,27,1356,0.01991150442477876,358,358,2,16,16,16,359,8583,0.041826867062798555,3929,3929,26,共同覆盖；比较频率
motion_count_distance,2|1|4,"范围内5至19点；距离中位数[10,20)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,14,1356,0.01032448377581121,185,185,1,9,9,9,85,8583,0.009903297215425842,1003,1003,17,训练完全缺覆盖
motion_count_distance,2|2|0,"范围内5至19点；距离中位数[20,35)；五帧平移[0,0.1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,17,8583,0.0019806594430851684,314,314,2,训练完全缺覆盖
motion_count_distance,2|2|1,"范围内5至19点；距离中位数[20,35)；五帧平移[0.1,0.5)米",1,1,1,10,1780,0.0056179775280898875,108,108,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,10,8583,0.001165093790050099,172,172,2,合成验证完全缺覆盖
motion_count_distance,2|2|2,"范围内5至19点；距离中位数[20,35)；五帧平移[0.5,1)米",3,3,1,82,1780,0.046067415730337076,903,903,3,1,1,1,3,1356,0.0022123893805309734,18,18,1,3,3,3,18,8583,0.0020971688220901784,268,268,5,共同覆盖；比较频率
motion_count_distance,2|2|3,"范围内5至19点；距离中位数[20,35)；五帧平移[1,2)米",2,2,1,35,1780,0.019662921348314606,271,271,2,2,2,1,58,1356,0.04277286135693215,525,525,2,11,11,11,222,8583,0.0258650821391122,1760,1760,17,共同覆盖；比较频率
motion_count_distance,2|2|4,"范围内5至19点；距离中位数[20,35)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,12,12,12,143,8583,0.016660841197716415,1030,1030,21,训练完全缺覆盖
motion_count_distance,2|3|2,"范围内5至19点；距离中位数[35,50]；五帧平移[0.5,1)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,2,1356,0.0014749262536873156,10,10,1,1,1,1,6,8583,0.0006990562740300594,31,31,2,训练完全缺覆盖
motion_count_distance,2|3|3,"范围内5至19点；距离中位数[35,50]；五帧平移[1,2)米",1,1,1,3,1780,0.0016853932584269663,17,17,1,0,0,0,0,1356,0.0,0,0,0,2,2,2,19,8583,0.002213678201095188,136,136,4,合成验证完全缺覆盖
motion_count_distance,2|3|4,"范围内5至19点；距离中位数[35,50]；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,4,4,4,29,8583,0.0033787719911452874,190,190,8,训练完全缺覆盖
motion_count_distance,3|0|0,"范围内20至99点；距离中位数[2.5,10)；五帧平移[0,0.1)米",1,1,1,27,1780,0.015168539325842697,1750,1750,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,3|0|1,"范围内20至99点；距离中位数[2.5,10)；五帧平移[0.1,0.5)米",1,1,1,13,1780,0.007303370786516854,856,856,1,0,0,0,0,1356,0.0,0,0,0,3,3,3,24,8583,0.0027962250961202375,958,958,3,合成验证完全缺覆盖
motion_count_distance,3|0|2,"范围内20至99点；距离中位数[2.5,10)；五帧平移[0.5,1)米",1,1,1,33,1780,0.01853932584269663,2334,2334,1,0,0,0,0,1356,0.0,0,0,0,8,8,8,65,8583,0.007573109635325643,3919,3919,13,合成验证完全缺覆盖
motion_count_distance,3|0|3,"范围内20至99点；距离中位数[2.5,10)；五帧平移[1,2)米",1,1,1,7,1780,0.003932584269662922,641,641,1,2,2,1,16,1356,0.011799410029498525,1081,1081,2,17,17,17,255,8583,0.029709891646277527,13002,13002,27,共同覆盖；比较频率
motion_count_distance,3|0|4,"范围内20至99点；距离中位数[2.5,10)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,12,1356,0.008849557522123894,733,733,1,4,4,4,27,8583,0.0031457532331352674,1515,1515,5,训练完全缺覆盖
motion_count_distance,3|1|0,"范围内20至99点；距离中位数[10,20)；五帧平移[0,0.1)米",2,2,1,28,1780,0.015730337078651686,796,796,2,0,0,0,0,1356,0.0,0,0,0,1,1,1,28,8583,0.0032622626121402774,678,678,1,合成验证完全缺覆盖
motion_count_distance,3|1|1,"范围内20至99点；距离中位数[10,20)；五帧平移[0.1,0.5)米",3,3,1,19,1780,0.010674157303370787,636,636,3,0,0,0,0,1356,0.0,0,0,0,1,1,1,18,8583,0.0020971688220901784,447,447,1,合成验证完全缺覆盖
motion_count_distance,3|1|2,"范围内20至99点；距离中位数[10,20)；五帧平移[0.5,1)米",3,3,1,22,1780,0.012359550561797753,650,650,3,1,1,1,24,1356,0.017699115044247787,599,599,1,2,2,2,41,8583,0.004776884539205406,1773,1773,3,共同覆盖；比较频率
motion_count_distance,3|1|3,"范围内20至99点；距离中位数[10,20)；五帧平移[1,2)米",2,2,1,18,1780,0.010112359550561797,523,523,2,2,2,1,95,1356,0.0700589970501475,4804,4804,2,13,13,13,183,8583,0.02132121635791681,6658,6658,23,共同覆盖；比较频率
motion_count_distance,3|1|4,"范围内20至99点；距离中位数[10,20)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,5,1356,0.003687315634218289,134,134,1,4,4,4,33,8583,0.003844809507165327,990,990,7,训练完全缺覆盖
motion_count_distance,3|2|0,"范围内20至99点；距离中位数[20,35)；五帧平移[0,0.1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,20,8583,0.002330187580100198,409,409,2,训练完全缺覆盖
motion_count_distance,3|2|1,"范围内20至99点；距离中位数[20,35)；五帧平移[0.1,0.5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,6,8583,0.0006990562740300594,122,122,2,训练完全缺覆盖
motion_count_distance,3|2|2,"范围内20至99点；距离中位数[20,35)；五帧平移[0.5,1)米",1,1,1,5,1780,0.0028089887640449437,102,102,1,0,0,0,0,1356,0.0,0,0,0,1,1,1,3,8583,0.0003495281370150297,66,66,2,合成验证完全缺覆盖
motion_count_distance,3|2|3,"范围内20至99点；距离中位数[20,35)；五帧平移[1,2)米",1,1,1,8,1780,0.0044943820224719105,202,202,1,1,1,1,17,1356,0.012536873156342183,378,378,1,1,1,1,26,8583,0.0030292438541302574,664,664,2,共同覆盖；比较频率
motion_count_distance,4|0|0,"范围内100至499点；距离中位数[2.5,10)；五帧平移[0,0.1)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,2,2,2,35,8583,0.0040778282651753464,6677,6677,5,训练完全缺覆盖
motion_count_distance,4|0|1,"范围内100至499点；距离中位数[2.5,10)；五帧平移[0.1,0.5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,4,4,4,56,8583,0.006524525224280555,12022,12022,9,训练完全缺覆盖
motion_count_distance,4|0|2,"范围内100至499点；距离中位数[2.5,10)；五帧平移[0.5,1)米",1,1,1,8,1780,0.0044943820224719105,913,913,1,0,0,0,0,1356,0.0,0,0,0,6,6,6,83,8583,0.009670278457415821,15153,15153,12,合成验证完全缺覆盖
motion_count_distance,4|0|3,"范围内100至499点；距离中位数[2.5,10)；五帧平移[1,2)米",1,1,1,28,1780,0.015730337078651686,4042,4042,1,0,0,0,0,1356,0.0,0,0,0,10,10,10,63,8583,0.007340090877315624,10653,10653,16,合成验证完全缺覆盖
motion_count_distance,4|0|4,"范围内100至499点；距离中位数[2.5,10)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,1,1,1,11,1356,0.008112094395280236,1328,1328,1,2,2,2,10,8583,0.001165093790050099,1371,1371,2,训练完全缺覆盖
motion_count_distance,4|1|3,"范围内100至499点；距离中位数[10,20)；五帧平移[1,2)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,5,8583,0.0005825468950250495,616,616,2,训练完全缺覆盖
