aspect,azimuth_gap,azimuth_span,elevation_span,frame,ground_height_median,ground_height_p05,ground_rmse,ground_status,ground_support,height,instance,length,linearity,planarity,points,scattering,segment,sequence,shape_status,source_frame,source_sequence,unique_points,version,width
,,,,232,,,,fewer_than_20_ground_returns,5,,60001,,,,7,,0,001_00,fewer_than_10_distinct_returns,232,206,7,synthetic/pilot_v2_r1/train/001,
1.3771827613214693,0.00533316742369605,0.01286649096941872,0.01814405255007432,233,,,,fewer_than_20_ground_returns,7,0.6234721839427948,60001,0.4091610908508301,0.5599844572769871,0.4128989734750999,10,0.027116569247913055,0,001_00,reliable_visible_extent,233,206,10,synthetic/pilot_v2_r1/train/001,0.2971000671386719
,,,,234,,,,fewer_than_20_ground_returns,3,,60001,,,,8,,0,001_00,fewer_than_10_distinct_returns,234,206,8,synthetic/pilot_v2_r1/train/001,
1.1826299548739603,0.005331593499750792,0.013076180512475943,0.01832237664722395,235,,,,fewer_than_20_ground_returns,6,0.6225090622901917,60001,0.38889408111572266,0.4178175851574572,0.5460498808592507,11,0.03613253398329219,0,001_00,reliable_visible_extent,235,206,11,synthetic/pilot_v2_r1/train/001,0.3288383483886719
,,,,236,,,,fewer_than_20_ground_returns,8,,60001,,,,9,,0,001_00,fewer_than_10_distinct_returns,236,206,9,synthetic/pilot_v2_r1/train/001,
1.0785016155088853,0.005541297889411795,0.013076166319121008,0.018492352262003135,237,,,,fewer_than_20_ground_returns,11,0.6109293699264526,60001,0.38199949264526367,0.3183730898332348,0.6494639804670191,10,0.03216292969974614,0,001_00,reliable_visible_extent,237,206,10,synthetic/pilot_v2_r1/train/001,0.35419464111328125
1.4624035728786033,0.005926221331064518,0.013076164997222861,0.018498306473887664,238,,,,fewer_than_20_ground_returns,9,0.6105595827102661,60001,0.4122047424316406,0.5871777658760414,0.3806682184586106,10,0.032154015665348,0,001_00,reliable_visible_extent,238,206,10,synthetic/pilot_v2_r1/train/001,0.28186798095703125
1.4149083016407176,0.006135925426210859,0.019212102397605513,0.018491554431900356,239,,,,fewer_than_20_ground_returns,11,0.5977839231491089,60001,0.5669775009155273,0.4476050501823823,0.49040326273543455,11,0.06199168708218323,0,001_00,reliable_visible_extent,239,206,11,synthetic/pilot_v2_r1/train/001,0.40071678161621094
1.0213017781797036,0.005331618751996475,0.01307616083924934,0.02442939130978473,240,,,,fewer_than_20_ground_returns,7,0.7897745370864868,60001,0.3801898956298828,0.5191811982704865,0.4178548050369719,13,0.06296399669254163,0,001_00,reliable_visible_extent,240,206,13,synthetic/pilot_v2_r1/train/001,0.37226009368896484
1.0799577186191105,0.005331627896667773,0.013076143796213913,0.024421091421540968,241,,,,fewer_than_20_ground_returns,8,0.7739534974098206,60001,0.3634347915649414,0.5273862232565906,0.4252592781307483,12,0.047354498612661146,0,001_00,reliable_visible_extent,241,206,12,synthetic/pilot_v2_r1/train/001,0.33652687072753906
1.0137170060617064,0.005331617450441722,0.013076134620004787,0.01850226862726287,242,,,,fewer_than_20_ground_returns,12,0.5885082483291626,60001,0.3834037780761719,0.2995004440650386,0.6502428085329366,12,0.050256747402024814,0,001_00,reliable_visible_extent,242,206,12,synthetic/pilot_v2_r1/train/001,0.3782157897949219
1.4993599976459684,0.005541317770218407,0.013076142882826325,0.02425121534505144,243,,,,fewer_than_20_ground_returns,11,0.753279060125351,60001,0.38875293731689453,0.593234364282221,0.363004825073986,13,0.04376081064379293,0,001_00,reliable_visible_extent,243,206,13,synthetic/pilot_v2_r1/train/001,0.2592792510986328
1.2646445932736254,0.005333199588027915,0.013074559779074235,0.018144213369753883,244,,,,fewer_than_20_ground_returns,12,0.5549072921276093,60001,0.3652043342590332,0.3658297010064182,0.6086622023375373,11,0.025508096656044386,0,001_00,reliable_visible_extent,244,206,11,synthetic/pilot_v2_r1/train/001,0.28878021240234375
1.3195019541926314,0.005333206196008411,0.01307456526695372,0.02460053158311573,245,,,,fewer_than_20_ground_returns,13,0.74574975669384,60001,0.3683314323425293,0.6062010529213022,0.34858898041816583,13,0.045209966660531946,0,001_00,reliable_visible_extent,245,206,13,synthetic/pilot_v2_r1/train/001,0.279144287109375
1.2101832870282956,0.0053332112658459885,0.018407767002374342,0.018330193260253515,246,,,,fewer_than_20_ground_returns,13,0.5541149079799652,60001,0.5134406089782715,0.2391963487595237,0.6863212875996919,13,0.07448236364078446,0,001_00,reliable_visible_extent,246,206,13,synthetic/pilot_v2_r1/train/001,0.4242668151855469
1.9141261766731719,0.005333222908891072,0.01840776056743998,0.024416380747979628,247,,,,fewer_than_20_ground_returns,12,0.7200080081820488,60001,0.5088486671447754,0.580487486441226,0.36878588379878213,14,0.0507266297599919,0,001_00,reliable_visible_extent,247,206,14,synthetic/pilot_v2_r1/train/001,0.265838623046875
1.3689292127957688,0.005333227614863267,0.019002345121257314,0.024604419727797408,248,,,,fewer_than_20_ground_returns,15,0.7217356860637665,60001,0.5292339324951172,0.38261107499057573,0.5565890738294961,16,0.06079985117992822,0,001_00,reliable_visible_extent,248,206,16,synthetic/pilot_v2_r1/train/001,0.38660430908203125
1.9580064008054947,0.005333230652739024,0.019002341489311902,0.024595316731305973,249,,,,fewer_than_20_ground_returns,12,0.7079222202301025,60001,0.5192775726318359,0.5376379756477911,0.41717171802756464,15,0.0451903063246442,0,001_00,reliable_visible_extent,249,206,15,synthetic/pilot_v2_r1/train/001,0.26520729064941406
1.121232908566645,0.0053332363934224525,0.019002329099702564,0.02460047235877184,250,,,,fewer_than_20_ground_returns,14,0.707411915063858,60001,0.505821704864502,0.3535663412961139,0.5426758283907587,15,0.1037578303131274,0,001_00,reliable_visible_extent,250,206,15,synthetic/pilot_v2_r1/train/001,0.4511299133300781
1.5179516885346953,0.005333245092574546,0.01921201291585195,0.024256489649460422,251,,,,fewer_than_20_ground_returns,16,0.6870969235897064,60001,0.5260577201843262,0.5230813371774998,0.40276026574934753,16,0.07415839707315251,0,001_00,reliable_visible_extent,251,206,16,synthetic/pilot_v2_r1/train/001,0.3465576171875
1.3487152871799502,0.005333228080357966,0.019212027505187912,0.030699517320641294,252,,,,fewer_than_20_ground_returns,18,0.858012318611145,60001,0.5130071640014648,0.4544848530078967,0.4297907115574528,19,0.1157244354346505,0,001_00,reliable_visible_extent,252,206,19,synthetic/pilot_v2_r1/train/001,0.3803672790527344
1.23006792193681,0.005333246435309136,0.019211997809476244,0.024250975331795856,253,,,,fewer_than_20_ground_returns,14,0.6670704483985901,60001,0.49878835678100586,0.4223752576175223,0.5202519032362236,18,0.05737283914625405,0,001_00,reliable_visible_extent,253,206,18,synthetic/pilot_v2_r1/train/001,0.40549659729003906
1.5443175904241477,0.005333251747677653,0.01921198442450489,0.02424987988583488,254,,,,fewer_than_20_ground_returns,14,0.6578689217567444,60001,0.49806928634643555,0.4430431477570081,0.5132474057339632,18,0.04370944650902869,0,001_00,reliable_visible_extent,254,206,18,synthetic/pilot_v2_r1/train/001,0.32251739501953125
2.2394471936725457,0.005333250165612674,0.019211987785770823,0.024250257442164136,255,,,,fewer_than_20_ground_returns,15,0.6499785482883453,60001,0.5049443244934082,0.5561932486361092,0.4100315258050982,17,0.033775225558792595,0,001_00,reliable_visible_extent,255,206,17,synthetic/pilot_v2_r1/train/001,0.2254772186279297
1.4227867472133864,0.005333272730898814,0.024823162723417447,0.030703006959507246,256,0.45291150741489994,0.039504199310160526,0.009342019027080038,local_plane_proxy,21,0.8145462870597839,60001,0.6091446876525879,0.581027624409131,0.3297209824411417,20,0.08925139314972724,0,001_00,reliable_visible_extent,256,206,20,synthetic/pilot_v2_r1/train/001,0.4281349182128906
1.5084674401197604,0.005333279447232553,0.019210420722148847,0.024595472619880605,257,0.5019908661653314,0.17811125489612686,0.005390759700660085,local_plane_proxy,22,0.6414194852113724,60001,0.46126842498779297,0.30493216354600555,0.6563846056086307,17,0.038683230845363736,0,001_00,reliable_visible_extent,257,206,17,synthetic/pilot_v2_r1/train/001,0.3057861328125
1.5558805382187522,0.005333277783641288,0.019211986356589605,0.030710478498570587,258,,,0.0016985077496464197,plane_fit_or_spatial_support_unreliable,21,0.7984108924865723,60001,0.5002079010009766,0.5415966302361929,0.38576567572237674,21,0.07263769404143046,0,001_00,reliable_visible_extent,258,206,21,synthetic/pilot_v2_r1/train/001,0.32149505615234375
1.5299642271539973,0.0053332976648974295,0.025032820162721237,0.030700492354840195,259,0.4729475160917903,0.07877484222106637,0.0017759857514858994,local_plane_proxy,23,0.7828038036823273,60001,0.6122214794158936,0.5994868298502091,0.31499382144009097,22,0.08551934870969995,0,001_00,reliable_visible_extent,259,206,22,synthetic/pilot_v2_r1/train/001,0.40015411376953125
2.095789970140303,0.00533329191518947,0.025347888056416856,0.03070723072469439,260,,,0.0017292109636510423,plane_fit_or_spatial_support_unreliable,22,0.776245042681694,60001,0.6399121284484863,0.46551311535588485,0.4590340956069173,24,0.07545278903719779,0,001_00,reliable_visible_extent,260,206,24,synthetic/pilot_v2_r1/train/001,0.3053321838378906
1.4828582577672067,0.005333300018515036,0.01921038224175131,0.03071449490168465,261,0.48337480159444196,0.16198251937266725,0.008794136548412188,local_plane_proxy,26,0.7692801058292389,60001,0.45662784576416016,0.47611320635199916,0.44030815965008624,20,0.08357863399791457,0,001_00,reliable_visible_extent,261,206,20,synthetic/pilot_v2_r1/train/001,0.3079376220703125
1.6587271227733194,0.005333321737524432,0.02534631305680879,0.03068821471675591,262,0.47162770669161413,0.16453317426134872,0.00486200387951847,local_plane_proxy,25,0.7514574788510799,60001,0.5830798149108887,0.220888588260352,0.6819066305086139,23,0.09720478123103408,0,001_00,reliable_visible_extent,262,206,23,synthetic/pilot_v2_r1/train/001,0.35152244567871094
1.955942923471521,0.005927820598599864,0.02513819445719001,0.03680561891368074,263,0.46992538553128593,0.16077973801729645,0.007645363370815547,local_plane_proxy,27,0.8958203997462988,60001,0.5978055000305176,0.49465748701463635,0.3946062054335988,23,0.11073630755176482,0,001_00,reliable_visible_extent,263,206,23,synthetic/pilot_v2_r1/train/001,0.3056354522705078
1.865506673718926,0.005333320994577201,0.025346285921375333,0.03679717301071543,264,0.4748776745882337,0.057065307176561955,0.0073914503125088815,local_plane_proxy,27,0.880711043253541,60001,0.5718159675598145,0.37148430357923107,0.521851283268006,25,0.10666441315276291,0,001_00,reliable_visible_extent,264,206,25,synthetic/pilot_v2_r1/train/001,0.3065204620361328
1.7669362458223457,0.006135928748317032,0.03148378343916747,0.03070211406992785,265,,,0.003741958001893592,plane_fit_or_spatial_support_unreliable,28,0.7251149117946625,60001,0.7169651985168457,0.43538059648120697,0.4596185823353368,27,0.10500082118345624,0,001_00,reliable_visible_extent,265,206,27,synthetic/pilot_v2_r1/train/001,0.40576744079589844
1.8975305682466266,0.00564497656663937,0.025347839675935013,0.03017916739292454,266,0.40313856039882756,0.1166979445828443,0.0033771423508603504,local_plane_proxy,31,0.7021459639072418,60001,0.5774915218353271,0.5524813799875232,0.39344446976189695,25,0.054074150250579885,0,001_00,reliable_visible_extent,266,206,25,synthetic/pilot_v2_r1/train/001,0.3043384552001953
2.3879796985861517,0.005644981478630989,0.03099281129365483,0.03628740508050146,267,0.474218859380078,0.1048544996485708,0.007930744454314161,local_plane_proxy,29,0.8373515009880066,60001,0.7035751342773438,0.4505343920451902,0.462813883437954,30,0.0866517245168558,0,001_00,reliable_visible_extent,267,206,30,synthetic/pilot_v2_r1/train/001,0.2946319580078125
1.512464563572418,0.00564498427875898,0.031483753762073796,0.036286896664855,268,0.4454113942151976,0.09422442385912344,0.00919755841064142,local_plane_proxy,31,0.8243456184864044,60001,0.6767013072967529,0.36118892651301004,0.5271521919674026,31,0.11165888151958742,0,001_00,reliable_visible_extent,268,206,31,synthetic/pilot_v2_r1/train/001,0.4474163055419922
1.807880998452975,0.005644981903679541,0.03148375197796405,0.03018323458675072,269,0.4166631674322576,0.13968143621701534,0.007163515920523902,local_plane_proxy,32,0.675783783197403,60001,0.6932070255279541,0.44612562537976735,0.47531295845712107,29,0.07856141616311162,0,001_00,reliable_visible_extent,269,206,29,synthetic/pilot_v2_r1/train/001,0.3834362030029297
1.927902991417839,0.005644995701812816,0.03148373396944226,0.03628546226400194,270,0.4633086247255034,0.05849196908519185,0.001314067375942835,local_plane_proxy,30,0.8008113503456116,60001,0.6705527305603027,0.4262124651592865,0.4954932627943513,33,0.07829427204636213,0,001_00,reliable_visible_extent,270,206,33,synthetic/pilot_v2_r1/train/001,0.34781455993652344
1.6080133507973713,0.005325093099467645,0.030992804416982267,0.03626569827805323,271,0.47408495063668366,0.14340533749675705,0.006931662116754426,local_plane_proxy,33,0.7860192656517029,60001,0.6673576831817627,0.37563992045371886,0.4966112207836712,32,0.12774885876260997,0,001_00,reliable_visible_extent,271,206,32,synthetic/pilot_v2_r1/train/001,0.4150199890136719
2.043455371491042,0.0053250910881783575,0.031170528037521628,0.03681094069735014,272,0.49332498949753534,0.10015382619715948,0.004875341212328486,local_plane_proxy,40,0.7933520972728729,60001,0.6524279117584229,0.29567607504406895,0.6148906471219674,34,0.08943327783396376,0,001_00,reliable_visible_extent,272,206,34,synthetic/pilot_v2_r1/train/001,0.3192768096923828
2.3418060257278266,0.005325109497941974,0.03146235163260336,0.036801397710612874,273,0.4016567953375674,0.12985725312022978,0.004676126518055332,local_plane_proxy,38,0.7771197557449341,60001,0.6597228050231934,0.3589958278305683,0.5566080070533184,33,0.08439616511611336,0,001_00,reliable_visible_extent,273,206,33,synthetic/pilot_v2_r1/train/001,0.28171539306640625
1.8797829502808625,0.005325113015117219,0.037128711343643594,0.03680759064955702,274,0.48135399833082304,0.09676189231561765,0.003568288693542135,local_plane_proxy,44,0.7661067247390747,60001,0.7461543083190918,0.3732884970047984,0.5314706895358905,39,0.09524081345931118,0,001_00,reliable_visible_extent,274,206,39,synthetic/pilot_v2_r1/train/001,0.39693641662597656
2.3071025028935184,0.0053251246120227524,0.03680880047019475,0.04256091335240758,275,0.49494982891276007,0.05372237161260028,0.0029244797292569138,local_plane_proxy,41,0.8754727840423584,60001,0.7603975534439087,0.3898309591760936,0.4794037109107481,42,0.13076532991315823,0,001_00,reliable_visible_extent,275,206,42,synthetic/pilot_v2_r1/train/001,0.32958984375
2.081436228459455,0.005325140983213697,0.03702517347262013,0.042555001437554585,276,0.4962775319903474,0.1823397352891268,0.008447857068782825,local_plane_proxy,50,0.8587809801101685,60001,0.7577228546142578,0.2888428683779335,0.5693341225850524,42,0.14182300903701414,0,001_00,reliable_visible_extent,276,206,42,synthetic/pilot_v2_r1/train/001,0.36403846740722656
2.1039844881552323,0.005325150651938851,0.03759152026336832,0.036813181731814325,277,0.49584619268095986,0.12487208914795,0.007540052880353684,local_plane_proxy,43,0.7365716099739075,60001,0.7397743463516235,0.3827746729111697,0.5218133403105807,41,0.09541198677824958,0,001_00,reliable_visible_extent,277,206,41,synthetic/pilot_v2_r1/train/001,0.3516063690185547
1.9227204867645213,0.005325162893466073,0.03759823887492342,0.04289132505527753,278,0.46486541896905775,0.09787858204925093,0.00438475393627106,local_plane_proxy,48,0.8403038382530212,60001,0.7308008670806885,0.24764215559821573,0.6298000612826237,41,0.12255778311916057,0,001_00,reliable_visible_extent,278,206,41,synthetic/pilot_v2_r1/train/001,0.38008689880371094
2.7351571751534074,0.005325171497084363,0.03759822980133798,0.03681311020640668,279,0.49582604500251004,0.14489339190303757,0.0054632929927355784,local_plane_proxy,54,0.7155761122703552,60001,0.7268965244293213,0.2991974024015003,0.6212346295460623,43,0.07956796805243743,0,001_00,reliable_visible_extent,279,206,43,synthetic/pilot_v2_r1/train/001,0.2657604217529297
2.8129646525452423,0.005325181675173263,0.03762630362780772,0.0368138537018117,280,0.48584419654912836,0.1362045651378346,0.007609465855097696,local_plane_proxy,60,0.7047159969806671,60001,0.7130221128463745,0.25113439808236404,0.6706684281527926,44,0.07819717376484332,0,001_00,reliable_visible_extent,280,206,44,synthetic/pilot_v2_r1/train/001,0.2534770965576172
2.3097938880426505,0.005325191894536563,0.043734139281998985,0.04289997780034631,281,0.4721421534720749,0.11836899129381373,0.008493941327275293,local_plane_proxy,59,0.8032214343547821,60001,0.8098341226577759,0.1642422292208966,0.7089565773713458,51,0.12680119340775764,0,001_00,reliable_visible_extent,281,206,51,synthetic/pilot_v2_r1/train/001,0.35060882568359375
2.6145726143393793,0.005325201048314063,0.04373413278368776,0.0429111550819979,282,0.4495297956338782,0.09830053351017087,0.006389560821839418,local_plane_proxy,57,0.7954009771347046,60001,0.8044769763946533,0.23924370912118267,0.6566763785913906,51,0.10407991228742673,0,001_00,reliable_visible_extent,282,206,51,synthetic/pilot_v2_r1/train/001,0.3076896667480469
2.253848439720188,0.005325203517565172,0.04373412659036635,0.04291793575662097,283,0.45828400429060867,0.11159054441334378,0.007563133060695467,local_plane_proxy,67,0.7879422008991241,60001,0.786608099937439,0.17207842506996698,0.7103891185826966,53,0.11753245634733649,0,001_00,reliable_visible_extent,283,206,53,synthetic/pilot_v2_r1/train/001,0.34900665283203125
1.9675280473817625,0.00532522996650478,0.043734106728440025,0.04917170153199721,284,0.5053447073809783,0.12981332920164002,0.006153531173280717,local_plane_proxy,61,0.8818617165088654,60001,0.7787206172943115,0.23042996025836762,0.6146494588181374,57,0.154920580923495,0,001_00,reliable_visible_extent,284,206,57,synthetic/pilot_v2_r1/train/001,0.3957862854003906
2.0248040671443444,0.006107852505313732,0.049870024148176206,0.04309019475837425,285,0.4412481072279071,0.09914191918323789,0.008618346943305315,local_plane_proxy,74,0.7658496797084808,60001,0.8791048526763916,0.1783246879218667,0.6881748413431971,57,0.13350047073493626,0,001_00,reliable_visible_extent,285,206,57,synthetic/pilot_v2_r1/train/001,0.43416786193847656
2.185661584107834,0.005325244145719582,0.049550140693067846,0.04308895046904632,286,0.4579625434941468,0.12122794591535432,0.008791542102676552,local_plane_proxy,73,0.7554688453674316,60001,0.8486547470092773,0.21225296414559242,0.6685971033126673,59,0.11914993254174021,0,001_00,reliable_visible_extent,286,206,59,synthetic/pilot_v2_r1/train/001,0.38828277587890625
2.2296454737969476,0.005963988029764805,0.049726119610369324,0.0486658359128703,287,0.47428767973506847,0.12499611771610086,0.004038931022961732,local_plane_proxy,69,0.84059077501297,60001,0.8735706806182861,0.13336007527793273,0.7242612406444033,64,0.14237868407766396,0,001_00,reliable_visible_extent,287,206,64,synthetic/pilot_v2_r1/train/001,0.3917980194091797
2.256205398295166,0.0053252743109240275,0.04986997269532267,0.0486709345604943,288,0.4759366822098199,0.13561468600197601,0.007082876572543784,local_plane_proxy,74,0.8313820064067841,60001,0.8309721946716309,0.07663294212852727,0.7874796627742446,65,0.13588739509722803,0,001_00,reliable_visible_extent,288,206,65,synthetic/pilot_v2_r1/train/001,0.3683052062988281
2.1444067641162934,0.006107865366722559,0.05568605444953434,0.048675905216132104,289,0.4744001202448396,0.07770831895067781,0.003999512586958256,local_plane_proxy,80,0.8233044743537903,60001,0.9365296363830566,0.13478092498904773,0.7132398377936275,68,0.15197923721732481,0,001_00,reliable_visible_extent,289,206,68,synthetic/pilot_v2_r1/train/001,0.43673133850097656
2.093988694841576,0.005325298515155452,0.049898048999109434,0.054739834231091064,290,0.46077181398418987,0.13706459718091007,0.006973143932162163,local_plane_proxy,86,0.9054770767688751,60001,0.8397634029388428,0.08460545720599272,0.7610196822859477,69,0.15437486050805957,0,001_00,reliable_visible_extent,290,206,69,synthetic/pilot_v2_r1/train/001,0.4010353088378906
2.1099035379195343,0.005325296802482199,0.04989803426100181,0.04867158448426488,291,0.46424391480808125,0.12207349216070203,0.005700208912773514,local_plane_proxy,92,0.7997123897075653,60001,0.8241629600524902,0.12501043198604278,0.740068096504784,69,0.1349214715091732,0,001_00,reliable_visible_extent,291,206,69,synthetic/pilot_v2_r1/train/001,0.39061641693115234
2.541067695410248,0.005325287865842077,0.056005878588415214,0.048674219555268204,292,0.4881932191877185,0.09203967284365894,0.008484401751114026,local_plane_proxy,90,0.7941866219043732,60001,0.918071985244751,0.14524223933684813,0.7017012313989217,76,0.15305652926423013,0,001_00,reliable_visible_extent,292,206,76,synthetic/pilot_v2_r1/train/001,0.3612937927246094
2.094812632444854,0.005325294517420115,0.056005886728417664,0.04866632375253619,293,0.5234615393163751,0.14341408642467018,0.008126436497696279,local_plane_proxy,103,0.7836996912956238,60001,0.8937139511108398,0.19667850435480866,0.6605116023087646,75,0.1428098933364268,0,001_00,reliable_visible_extent,293,206,75,synthetic/pilot_v2_r1/train/001,0.4266319274902344
2.013304262559094,0.0053253169398777,0.0560058553347389,0.054926049611491015,294,0.5258153533797394,0.1493216296217422,0.007178425549335803,local_plane_proxy,99,0.8690512776374817,60001,0.8870108127593994,0.04989933156942517,0.7699627197852615,83,0.1801379486453133,0,001_00,reliable_visible_extent,294,206,83,synthetic/pilot_v2_r1/train/001,0.44057464599609375
2.036730941323248,0.00532530459537589,0.05600585131654068,0.05492131027959045,295,0.47112109801634405,0.07955030278444684,0.008285556271491922,local_plane_proxy,98,0.8622745275497437,60001,0.8920934200286865,0.08148521237246831,0.7442143445296848,84,0.1743004430978468,0,001_00,reliable_visible_extent,295,206,84,synthetic/pilot_v2_r1/train/001,0.4380025863647461
1.9551465437943576,0.00535337889295634,0.05600585307537287,0.054909486872442716,296,0.48276970493173943,0.09794297890510979,0.008190355494343372,local_plane_proxy,101,0.8500832617282867,60001,0.8837852478027344,0.07896089285642072,0.7522213720701028,83,0.16881773507347647,0,001_00,reliable_visible_extent,296,206,83,synthetic/pilot_v2_r1/train/001,0.4520301818847656
1.8674630647526511,0.005325336205551756,0.05600582384800301,0.05492212281849297,297,0.46978359406888626,0.08759067687066019,0.0077170677971495575,local_plane_proxy,101,0.845548003911972,60001,0.8926396369934082,0.04795558420953083,0.7989940168560808,84,0.15305039893438838,0,001_00,reliable_visible_extent,297,206,84,synthetic/pilot_v2_r1/train/001,0.4779958724975586
2.2370398469676216,0.005353408970810963,0.06167904778893707,0.0549297967232113,298,0.5253490198029946,0.14002210079865862,0.007642337168550093,local_plane_proxy,110,0.8351598680019379,60001,0.95467209815979,0.07961839692448475,0.7579235984349968,85,0.16245800464051852,0,001_00,reliable_visible_extent,298,206,85,synthetic/pilot_v2_r1/train/001,0.4267568588256836
1.9840824584550694,0.005319603829674474,0.056033876091946766,0.05495865893534896,299,0.5129994546800285,0.09502653515951068,0.008664471767409058,local_plane_proxy,118,0.8411800563335419,60001,0.8360943794250488,0.05162129647361955,0.7921242341632235,87,0.15625446936315684,0,001_00,reliable_visible_extent,299,206,87,synthetic/pilot_v2_r1/train/001,0.4214010238647461
1.8752135255859355,0.005319623082053665,0.05601156016761255,0.05460357925559352,300,0.5001000832704339,0.12328685913595622,0.009391136914743341,local_plane_proxy,115,0.8217734098434448,60001,0.8427655696868896,0.0780455085755869,0.7754510314866658,89,0.14650345993774727,0,001_00,reliable_visible_extent,300,206,89,synthetic/pilot_v2_r1/train/001,0.44942378997802734
2.086466752977128,0.005347687454833272,0.05601157606310103,0.054622519145593434,301,0.4886993356163889,0.08292170578961475,0.008262317847702242,local_plane_proxy,122,0.8267542719841003,60001,0.853001594543457,0.05312266527045038,0.7972753061756538,90,0.14960202855389587,0,001_00,reliable_visible_extent,301,206,90,synthetic/pilot_v2_r1/train/001,0.4088258743286133
1.9878746483021374,0.005513918747864832,0.06197816276424817,0.05444052471362713,302,0.46276434226652685,0.09256396329687751,0.009113443868334856,local_plane_proxy,130,0.8169921040534973,60001,0.9076051712036133,0.14536662237145634,0.685300706324626,95,0.1693326713039176,0,001_00,reliable_visible_extent,302,206,95,synthetic/pilot_v2_r1/train/001,0.4565706253051758
2.6746598966096515,0.005336720679563756,0.061858895540337855,0.05407696254238714,303,0.4885989463092013,0.09966616255297767,0.008039353823625051,local_plane_proxy,136,0.7935508489608765,60001,0.942929744720459,0.13278204905182978,0.7323632361151539,91,0.13485471483301636,0,001_00,reliable_visible_extent,303,206,91,synthetic/pilot_v2_r1/train/001,0.3525419235229492
1.9547099727227641,0.00533669916815932,0.062158463395344477,0.05999515494091934,304,0.5026516384738297,0.13060574026808577,0.008071418937566934,local_plane_proxy,139,0.8733142018318176,60001,0.9021027088165283,0.063951232249654,0.7665337178701601,98,0.16951504988018587,0,001_00,reliable_visible_extent,304,206,98,synthetic/pilot_v2_r1/train/001,0.4615020751953125
2.142949990811254,0.005336720471391054,0.06135923863854753,0.060001246817067505,305,0.49211038925712747,0.13042026201016693,0.008167245209710072,local_plane_proxy,144,0.867551326751709,60001,0.9118843078613281,0.012614023783151379,0.847014622276557,95,0.14037135394029157,0,001_00,reliable_visible_extent,305,206,95,synthetic/pilot_v2_r1/train/001,0.42552757263183594
1.7899062849619007,0.005336726457723068,0.062158451340176946,0.06030894560421834,306,0.5144015970133704,0.0959401478533417,0.00827495738568865,local_plane_proxy,144,0.851682186126709,60001,0.8712072372436523,0.10948399457242017,0.7044068893568712,101,0.1861091160707086,0,001_00,reliable_visible_extent,306,206,101,synthetic/pilot_v2_r1/train/001,0.48673343658447266
2.5008903693461546,0.005336750203146778,0.06198119421775505,0.06035773317691948,307,0.48523950710499153,0.13161114426693965,0.00842915597884089,local_plane_proxy,151,0.8623305559158325,60001,0.9107589721679688,0.13934934876512936,0.7201241022923284,99,0.14052654894254227,0,001_00,reliable_visible_extent,307,206,99,synthetic/pilot_v2_r1/train/001,0.36417388916015625
1.8109668825371632,0.005513979523087187,0.062155385956436326,0.06068848773177523,308,0.5163482193494502,0.08333877812557233,0.007190862009949181,local_plane_proxy,152,0.8553482890129089,60001,0.8531203269958496,0.02423681705368312,0.825234999538002,101,0.15052818340831492,0,001_00,reliable_visible_extent,308,206,101,synthetic/pilot_v2_r1/train/001,0.4710855484008789
1.963698121051405,0.0054884774682588955,0.0620036216125186,0.060689311488372984,309,0.5221234570478034,0.11161245578450119,0.007357455611525573,local_plane_proxy,150,0.8482080698013306,60001,0.8919374942779541,0.05848085515210269,0.787852971860378,106,0.1536661729875193,0,001_00,reliable_visible_extent,309,206,106,synthetic/pilot_v2_r1/train/001,0.45421314239501953
2.3882362637504153,0.005347731631316854,0.06200359731177585,0.06088339467090377,310,0.5203287112352035,0.09792768211675024,0.007206459925849979,local_plane_proxy,162,0.8507629632949829,60001,0.884303092956543,0.053319628654613545,0.7987047405104971,106,0.14797563083488932,0,001_00,reliable_visible_extent,310,206,106,synthetic/pilot_v2_r1/train/001,0.37027454376220703
2.0036026425428424,0.005347762929173938,0.0674951492427196,0.06087387471780153,311,0.4958509329584049,0.14302869639976346,0.008585691819715318,local_plane_proxy,162,0.8338481783866882,60001,0.9475312232971191,0.11338455923384025,0.7301968990669523,106,0.1564185416992074,0,001_00,reliable_visible_extent,311,206,106,synthetic/pilot_v2_r1/train/001,0.4729137420654297
2.003205327759495,0.005347762005280143,0.062147381882526886,0.060847138873151345,312,0.5243803381779085,0.11322876706535928,0.007661149614246064,local_plane_proxy,179,0.8184494972229004,60001,0.8591475486755371,0.06555288598658923,0.7892569543147055,108,0.1451901596987053,0,001_00,reliable_visible_extent,312,206,108,synthetic/pilot_v2_r1/train/001,0.42888641357421875
1.8726773085471813,0.005513982027409159,0.06764208994521503,0.06069840863615038,313,0.4898255671202083,0.14408985953650344,0.008530038128664303,local_plane_proxy,177,0.8127111792564392,60001,0.8838539123535156,0.15273120020570066,0.6889244914168072,111,0.15834430837749214,0,001_00,reliable_visible_extent,313,206,111,synthetic/pilot_v2_r1/train/001,0.4719734191894531
2.1239999472064515,0.005488519227419109,0.06811399359192194,0.06072088319923012,314,0.5007954079462507,0.09980253913001476,0.00824063629428835,local_plane_proxy,188,0.8173751831054688,60001,0.9208416938781738,0.18232090796016173,0.6644395125971002,115,0.153239579442738,0,001_00,reliable_visible_extent,314,206,115,synthetic/pilot_v2_r1/train/001,0.43354129791259766
