anomaly,anomaly_distance_median,anomaly_fraction,anomaly_in_range,anomaly_in_range_distance_median,anomaly_intensity,first_in_visible_run,frame,ignore,ignore_fraction,ignore_intensity,instance_count,neighbor_road_fraction,normal,normal_fraction,normal_in_range,normal_intensity,segment,sequence,slots,source_frame,source_sequence,stage,state,unknown_instance_points,version,visible,visible_fraction,zero_slot_fraction,zero_slots
0,,0.0,0,,,0,76,1393,0.011761328616418579,"{""n"": 1393, ""mean"": 0.05419321110581061, ""minimum"": 0.0028571428265422583, ""maximum"": 1.6119999885559082, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.015714285895228386, ""0.5"": 0.0231428574770689, ""0.75"": 0.0357142873108387, ""0.95"": 0.15285713970661163}}",0,,117046,0.9882386713835815,116866,"{""n"": 117046, ""mean"": 0.23757733342003098, ""minimum"": 0.001714285695925355, ""maximum"": 1.632857084274292, ""quantiles"": {""0.05"": 0.020571429282426834, ""0.25"": 0.08742856979370117, ""0.5"": 0.1817142814397812, ""0.75"": 0.33085715770721436, ""0.95"": 0.6222857236862183}}",0,001_00,131072,76,206,gap,0,0,synthetic/pilot_v2_r1/train/001,118439,0.9036178588867188,0.09638214111328125,12633
0,,0.0,0,,,0,77,1350,0.011390194308277719,"{""n"": 1350, ""mean"": 0.056663280459707255, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6045714616775513, ""quantiles"": {""0.05"": 0.00800000037997961, ""0.25"": 0.015428571030497551, ""0.5"": 0.022857142612338066, ""0.75"": 0.03514285758137703, ""0.95"": 0.14257143437862396}}",0,,117173,0.9886098056917223,116995,"{""n"": 117173, ""mean"": 0.2362288020979535, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6265714168548584, ""quantiles"": {""0.05"": 0.020285714417696, ""0.25"": 0.08714285492897034, ""0.5"": 0.18057142198085785, ""0.75"": 0.32771429419517517, ""0.95"": 0.62028568983078}}",0,001_00,131072,77,206,gap,0,0,synthetic/pilot_v2_r1/train/001,118523,0.9042587280273438,0.09574127197265625,12549
0,,0.0,0,,,0,78,1367,0.011519436415576099,"{""n"": 1367, ""mean"": 0.052286550234533144, ""minimum"": 0.003142857225611806, ""maximum"": 1.617142915725708, ""quantiles"": {""0.05"": 0.00800000037997961, ""0.25"": 0.01514285709708929, ""0.5"": 0.022285714745521545, ""0.75"": 0.03457142785191536, ""0.95"": 0.1348571479320526}}",0,,117302,0.9884805635844239,117128,"{""n"": 117302, ""mean"": 0.23558749456765665, ""minimum"": 0.001714285695925355, ""maximum"": 1.6274285316467285, ""quantiles"": {""0.05"": 0.019999999552965164, ""0.25"": 0.08742856979370117, ""0.5"": 0.18000000715255737, ""0.75"": 0.3271428644657135, ""0.95"": 0.6197142601013184}}",0,001_00,131072,78,206,gap,0,0,synthetic/pilot_v2_r1/train/001,118669,0.9053726196289062,0.09462738037109375,12403
0,,0.0,0,,,0,79,1356,0.011407515836761476,"{""n"": 1356, ""mean"": 0.052290981970789255, ""minimum"": 0.0025714286603033543, ""maximum"": 1.621142864227295, ""quantiles"": {""0.05"": 0.007428571581840515, ""0.25"": 0.015428571030497551, ""0.5"": 0.02257142774760723, ""0.75"": 0.034857142716646194, ""0.95"": 0.14257143437862396}}",0,,117513,0.9885924841632385,117323,"{""n"": 117513, ""mean"": 0.23504359519321283, ""minimum"": 0.001714285695925355, ""maximum"": 1.6294286251068115, ""quantiles"": {""0.05"": 0.020285714417696, ""0.25"": 0.087714284658432, ""0.5"": 0.17914286255836487, ""0.75"": 0.3254285752773285, ""0.95"": 0.6179999709129333}}",0,001_00,131072,79,206,gap,0,0,synthetic/pilot_v2_r1/train/001,118869,0.9068984985351562,0.09310150146484375,12203
0,,0.0,0,,,0,80,1371,0.011557428872497366,"{""n"": 1371, ""mean"": 0.0543096801598932, ""minimum"": 0.0037142857909202576, ""maximum"": 1.625428557395935, ""quantiles"": {""0.05"": 0.0077142855152487755, ""0.25"": 0.01600000075995922, ""0.5"": 0.02257142774760723, ""0.75"": 0.03371428698301315, ""0.95"": 0.1420000046491623}}",0,,117254,0.9884425711275027,117078,"{""n"": 117254, ""mean"": 0.23471430522035788, ""minimum"": 0.001714285695925355, ""maximum"": 1.6285713911056519, ""quantiles"": {""0.05"": 0.02085714228451252, ""0.25"": 0.08799999952316284, ""0.5"": 0.17885714769363403, ""0.75"": 0.32342857122421265, ""0.95"": 0.6205714344978333}}",0,001_00,131072,80,206,gap,0,0,synthetic/pilot_v2_r1/train/001,118625,0.9050369262695312,0.09496307373046875,12447
0,,0.0,0,,,0,81,1400,0.011776581426648721,"{""n"": 1400, ""mean"": 0.04684142867868234, ""minimum"": 0.00342857139185071, ""maximum"": 1.6188571453094482, ""quantiles"": {""0.05"": 0.00800000037997961, ""0.25"": 0.015714285895228386, ""0.5"": 0.0231428574770689, ""0.75"": 0.03457142785191536, ""0.95"": 0.15142856538295746}}",0,,117480,0.9882234185733513,117310,"{""n"": 117480, ""mean"": 0.23536426870318514, ""minimum"": 0.0011428571306169033, ""maximum"": 1.6271429061889648, ""quantiles"": {""0.05"": 0.020571429282426834, ""0.25"": 0.08885714411735535, ""0.5"": 0.1785714328289032, ""0.75"": 0.32514286041259766, ""0.95"": 0.6240000128746033}}",0,001_00,131072,81,206,gap,0,0,synthetic/pilot_v2_r1/train/001,118880,0.906982421875,0.093017578125,12192
0,,0.0,0,,,0,82,1393,0.01172134665062309,"{""n"": 1393, ""mean"": 0.05077140799664063, ""minimum"": 0.0028571428265422583, ""maximum"": 1.6234285831451416, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.016285713762044907, ""0.5"": 0.02257142774760723, ""0.75"": 0.03457142785191536, ""0.95"": 0.13742856681346893}}",0,,117450,0.9882786533493769,117255,"{""n"": 117450, ""mean"": 0.2346637839965444, ""minimum"": 0.001714285695925355, ""maximum"": 1.6311428546905518, ""quantiles"": {""0.05"": 0.021142857149243355, ""0.25"": 0.08885714411735535, ""0.5"": 0.17800000309944153, ""0.75"": 0.32342857122421265, ""0.95"": 0.6205714344978333}}",0,001_00,131072,82,206,gap,0,0,synthetic/pilot_v2_r1/train/001,118843,0.9067001342773438,0.09329986572265625,12229
0,,0.0,0,,,0,83,1321,0.0110953392855643,"{""n"": 1321, ""mean"": 0.05589358709057417, ""minimum"": 0.0025714286603033543, ""maximum"": 1.625428557395935, ""quantiles"": {""0.05"": 0.00828571431338787, ""0.25"": 0.015428571030497551, ""0.5"": 0.022857142612338066, ""0.75"": 0.03514285758137703, ""0.95"": 0.15885713696479797}}",0,,117738,0.9889046607144357,117538,"{""n"": 117738, ""mean"": 0.23573724469663526, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6262856721878052, ""quantiles"": {""0.05"": 0.021714285016059875, ""0.25"": 0.08971428871154785, ""0.5"": 0.17828571796417236, ""0.75"": 0.3231428563594818, ""0.95"": 0.6254285573959351}}",0,001_00,131072,83,206,gap,0,0,synthetic/pilot_v2_r1/train/001,119059,0.9083480834960938,0.09165191650390625,12013
0,,0.0,0,,,0,84,2083,0.017484219715283373,"{""n"": 2083, ""mean"": 0.19948974710221185, ""minimum"": 0.003142857225611806, ""maximum"": 1.610285758972168, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.019428571686148643, ""0.5"": 0.03857142850756645, ""0.75"": 0.3757142722606659, ""0.95"": 0.6688571572303772}}",0,,117053,0.9825157802847166,116851,"{""n"": 117053, ""mean"": 0.23517215281134596, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6262856721878052, ""quantiles"": {""0.05"": 0.02257142774760723, ""0.25"": 0.08942857384681702, ""0.5"": 0.1777142882347107, ""0.75"": 0.32114285230636597, ""0.95"": 0.6285714507102966}}",0,001_00,131072,84,206,gap,0,0,synthetic/pilot_v2_r1/train/001,119136,0.908935546875,0.091064453125,11936
0,,0.0,0,,,0,85,2124,0.017777926578167635,"{""n"": 2124, ""mean"": 0.21162294869757522, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6242856979370117, ""quantiles"": {""0.05"": 0.009999999776482582, ""0.25"": 0.01971428655087948, ""0.5"": 0.03942857310175896, ""0.75"": 0.415714293718338, ""0.95"": 0.7245714068412781}}",0,,117350,0.9822220734218323,117155,"{""n"": 117350, ""mean"": 0.23571066044433883, ""minimum"": 0.001714285695925355, ""maximum"": 1.6294286251068115, ""quantiles"": {""0.05"": 0.0231428574770689, ""0.25"": 0.09028571099042892, ""0.5"": 0.17914286255836487, ""0.75"": 0.32171428203582764, ""0.95"": 0.6231428384780884}}",0,001_00,131072,85,206,gap,0,0,synthetic/pilot_v2_r1/train/001,119474,0.9115142822265625,0.0884857177734375,11598
0,,0.0,0,,,0,86,2369,0.01979130986892121,"{""n"": 2369, ""mean"": 0.17497521551969075, ""minimum"": 0.00342857139185071, ""maximum"": 1.6302857398986816, ""quantiles"": {""0.05"": 0.009714285843074322, ""0.25"": 0.02085714228451252, ""0.5"": 0.05371428653597832, ""0.75"": 0.20171429216861725, ""0.95"": 0.8119999766349792}}",0,,117330,0.9802086901310788,117136,"{""n"": 117330, ""mean"": 0.23665039754095596, ""minimum"": 0.001714285695925355, ""maximum"": 1.6291428804397583, ""quantiles"": {""0.05"": 0.024000000208616257, ""0.25"": 0.09028571099042892, ""0.5"": 0.18114285171031952, ""0.75"": 0.32428571581840515, ""0.95"": 0.62628573179245}}",0,001_00,131072,86,206,gap,0,0,synthetic/pilot_v2_r1/train/001,119699,0.9132308959960938,0.08676910400390625,11373
0,,0.0,0,,,0,87,2135,0.017856097418183947,"{""n"": 2135, ""mean"": 0.14239411176372083, ""minimum"": 0.0037142857909202576, ""maximum"": 1.6157143115997314, ""quantiles"": {""0.05"": 0.009142857044935226, ""0.25"": 0.01914285682141781, ""0.5"": 0.03771428391337395, ""0.75"": 0.17485713958740234, ""0.95"": 0.6845714449882507}}",0,,117432,0.982143902581816,117218,"{""n"": 117432, ""mean"": 0.23689602005750332, ""minimum"": 0.001714285695925355, ""maximum"": 1.628857135772705, ""quantiles"": {""0.05"": 0.024571428075432777, ""0.25"": 0.09057142585515976, ""0.5"": 0.18142856657505035, ""0.75"": 0.3254285752773285, ""0.95"": 0.6205714344978333}}",0,001_00,131072,87,206,gap,0,0,synthetic/pilot_v2_r1/train/001,119567,0.9122238159179688,0.08777618408203125,11505
0,,0.0,0,,,0,88,1969,0.016505440340670946,"{""n"": 1969, ""mean"": 0.12558006243522474, ""minimum"": 0.0022857142612338066, ""maximum"": 1.613714337348938, ""quantiles"": {""0.05"": 0.008857143111526966, ""0.25"": 0.018285714089870453, ""0.5"": 0.03200000151991844, ""0.75"": 0.16914285719394684, ""0.95"": 0.5328571200370789}}",0,,117325,0.9834945596593291,117112,"{""n"": 117325, ""mean"": 0.23676419475557187, ""minimum"": 0.001714285695925355, ""maximum"": 1.628000020980835, ""quantiles"": {""0.05"": 0.025142857804894447, ""0.25"": 0.09028571099042892, ""0.5"": 0.1817142814397812, ""0.75"": 0.3248571455478668, ""0.95"": 0.6148571372032166}}",0,001_00,131072,88,206,gap,0,0,synthetic/pilot_v2_r1/train/001,119294,0.9101409912109375,0.0898590087890625,11778
0,,0.0,0,,,0,89,1735,0.014516156021485585,"{""n"": 1735, ""mean"": 0.1002723756012767, ""minimum"": 0.0028571428265422583, ""maximum"": 1.6268571615219116, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.017999999225139618, ""0.5"": 0.02857142873108387, ""0.75"": 0.12628571689128876, ""0.95"": 0.37942856550216675}}",0,,117787,0.9854838439785144,117590,"{""n"": 117787, ""mean"": 0.23755459308093752, ""minimum"": 0.0020000000949949026, ""maximum"": 1.621142864227295, ""quantiles"": {""0.05"": 0.02628571353852749, ""0.25"": 0.09114285558462143, ""0.5"": 0.18285714089870453, ""0.75"": 0.32600000500679016, ""0.95"": 0.6131428480148315}}",0,001_00,131072,89,206,gap,0,0,synthetic/pilot_v2_r1/train/001,119522,0.9118804931640625,0.0881195068359375,11550
0,,0.0,0,,,0,90,1696,0.014145238909415424,"{""n"": 1696, ""mean"": 0.1000567722496168, ""minimum"": 0.001714285695925355, ""maximum"": 1.6037142276763916, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.016857143491506577, ""0.5"": 0.02742857113480568, ""0.75"": 0.1062857136130333, ""0.95"": 0.38285714387893677}}",0,,118203,0.9858547610905846,118019,"{""n"": 118203, ""mean"": 0.23946990706482238, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6180000305175781, ""quantiles"": {""0.05"": 0.02685714326798916, ""0.25"": 0.09228571504354477, ""0.5"": 0.18628571927547455, ""0.75"": 0.3302857279777527, ""0.95"": 0.6159999966621399}}",0,001_00,131072,90,206,gap,0,0,synthetic/pilot_v2_r1/train/001,119899,0.9147567749023438,0.08524322509765625,11173
0,,0.0,0,,,0,91,2137,0.017776335928661742,"{""n"": 2137, ""mean"": 0.2766591353575312, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6128571033477783, ""quantiles"": {""0.05"": 0.009428570978343487, ""0.25"": 0.019428571686148643, ""0.5"": 0.037142857909202576, ""0.75"": 0.3619999885559082, ""0.95"": 1.1645714044570923}}",0,,118079,0.9822236640713382,117892,"{""n"": 118079, ""mean"": 0.24031154447213982, ""minimum"": 0.001714285695925355, ""maximum"": 1.6225714683532715, ""quantiles"": {""0.05"": 0.02742857113480568, ""0.25"": 0.09314285963773727, ""0.5"": 0.1908571422100067, ""0.75"": 0.33485713601112366, ""0.95"": 0.6091428399085999}}",0,001_00,131072,91,206,gap,0,0,synthetic/pilot_v2_r1/train/001,120216,0.91717529296875,0.08282470703125,10856
0,,0.0,0,,,0,92,2421,0.02013523291499289,"{""n"": 2421, ""mean"": 0.3568980940158884, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6222857236862183, ""quantiles"": {""0.05"": 0.009999999776482582, ""0.25"": 0.020285714417696, ""0.5"": 0.05714285746216774, ""0.75"": 0.7054286003112793, ""0.95"": 1.1965714693069458}}",0,,117816,0.9798647670850071,117635,"{""n"": 117816, ""mean"": 0.24207929798494363, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6248571872711182, ""quantiles"": {""0.05"": 0.02800000086426735, ""0.25"": 0.09514285624027252, ""0.5"": 0.19542856514453888, ""0.75"": 0.33799999952316284, ""0.95"": 0.6037142872810364}}",0,001_00,131072,92,206,gap,0,0,synthetic/pilot_v2_r1/train/001,120237,0.9173355102539062,0.08266448974609375,10835
0,,0.0,0,,,0,93,2470,0.020495374019831557,"{""n"": 2470, ""mean"": 0.38300323885213206, ""minimum"": 0.0037142857909202576, ""maximum"": 1.6180000305175781, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.021142857149243355, ""0.5"": 0.07199999690055847, ""0.75"": 0.8265714049339294, ""0.95"": 1.2351428270339966}}",0,,118045,0.9795046259801684,117858,"{""n"": 118045, ""mean"": 0.24363989037128797, ""minimum"": 0.001714285695925355, ""maximum"": 1.6237143278121948, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.0974285677075386, ""0.5"": 0.19828571379184723, ""0.75"": 0.3417142927646637, ""0.95"": 0.604285717010498}}",0,001_00,131072,93,206,gap,0,0,synthetic/pilot_v2_r1/train/001,120515,0.9194564819335938,0.08054351806640625,10557
0,,0.0,0,,,0,94,2605,0.021540140734431976,"{""n"": 2605, ""mean"": 0.38659994537421927, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6217142343521118, ""quantiles"": {""0.05"": 0.009714285843074322, ""0.25"": 0.019428571686148643, ""0.5"": 0.0908571407198906, ""0.75"": 0.8382856845855713, ""0.95"": 1.1631428003311157}}",0,,118332,0.978459859265568,118136,"{""n"": 118332, ""mean"": 0.24507849102110152, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6217142343521118, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.09828571230173111, ""0.5"": 0.19942857325077057, ""0.75"": 0.34599998593330383, ""0.95"": 0.6071428656578064}}",0,001_00,131072,94,206,gap,0,0,synthetic/pilot_v2_r1/train/001,120937,0.9226760864257812,0.07732391357421875,10135
0,,0.0,0,,,0,95,2654,0.021891187436075092,"{""n"": 2654, ""mean"": 0.38620755725114564, ""minimum"": 0.0028571428265422583, ""maximum"": 1.6065714359283447, ""quantiles"": {""0.05"": 0.009428570978343487, ""0.25"": 0.02085714228451252, ""0.5"": 0.08314285427331924, ""0.75"": 0.8428571224212646, ""0.95"": 1.180571436882019}}",0,,118582,0.9781088125639249,118388,"{""n"": 118582, ""mean"": 0.24581680667740097, ""minimum"": 0.0020000000949949026, ""maximum"": 1.624571442604065, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09914285689592361, ""0.5"": 0.2028571367263794, ""0.75"": 0.3482857048511505, ""0.95"": 0.6002857089042664}}",0,001_00,131072,95,206,gap,0,0,synthetic/pilot_v2_r1/train/001,121236,0.924957275390625,0.075042724609375,9836
0,,0.0,0,,,0,96,2670,0.021946227632519872,"{""n"": 2670, ""mean"": 0.37913504505114914, ""minimum"": 0.00342857139185071, ""maximum"": 1.625428557395935, ""quantiles"": {""0.05"": 0.009999999776482582, ""0.25"": 0.02085714228451252, ""0.5"": 0.11714285612106323, ""0.75"": 0.7685714364051819, ""0.95"": 1.1488571166992188}}",0,,118991,0.9780537723674801,118795,"{""n"": 118991, ""mean"": 0.24597413730758313, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6325714588165283, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.10028571635484695, ""0.5"": 0.20428571105003357, ""0.75"": 0.3488571345806122, ""0.95"": 0.5968571305274963}}",0,001_00,131072,96,206,gap,0,0,synthetic/pilot_v2_r1/train/001,121661,0.9281997680664062,0.07180023193359375,9411
0,,0.0,0,,,0,97,2650,0.021719175163098712,"{""n"": 2650, ""mean"": 0.36796086322489846, ""minimum"": 0.0028571428265422583, ""maximum"": 1.6242856979370117, ""quantiles"": {""0.05"": 0.009428570978343487, ""0.25"": 0.020285714417696, ""0.5"": 0.09771428257226944, ""0.75"": 0.6679999828338623, ""0.95"": 1.1791428327560425}}",0,,119362,0.9782808248369013,119165,"{""n"": 119362, ""mean"": 0.24649931182535043, ""minimum"": 0.001714285695925355, ""maximum"": 1.6200000047683716, ""quantiles"": {""0.05"": 0.028285713866353035, ""0.25"": 0.1014285683631897, ""0.5"": 0.2054285705089569, ""0.75"": 0.350857138633728, ""0.95"": 0.5960000157356262}}",0,001_00,131072,97,206,gap,0,0,synthetic/pilot_v2_r1/train/001,122012,0.930877685546875,0.069122314453125,9060
0,,0.0,0,,,0,98,2365,0.01930533447614383,"{""n"": 2365, ""mean"": 0.33258737504125885, ""minimum"": 0.003142857225611806, ""maximum"": 1.6214286088943481, ""quantiles"": {""0.05"": 0.008857143111526966, ""0.25"": 0.018857141956686974, ""0.5"": 0.04685714468359947, ""0.75"": 0.6399999856948853, ""0.95"": 1.1294286251068115}}",0,,120140,0.9806946655238562,119955,"{""n"": 120140, ""mean"": 0.24494345169735543, ""minimum"": 0.001714285695925355, ""maximum"": 1.6180000305175781, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.1014285683631897, ""0.5"": 0.20399999618530273, ""0.75"": 0.34771427512168884, ""0.95"": 0.5899999737739563}}",0,001_00,131072,98,206,gap,0,0,synthetic/pilot_v2_r1/train/001,122505,0.9346389770507812,0.06536102294921875,8567
0,,0.0,0,,,0,99,1695,0.013776119766903176,"{""n"": 1695, ""mean"": 0.11924247789130736, ""minimum"": 0.0028571428265422583, ""maximum"": 1.6174285411834717, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.01657142862677574, ""0.5"": 0.026000000536441803, ""0.75"": 0.08571428805589676, ""0.95"": 0.5422857403755188}}",0,,121344,0.9862238802330968,121159,"{""n"": 121344, ""mean"": 0.2454121741266385, ""minimum"": 0.001714285695925355, ""maximum"": 1.6037142276763916, ""quantiles"": {""0.05"": 0.02914285659790039, ""0.25"": 0.10257142782211304, ""0.5"": 0.20485714077949524, ""0.75"": 0.34542858600616455, ""0.95"": 0.5925714373588562}}",0,001_00,131072,99,206,gap,0,0,synthetic/pilot_v2_r1/train/001,123039,0.9387130737304688,0.06128692626953125,8033
0,,0.0,0,,,0,100,1667,0.013497975708502025,"{""n"": 1667, ""mean"": 0.10345256661808529, ""minimum"": 0.0028571428265422583, ""maximum"": 1.610285758972168, ""quantiles"": {""0.05"": 0.0077142855152487755, ""0.25"": 0.015714285895228386, ""0.5"": 0.025142857804894447, ""0.75"": 0.07199999690055847, ""0.95"": 0.4805714190006256}}",0,,121833,0.986502024291498,121638,"{""n"": 121833, ""mean"": 0.24316067783119538, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6062856912612915, ""quantiles"": {""0.05"": 0.02914285659790039, ""0.25"": 0.10342857241630554, ""0.5"": 0.2045714259147644, ""0.75"": 0.3417142927646637, ""0.95"": 0.584857165813446}}",0,001_00,131072,100,206,gap,0,0,synthetic/pilot_v2_r1/train/001,123500,0.942230224609375,0.057769775390625,7572
0,,0.0,0,,,0,101,1671,0.013493761860540235,"{""n"": 1671, ""mean"": 0.14133196538395038, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6231428384780884, ""quantiles"": {""0.05"": 0.00828571431338787, ""0.25"": 0.01600000075995922, ""0.5"": 0.02742857113480568, ""0.75"": 0.17514285445213318, ""0.95"": 0.6094285845756531}}",0,,122164,0.9865062381394598,121962,"{""n"": 122164, ""mean"": 0.2412244640695452, ""minimum"": 0.001714285695925355, ""maximum"": 1.6194285154342651, ""quantiles"": {""0.05"": 0.029428571462631226, ""0.25"": 0.10514285415410995, ""0.5"": 0.20428571105003357, ""0.75"": 0.33657142519950867, ""0.95"": 0.5771428346633911}}",0,001_00,131072,101,206,gap,0,0,synthetic/pilot_v2_r1/train/001,123835,0.9447860717773438,0.05521392822265625,7237
0,,0.0,0,,,0,102,2140,0.017235269482297606,"{""n"": 2140, ""mean"": 0.3028456607947744, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6165714263916016, ""quantiles"": {""0.05"": 0.009142857044935226, ""0.25"": 0.017714286223053932, ""0.5"": 0.042571429163217545, ""0.75"": 0.4860000014305115, ""0.95"": 1.1088571548461914}}",0,,122024,0.9827647305177024,121808,"{""n"": 122024, ""mean"": 0.23749956920333432, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6154285669326782, ""quantiles"": {""0.05"": 0.029999999329447746, ""0.25"": 0.1062857136130333, ""0.5"": 0.20428571105003357, ""0.75"": 0.33142855763435364, ""0.95"": 0.5591428279876709}}",0,001_00,131072,102,206,gap,0,0,synthetic/pilot_v2_r1/train/001,124164,0.947296142578125,0.052703857421875,6908
0,,0.0,0,,,0,103,2195,0.017634913110895083,"{""n"": 2195, ""mean"": 0.30751721457438225, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6157143115997314, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.018571428954601288, ""0.5"": 0.05000000074505806, ""0.75"": 0.49714285135269165, ""0.95"": 1.0888571739196777}}",0,,122274,0.982365086889105,122073,"{""n"": 122274, ""mean"": 0.2371654154115114, ""minimum"": 0.001714285695925355, ""maximum"": 1.6119999885559082, ""quantiles"": {""0.05"": 0.03028571419417858, ""0.25"": 0.10857142508029938, ""0.5"": 0.20428571105003357, ""0.75"": 0.3294285833835602, ""0.95"": 0.5562857389450073}}",0,001_00,131072,103,206,gap,0,0,synthetic/pilot_v2_r1/train/001,124469,0.9496231079101562,0.05037689208984375,6603
0,,0.0,0,,,0,104,1604,0.012858540026614932,"{""n"": 1604, ""mean"": 0.16426148908700505, ""minimum"": 0.001714285695925355, ""maximum"": 1.621999979019165, ""quantiles"": {""0.05"": 0.007428571581840515, ""0.25"": 0.015714285895228386, ""0.5"": 0.024571428075432777, ""0.75"": 0.06857142597436905, ""0.95"": 1.00685715675354}}",0,,123138,0.9871414599733851,122908,"{""n"": 123138, ""mean"": 0.23666697064969294, ""minimum"": 0.001714285695925355, ""maximum"": 1.6168571710586548, ""quantiles"": {""0.05"": 0.029999999329447746, ""0.25"": 0.10999999940395355, ""0.5"": 0.20257142186164856, ""0.75"": 0.32657143473625183, ""0.95"": 0.553428590297699}}",0,001_00,131072,104,206,gap,0,0,synthetic/pilot_v2_r1/train/001,124742,0.9517059326171875,0.0482940673828125,6330
0,,0.0,0,,,0,105,1303,0.010416333578486234,"{""n"": 1303, ""mean"": 0.04576428011359957, ""minimum"": 0.003142857225611806, ""maximum"": 1.5980000495910645, ""quantiles"": {""0.05"": 0.00685714278370142, ""0.25"": 0.01342857163399458, ""0.5"": 0.019999999552965164, ""0.75"": 0.03314285725355148, ""0.95"": 0.10942856967449188}}",0,,123789,0.9895836664215137,123556,"{""n"": 123789, ""mean"": 0.2376843430261576, ""minimum"": 0.001714285695925355, ""maximum"": 1.6165714263916016, ""quantiles"": {""0.05"": 0.03028571419417858, ""0.25"": 0.11142857372760773, ""0.5"": 0.2028571367263794, ""0.75"": 0.3257142901420593, ""0.95"": 0.5591428279876709}}",0,001_00,131072,105,206,gap,0,0,synthetic/pilot_v2_r1/train/001,125092,0.954376220703125,0.045623779296875,5980
0,,0.0,0,,,0,106,1278,0.01019642885637237,"{""n"": 1278, ""mean"": 0.055051419542190005, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6311428546905518, ""quantiles"": {""0.05"": 0.006571428384631872, ""0.25"": 0.01371428556740284, ""0.5"": 0.019999999552965164, ""0.75"": 0.035999998450279236, ""0.95"": 0.1720000058412552}}",0,,124060,0.9898035711436276,123808,"{""n"": 124060, ""mean"": 0.23710790863317868, ""minimum"": 0.001714285695925355, ""maximum"": 1.6157143115997314, ""quantiles"": {""0.05"": 0.03028571419417858, ""0.25"": 0.11228571087121964, ""0.5"": 0.20228570699691772, ""0.75"": 0.32342857122421265, ""0.95"": 0.5611428618431091}}",0,001_00,131072,106,206,gap,0,0,synthetic/pilot_v2_r1/train/001,125338,0.9562530517578125,0.0437469482421875,5734
0,,0.0,0,,,0,107,1261,0.010034216599029203,"{""n"": 1261, ""mean"": 0.05710796437770554, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6160000562667847, ""quantiles"": {""0.05"": 0.006285714451223612, ""0.25"": 0.01342857163399458, ""0.5"": 0.019999999552965164, ""0.75"": 0.036571428179740906, ""0.95"": 0.20971427857875824}}",0,,124409,0.9899657834009707,124141,"{""n"": 124409, ""mean"": 0.23602605463041768, ""minimum"": 0.001714285695925355, ""maximum"": 1.6142857074737549, ""quantiles"": {""0.05"": 0.03028571419417858, ""0.25"": 0.11257142573595047, ""0.5"": 0.2014285773038864, ""0.75"": 0.3199999928474426, ""0.95"": 0.5608571171760559}}",0,001_00,131072,107,206,gap,0,0,synthetic/pilot_v2_r1/train/001,125670,0.9587860107421875,0.0412139892578125,5402
0,,0.0,0,,,0,108,1216,0.009651483042439539,"{""n"": 1216, ""mean"": 0.06279863728655312, ""minimum"": 0.003142857225611806, ""maximum"": 1.606857180595398, ""quantiles"": {""0.05"": 0.006571428384631872, ""0.25"": 0.01342857163399458, ""0.5"": 0.01971428655087948, ""0.75"": 0.03628571331501007, ""0.95"": 0.2491428554058075}}",0,,124775,0.9903485169575604,124501,"{""n"": 124775, ""mean"": 0.2351770787589945, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6217142343521118, ""quantiles"": {""0.05"": 0.029999999329447746, ""0.25"": 0.1120000034570694, ""0.5"": 0.20000000298023224, ""0.75"": 0.31857141852378845, ""0.95"": 0.5634285807609558}}",0,001_00,131072,108,206,gap,0,0,synthetic/pilot_v2_r1/train/001,125991,0.9612350463867188,0.03876495361328125,5081
