世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,左边界,右边界,原始数量,对应权重比例,来源
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,53085,53085,1780,863,4,-inf,-0.2,3000,0.05651313930488839,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,53085,53085,1780,863,4,-0.2,-0.05,8517,0.16044080248657813,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,53085,53085,1780,863,4,-0.05,-0.01,5707,0.10750682867099934,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,53085,53085,1780,863,4,-0.01,0,1823,0.034341150984270506,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,53085,53085,1780,863,4,0,0.01,12543,0.23628143543373833,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,53085,53085,1780,863,4,0.01,0.05,6787,0.12785155882075916,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,53085,53085,1780,863,4,0.05,0.2,12392,0.23343694075539229,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,统计单位等权,53085,53085,1780,863,4,0.2,inf,2316,0.04362814354337383,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:observation_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,53085,53085,1780,863,4,-inf,-0.2,3000,0.014893424177101829,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,53085,53085,1780,863,4,-0.2,-0.05,8517,0.07050414122727666,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,53085,53085,1780,863,4,-0.05,-0.01,5707,0.08279611327291052,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,53085,53085,1780,863,4,-0.01,0,1823,0.04083646367412403,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,53085,53085,1780,863,4,0,0.01,12543,0.5991006346130635,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,53085,53085,1780,863,4,0.01,0.05,6787,0.09945380468394376,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,53085,53085,1780,863,4,0.05,0.2,12392,0.08209313355435767,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,有适用观测的帧等权,53085,53085,1780,863,4,0.2,inf,2316,0.01032228479722213,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:frame_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,53085,53085,1780,863,4,-inf,-0.2,3000,0.018060415971398208,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,53085,53085,1780,863,4,-0.2,-0.05,8517,0.0892795770333487,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,53085,53085,1780,863,4,-0.05,-0.01,5707,0.10776782126486381,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,53085,53085,1780,863,4,-0.01,0,1823,0.052711154363479854,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,53085,53085,1780,863,4,0,0.01,12543,0.45673913941095706,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,53085,53085,1780,863,4,0.01,0.05,6787,0.13888122885954457,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,53085,53085,1780,863,4,0.05,0.2,12392,0.12301796522997524,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal
全部,F05,联合强度均值减当前成员均值,完整五帧窗口,当前异常占据体素,当前占据体素,世界等权（同一背景）,53085,53085,1780,863,4,0.2,inf,2316,0.013542697866432552,summary.json:全部:F05|mean_intensity_shift|complete_windows|current_anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,0,0.01,24862,0.3510937257283267,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,0.01,0.05,45948,0.6488639091692203,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,0.05,0.1,3,4.2365102452939434e-05,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,统计单位等权,70813,70813,1780,863,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,0,0.01,24862,0.6938072775913267,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,0.01,0.05,45948,0.3061824172519648,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,0.05,0.1,3,1.0305156708579471e-05,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,有适用观测的帧等权,70813,70813,1780,863,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,0,0.01,24862,0.5264872445759279,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,0.01,0.05,45948,0.4735000513113274,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,0.05,0.1,3,1.2704112744765906e-05,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,异常,当前点,世界等权（同一背景）,70813,70813,1780,863,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|anomaly:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,0,0.01,2392073,0.41942830090256744,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,0.01,0.05,3311078,0.5805674909151481,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,0.05,0.1,24,4.208182284429287e-06,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,统计单位等权,5703175,5703175,1780,1780,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,0,0.01,2392073,0.6666103629500508,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,0.01,0.05,3311078,0.3333818150605179,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,0.05,0.1,24,7.821989431847155e-06,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,有适用观测的帧等权,5703175,5703175,1780,1780,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,0,0.01,2392073,0.41942830054428937,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,0.01,0.05,3311078,0.5805674912733895,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,0.05,0.1,24,4.208182321173948e-06,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,忽略,当前点,世界等权（同一背景）,5703175,5703175,1780,1780,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|ignore:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,0,0.01,104042730,0.4793737088776087,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,0.01,0.05,112995744,0.5206244481345771,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,0.05,0.1,400,1.8429878142475067e-06,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,统计单位等权,217038874,217038874,1780,1780,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:observation_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,0,0.01,104042730,0.47896428264189594,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,0.01,0.05,112995744,0.5210338838953998,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,0.05,0.1,400,1.833462704335158e-06,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,有适用观测的帧等权,217038874,217038874,1780,1780,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:frame_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,0,0.01,104042730,0.47937370325656603,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,0.01,0.05,112995744,0.5206244537552698,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,0.05,0.1,400,1.8429881641828838e-06,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,0.1,0.25,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,0.25,0.5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,0.5,1,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,1,2,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,2,5,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,5,10,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,10,50,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
全部,F05,当前点至联合体素均值距离,完整五帧窗口,正常,当前点,世界等权（同一背景）,217038874,217038874,1780,1780,4,50,inf,0,0.0,summary.json:全部:F05|point_residual|complete_windows|normal:sequence_equal
000_00,A02,异常点占回波比例,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,0,0.001,449,1.0,summary.json:000_00:A02|anomaly_fraction|all_frames|all:observation_equal
000_00,A02,异常点占回波比例,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,0.001,0.01,0,0.0,summary.json:000_00:A02|anomaly_fraction|all_frames|all:observation_equal
000_00,A02,异常点占回波比例,全部原始帧,全部,帧,统计单位等权,449,449,449,449,1,0.01,0.1,0,0.0,summary.json:000_00:A02|anomaly_fraction|all_frames|all:observation_equal
