世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,数值单位,缺失或不可靠比例,无有效值帧或组比例,最小值,最大值,均值,P5,P25,P50,P75,P95,分位数区间最大宽度,缺失说明,来源,P5下界,P5上界,P25下界,P25上界,P50下界,P50上界,P75下界,P75上界,P95下界,P95上界
全部,C03,原始逐点强度,全部原始帧,"异常；[45, 47.5)米",原始回波点,有适用观测的帧等权,88,88,1796,15,2,原始强度单位,0.0,0.9916481069042317,0.0511428564786911,0.9997143149375916,0.11182207933967074,0.0511428564786911,0.0665714293718338,0.08742856979370117,0.13085713982582092,0.19371429085731506,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r18:frame_equal,0.0511428564786911,0.0511428564786911,0.0665714293718338,0.0665714293718338,0.08742856979370117,0.08742856979370117,0.13085713982582092,0.13085713982582092,0.19371429085731506,0.19371429085731506
全部,C03,原始逐点强度,全部原始帧,"异常；[45, 47.5)米",原始回波点,世界等权（同一背景）,88,88,1796,15,2,原始强度单位,0.0,0.9916481069042317,0.0511428564786911,0.9997143149375916,0.09051827276342136,0.0511428564786911,0.059142857789993286,0.06285714358091354,0.09057142585515976,0.1874285787343979,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r18:sequence_equal,0.0511428564786911,0.0511428564786911,0.059142857789993286,0.059142857789993286,0.06285714358091354,0.06285714358091354,0.09057142585515976,0.09057142585515976,0.1874285787343979,0.1874285787343979
全部,C03,原始逐点强度,全部原始帧,"异常；[47.5, 50]米",原始回波点,统计单位等权,34,34,1796,10,1,原始强度单位,0.0,0.9944320712694877,0.06028571352362633,0.2191428542137146,0.09281512601848911,0.06371428817510605,0.07028571516275406,0.08285713940858841,0.09114285558462143,0.19914285838603973,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r19:observation_equal,0.06371428817510605,0.06371428817510605,0.07028571516275406,0.07028571516275406,0.08285713940858841,0.08285713940858841,0.09114285558462143,0.09114285558462143,0.19914285838603973,0.19914285838603973
全部,C03,原始逐点强度,全部原始帧,"异常；[47.5, 50]米",原始回波点,有适用观测的帧等权,34,34,1796,10,1,原始强度单位,0.0,0.9944320712694877,0.06028571352362633,0.2191428542137146,0.09664948976465634,0.06400000303983688,0.0714285746216774,0.08342856913805008,0.1168571412563324,0.19914285838603973,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r19:frame_equal,0.06400000303983688,0.06400000303983688,0.0714285746216774,0.0714285746216774,0.08342856913805008,0.08342856913805008,0.1168571412563324,0.1168571412563324,0.19914285838603973,0.19914285838603973
全部,C03,原始逐点强度,全部原始帧,"异常；[47.5, 50]米",原始回波点,世界等权（同一背景）,34,34,1796,10,1,原始强度单位,0.0,0.9944320712694877,0.06028571352362633,0.2191428542137146,0.09281512601848911,0.06371428817510605,0.07028571516275406,0.08285713940858841,0.09114285558462143,0.19914285838603973,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r19:sequence_equal,0.06371428817510605,0.06371428817510605,0.07028571516275406,0.07028571516275406,0.08285713940858841,0.08285713940858841,0.09114285558462143,0.09114285558462143,0.19914285838603973,0.19914285838603973
全部,C03,原始逐点强度,全部原始帧,"异常；[5, 7.5)米",原始回波点,统计单位等权,17480,17480,1796,95,3,原始强度单位,0.0,0.9471046770601337,0.06400000303983688,1.6074285507202148,0.5007448184983784,0.15857142210006714,0.33799999952316284,0.4871428608894348,0.6128571629524231,0.9442856907844543,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r2:observation_equal,0.15857142210006714,0.15857142210006714,0.33799999952316284,0.33799999952316284,0.4871428608894348,0.4871428608894348,0.6128571629524231,0.6128571629524231,0.9442856907844543,0.9442856907844543
全部,C03,原始逐点强度,全部原始帧,"异常；[5, 7.5)米",原始回波点,有适用观测的帧等权,17480,17480,1796,95,3,原始强度单位,0.0,0.9471046770601337,0.06400000303983688,1.6074285507202148,0.3514439060869598,0.10085714608430862,0.17085714638233185,0.2694285809993744,0.492000013589859,0.7702857255935669,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r2:frame_equal,0.10085714608430862,0.10085714608430862,0.17085714638233185,0.17085714638233185,0.2694285809993744,0.2694285809993744,0.492000013589859,0.492000013589859,0.7702857255935669,0.7702857255935669
全部,C03,原始逐点强度,全部原始帧,"异常；[5, 7.5)米",原始回波点,世界等权（同一背景）,17480,17480,1796,95,3,原始强度单位,0.0,0.9471046770601337,0.06400000303983688,1.6074285507202148,0.3498921514881362,0.10971428453922272,0.18000000715255737,0.2857142984867096,0.47771430015563965,0.7348571419715881,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r2:sequence_equal,0.10971428453922272,0.10971428453922272,0.18000000715255737,0.18000000715255737,0.2857142984867096,0.2857142984867096,0.47771430015563965,0.47771430015563965,0.7348571419715881,0.7348571419715881
全部,C03,原始逐点强度,全部原始帧,异常；大于50米,原始回波点,统计单位等权,51,51,1796,32,3,原始强度单位,0.0,0.9821826280623608,0.027142856270074844,1.6234285831451416,0.1735126052563097,0.027714285999536514,0.03828571364283562,0.05999999865889549,0.07999999821186066,1.5751428604125977,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r20:observation_equal,0.027714285999536514,0.027714285999536514,0.03828571364283562,0.03828571364283562,0.05999999865889549,0.05999999865889549,0.07999999821186066,0.07999999821186066,1.5751428604125977,1.5751428604125977
全部,C03,原始逐点强度,全部原始帧,异常；大于50米,原始回波点,有适用观测的帧等权,51,51,1796,32,3,原始强度单位,0.0,0.9821826280623608,0.027142856270074844,1.6234285831451416,0.18777232143717507,0.027714285999536514,0.03828571364283562,0.05400000140070915,0.07999999821186066,1.5751428604125977,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r20:frame_equal,0.027714285999536514,0.027714285999536514,0.03828571364283562,0.03828571364283562,0.05400000140070915,0.05400000140070915,0.07999999821186066,0.07999999821186066,1.5751428604125977,1.5751428604125977
全部,C03,原始逐点强度,全部原始帧,异常；大于50米,原始回波点,世界等权（同一背景）,51,51,1796,32,3,原始强度单位,0.0,0.9821826280623608,0.027142856270074844,1.6234285831451416,0.10026795189906523,0.027714285999536514,0.03514285758137703,0.03514285758137703,0.05542857199907303,0.3837142884731293,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r20:sequence_equal,0.027714285999536514,0.027714285999536514,0.03514285758137703,0.03514285758137703,0.03514285758137703,0.03514285758137703,0.05542857199907303,0.05542857199907303,0.3837142884731293,0.3837142884731293
全部,C03,原始逐点强度,全部原始帧,"异常；[7.5, 10)米",原始回波点,统计单位等权,20150,20150,1796,112,3,原始强度单位,0.0,0.9376391982182628,0.11657142639160156,1.618571400642395,0.5951090247795984,0.32257142663002014,0.4657142758369446,0.5571428537368774,0.6748571395874023,1.0485714673995972,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r3:observation_equal,0.32257142663002014,0.32257142663002014,0.4657142758369446,0.4657142758369446,0.5571428537368774,0.5571428537368774,0.6748571395874023,0.6748571395874023,1.0485714673995972,1.0485714673995972
全部,C03,原始逐点强度,全部原始帧,"异常；[7.5, 10)米",原始回波点,有适用观测的帧等权,20150,20150,1796,112,3,原始强度单位,0.0,0.9376391982182628,0.11657142639160156,1.618571400642395,0.49322862039919946,0.20200000703334808,0.31542858481407166,0.4757142961025238,0.602571427822113,0.8954285979270935,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r3:frame_equal,0.20200000703334808,0.20200000703334808,0.31542858481407166,0.31542858481407166,0.4757142961025238,0.4757142961025238,0.602571427822113,0.602571427822113,0.8954285979270935,0.8954285979270935
全部,C03,原始逐点强度,全部原始帧,"异常；[7.5, 10)米",原始回波点,世界等权（同一背景）,20150,20150,1796,112,3,原始强度单位,0.0,0.9376391982182628,0.11657142639160156,1.618571400642395,0.4286555693071897,0.18799999356269836,0.27885714173316956,0.39314284920692444,0.5357142686843872,0.769428551197052,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r3:sequence_equal,0.18799999356269836,0.18799999356269836,0.27885714173316956,0.27885714173316956,0.39314284920692444,0.39314284920692444,0.5357142686843872,0.5357142686843872,0.769428551197052,0.769428551197052
全部,C03,原始逐点强度,全部原始帧,"异常；[10, 12.5)米",原始回波点,统计单位等权,4005,4005,1796,66,3,原始强度单位,0.0,0.9632516703786191,0.10999999940395355,1.6277142763137817,0.5499756732981155,0.2711428701877594,0.43542855978012085,0.5231428742408752,0.6162857413291931,0.9048571586608887,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r4:observation_equal,0.2711428701877594,0.2711428701877594,0.43542855978012085,0.43542855978012085,0.5231428742408752,0.5231428742408752,0.6162857413291931,0.6162857413291931,0.9048571586608887,0.9048571586608887
全部,C03,原始逐点强度,全部原始帧,"异常；[10, 12.5)米",原始回波点,有适用观测的帧等权,4005,4005,1796,66,3,原始强度单位,0.0,0.9632516703786191,0.10999999940395355,1.6277142763137817,0.42549659692525826,0.16285714507102966,0.2931428551673889,0.3905714154243469,0.5234285593032837,0.7314285635948181,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r4:frame_equal,0.16285714507102966,0.16285714507102966,0.2931428551673889,0.2931428551673889,0.3905714154243469,0.3905714154243469,0.5234285593032837,0.5234285593032837,0.7314285635948181,0.7314285635948181
全部,C03,原始逐点强度,全部原始帧,"异常；[10, 12.5)米",原始回波点,世界等权（同一背景）,4005,4005,1796,66,3,原始强度单位,0.0,0.9632516703786191,0.10999999940395355,1.6277142763137817,0.42181174832619894,0.16200000047683716,0.2945714294910431,0.38600000739097595,0.5174285769462585,0.728857159614563,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r4:sequence_equal,0.16200000047683716,0.16200000047683716,0.2945714294910431,0.2945714294910431,0.38600000739097595,0.38600000739097595,0.5174285769462585,0.5174285769462585,0.728857159614563,0.728857159614563
全部,C03,原始逐点强度,全部原始帧,"异常；[12.5, 15)米",原始回波点,统计单位等权,2811,2811,1796,76,3,原始强度单位,0.0,0.9576837416481069,0.12342856824398041,1.6277142763137817,0.5585751888464456,0.2822857201099396,0.43457141518592834,0.5260000228881836,0.631428599357605,0.9328571557998657,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r5:observation_equal,0.2822857201099396,0.2822857201099396,0.43457141518592834,0.43457141518592834,0.5260000228881836,0.5260000228881836,0.631428599357605,0.631428599357605,0.9328571557998657,0.9328571557998657
全部,C03,原始逐点强度,全部原始帧,"异常；[12.5, 15)米",原始回波点,有适用观测的帧等权,2811,2811,1796,76,3,原始强度单位,0.0,0.9576837416481069,0.12342856824398041,1.6277142763137817,0.43286067216331037,0.1768571436405182,0.3199999928474426,0.40371429920196533,0.5168571472167969,0.7422857284545898,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r5:frame_equal,0.1768571436405182,0.1768571436405182,0.3199999928474426,0.3199999928474426,0.40371429920196533,0.40371429920196533,0.5168571472167969,0.5168571472167969,0.7422857284545898,0.7422857284545898
全部,C03,原始逐点强度,全部原始帧,"异常；[12.5, 15)米",原始回波点,世界等权（同一背景）,2811,2811,1796,76,3,原始强度单位,0.0,0.9576837416481069,0.12342856824398041,1.6277142763137817,0.439112909140888,0.1745714247226715,0.31942856311798096,0.40714284777641296,0.5274285674095154,0.7725714445114136,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r5:sequence_equal,0.1745714247226715,0.1745714247226715,0.31942856311798096,0.31942856311798096,0.40714284777641296,0.40714284777641296,0.5274285674095154,0.5274285674095154,0.7725714445114136,0.7725714445114136
全部,C03,原始逐点强度,全部原始帧,"异常；[15, 17.5)米",原始回波点,统计单位等权,2167,2167,1796,125,3,原始强度单位,0.0,0.9304008908685969,0.1340000033378601,1.6277142763137817,0.5161716655811297,0.21199999749660492,0.3822857141494751,0.5011428594589233,0.5962857007980347,0.8631428480148315,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r6:observation_equal,0.21199999749660492,0.21199999749660492,0.3822857141494751,0.3822857141494751,0.5011428594589233,0.5011428594589233,0.5962857007980347,0.5962857007980347,0.8631428480148315,0.8631428480148315
全部,C03,原始逐点强度,全部原始帧,"异常；[15, 17.5)米",原始回波点,有适用观测的帧等权,2167,2167,1796,125,3,原始强度单位,0.0,0.9304008908685969,0.1340000033378601,1.6277142763137817,0.37282929599340836,0.15714286267757416,0.24942857027053833,0.35428571701049805,0.4617142975330353,0.6320000290870667,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r6:frame_equal,0.15714286267757416,0.15714286267757416,0.24942857027053833,0.24942857027053833,0.35428571701049805,0.35428571701049805,0.4617142975330353,0.4617142975330353,0.6320000290870667,0.6320000290870667
全部,C03,原始逐点强度,全部原始帧,"异常；[15, 17.5)米",原始回波点,世界等权（同一背景）,2167,2167,1796,125,3,原始强度单位,0.0,0.9304008908685969,0.1340000033378601,1.6277142763137817,0.44759221747192485,0.17428570985794067,0.28200000524520874,0.4228571355342865,0.5608571171760559,0.7911428809165955,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r6:sequence_equal,0.17428570985794067,0.17428570985794067,0.28200000524520874,0.28200000524520874,0.4228571355342865,0.4228571355342865,0.5608571171760559,0.5608571171760559,0.7911428809165955,0.7911428809165955
全部,C03,原始逐点强度,全部原始帧,"异常；[17.5, 20)米",原始回波点,统计单位等权,868,868,1796,57,3,原始强度单位,0.0,0.9682628062360802,0.14742857217788696,1.6225714683532715,0.5379117848480353,0.25600001215934753,0.40542855858802795,0.5231428742408752,0.6174286007881165,0.8662857413291931,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r7:observation_equal,0.25600001215934753,0.25600001215934753,0.40542855858802795,0.40542855858802795,0.5231428742408752,0.5231428742408752,0.6174286007881165,0.6174286007881165,0.8662857413291931,0.8662857413291931
全部,C03,原始逐点强度,全部原始帧,"异常；[17.5, 20)米",原始回波点,有适用观测的帧等权,868,868,1796,57,3,原始强度单位,0.0,0.9682628062360802,0.14742857217788696,1.6225714683532715,0.42768329655596066,0.19914285838603973,0.32742857933044434,0.41028571128845215,0.5151428580284119,0.682285726070404,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r7:frame_equal,0.19914285838603973,0.19914285838603973,0.32742857933044434,0.32742857933044434,0.41028571128845215,0.41028571128845215,0.5151428580284119,0.5151428580284119,0.682285726070404,0.682285726070404
全部,C03,原始逐点强度,全部原始帧,"异常；[17.5, 20)米",原始回波点,世界等权（同一背景）,868,868,1796,57,3,原始强度单位,0.0,0.9682628062360802,0.14742857217788696,1.6225714683532715,0.4548130323142074,0.1662857085466385,0.32657143473625183,0.41257143020629883,0.5722857117652893,0.7931428551673889,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r7:sequence_equal,0.1662857085466385,0.1662857085466385,0.32657143473625183,0.32657143473625183,0.41257143020629883,0.41257143020629883,0.5722857117652893,0.5722857117652893,0.7931428551673889,0.7931428551673889
全部,C03,原始逐点强度,全部原始帧,"异常；[20, 22.5)米",原始回波点,统计单位等权,405,405,1796,34,3,原始强度单位,0.0,0.9810690423162584,0.07685714215040207,1.617714285850525,0.35350193958959464,0.10657142847776413,0.23114286363124847,0.3051428496837616,0.39399999380111694,0.6660000085830688,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r8:observation_equal,0.10657142847776413,0.10657142847776413,0.23114286363124847,0.23114286363124847,0.3051428496837616,0.3051428496837616,0.39399999380111694,0.39399999380111694,0.6660000085830688,0.6660000085830688
全部,C03,原始逐点强度,全部原始帧,"异常；[20, 22.5)米",原始回波点,有适用观测的帧等权,405,405,1796,34,3,原始强度单位,0.0,0.9810690423162584,0.07685714215040207,1.617714285850525,0.2502812223568814,0.08942857384681702,0.170571431517601,0.2160000056028366,0.28628572821617126,0.5331428647041321,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r8:frame_equal,0.08942857384681702,0.08942857384681702,0.170571431517601,0.170571431517601,0.2160000056028366,0.2160000056028366,0.28628572821617126,0.28628572821617126,0.5331428647041321,0.5331428647041321
全部,C03,原始逐点强度,全部原始帧,"异常；[20, 22.5)米",原始回波点,世界等权（同一背景）,405,405,1796,34,3,原始强度单位,0.0,0.9810690423162584,0.07685714215040207,1.617714285850525,0.2644194212180501,0.10171428322792053,0.18199999630451202,0.2142857164144516,0.2985714375972748,0.5825714468955994,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r8:sequence_equal,0.10171428322792053,0.10171428322792053,0.18199999630451202,0.18199999630451202,0.2142857164144516,0.2142857164144516,0.2985714375972748,0.2985714375972748,0.5825714468955994,0.5825714468955994
全部,C03,原始逐点强度,全部原始帧,"异常；[22.5, 25)米",原始回波点,统计单位等权,267,267,1796,28,3,原始强度单位,0.0,0.9844097995545658,0.10028571635484695,1.6208571195602417,0.37541144941183513,0.13685713708400726,0.24542857706546783,0.313142865896225,0.41428571939468384,0.7085714340209961,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r9:observation_equal,0.13685713708400726,0.13685713708400726,0.24542857706546783,0.24542857706546783,0.313142865896225,0.313142865896225,0.41428571939468384,0.41428571939468384,0.7085714340209961,0.7085714340209961
全部,C03,原始逐点强度,全部原始帧,"异常；[22.5, 25)米",原始回波点,有适用观测的帧等权,267,267,1796,28,3,原始强度单位,0.0,0.9844097995545658,0.10028571635484695,1.6208571195602417,0.26609587563299664,0.12542857229709625,0.16657142341136932,0.23228570818901062,0.2971428632736206,0.6031428575515747,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r9:frame_equal,0.12542857229709625,0.12542857229709625,0.16657142341136932,0.16657142341136932,0.23228570818901062,0.23228570818901062,0.2971428632736206,0.2971428632736206,0.6031428575515747,0.6031428575515747
全部,C03,原始逐点强度,全部原始帧,"异常；[22.5, 25)米",原始回波点,世界等权（同一背景）,267,267,1796,28,3,原始强度单位,0.0,0.9844097995545658,0.10028571635484695,1.6208571195602417,0.2739781880295072,0.12542857229709625,0.1785714328289032,0.23000000417232513,0.30657142400741577,0.6322857141494751,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|anomaly:r9:sequence_equal,0.12542857229709625,0.12542857229709625,0.1785714328289032,0.1785714328289032,0.23000000417232513,0.23000000417232513,0.30657142400741577,0.30657142400741577,0.6322857141494751,0.6322857141494751
全部,C03,原始逐点强度,全部原始帧,"忽略；[0, 2.5)米",原始回波点,统计单位等权,2777744,2777744,1796,1796,4,原始强度单位,0.0,0.0,0.0014285714132711291,1.6162856817245483,0.5424875873467824,0.04657142981886864,0.3831428587436676,0.5799999833106995,0.7057142853736877,0.8694285750389099,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r0:observation_equal,0.04657142981886864,0.04657142981886864,0.3831428587436676,0.3831428587436676,0.5799999833106995,0.5799999833106995,0.7057142853736877,0.7057142853736877,0.8694285750389099,0.8694285750389099
全部,C03,原始逐点强度,全部原始帧,"忽略；[0, 2.5)米",原始回波点,有适用观测的帧等权,2777744,2777744,1796,1796,4,原始强度单位,0.0,0.0,0.0014285714132711291,1.6162856817245483,0.12713963896143085,0.006571428384631872,0.01371428556740284,0.029428571462631226,0.05657142773270607,0.7068571448326111,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r0:frame_equal,0.006571428384631872,0.006571428384631872,0.01371428556740284,0.01371428556740284,0.029428571462631226,0.029428571462631226,0.05657142773270607,0.05657142773270607,0.7068571448326111,0.7068571448326111
全部,C03,原始逐点强度,全部原始帧,"忽略；[0, 2.5)米",原始回波点,世界等权（同一背景）,2777744,2777744,1796,1796,4,原始强度单位,0.0,0.0,0.0014285714132711291,1.6162856817245483,0.5424875873467824,0.04657142981886864,0.3831428587436676,0.5799999833106995,0.7057142853736877,0.8694285750389099,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r0:sequence_equal,0.04657142981886864,0.04657142981886864,0.3831428587436676,0.3831428587436676,0.5799999833106995,0.5799999833106995,0.7057142853736877,0.7057142853736877,0.8694285750389099,0.8694285750389099
全部,C03,原始逐点强度,全部原始帧,"忽略；[2.5, 5)米",原始回波点,统计单位等权,178221,178221,1796,1034,4,原始强度单位,0.0,0.4242761692650334,0.001714285695925355,1.5614285469055176,0.2348469435269094,0.004571428522467613,0.02800000086426735,0.21171428263187408,0.39085713028907776,0.5662857294082642,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r1:observation_equal,0.004571428522467613,0.004571428522467613,0.02800000086426735,0.02800000086426735,0.21171428263187408,0.21171428263187408,0.39085713028907776,0.39085713028907776,0.5662857294082642,0.5662857294082642
全部,C03,原始逐点强度,全部原始帧,"忽略；[2.5, 5)米",原始回波点,有适用观测的帧等权,178221,178221,1796,1034,4,原始强度单位,0.0,0.4242761692650334,0.001714285695925355,1.5614285469055176,0.21037875337555195,0.006285714451223612,0.05828571319580078,0.14885714650154114,0.3254285752773285,0.5582857131958008,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r1:frame_equal,0.006285714451223612,0.006285714451223612,0.05828571319580078,0.05828571319580078,0.14885714650154114,0.14885714650154114,0.3254285752773285,0.3254285752773285,0.5582857131958008,0.5582857131958008
全部,C03,原始逐点强度,全部原始帧,"忽略；[2.5, 5)米",原始回波点,世界等权（同一背景）,178221,178221,1796,1034,4,原始强度单位,0.0,0.4242761692650334,0.001714285695925355,1.5614285469055176,0.23484694530748243,0.004571428522467613,0.02800000086426735,0.21171428263187408,0.39085713028907776,0.5662857294082642,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r1:sequence_equal,0.004571428522467613,0.004571428522467613,0.02800000086426735,0.02800000086426735,0.21171428263187408,0.21171428263187408,0.39085713028907776,0.39085713028907776,0.5662857294082642,0.5662857294082642
全部,C03,原始逐点强度,全部原始帧,"忽略；[25, 27.5)米",原始回波点,统计单位等权,26180,26180,1796,1348,4,原始强度单位,0.0,0.24944320712694878,0.0020000000949949026,1.6271429061889648,0.13149221865606128,0.009714285843074322,0.03914285823702812,0.08571428805589676,0.18000000715255737,0.33571428060531616,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r10:observation_equal,0.009714285843074322,0.009714285843074322,0.03914285823702812,0.03914285823702812,0.08571428805589676,0.08571428805589676,0.18000000715255737,0.18000000715255737,0.33571428060531616,0.33571428060531616
全部,C03,原始逐点强度,全部原始帧,"忽略；[25, 27.5)米",原始回波点,有适用观测的帧等权,26180,26180,1796,1348,4,原始强度单位,0.0,0.24944320712694878,0.0020000000949949026,1.6271429061889648,0.1157468419954642,0.009714285843074322,0.03628571331501007,0.06857142597436905,0.1411428600549698,0.2980000078678131,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r10:frame_equal,0.009714285843074322,0.009714285843074322,0.03628571331501007,0.03628571331501007,0.06857142597436905,0.06857142597436905,0.1411428600549698,0.1411428600549698,0.2980000078678131,0.2980000078678131
全部,C03,原始逐点强度,全部原始帧,"忽略；[25, 27.5)米",原始回波点,世界等权（同一背景）,26180,26180,1796,1348,4,原始强度单位,0.0,0.24944320712694878,0.0020000000949949026,1.6271429061889648,0.13149221865606128,0.009714285843074322,0.03914285823702812,0.08571428805589676,0.18000000715255737,0.33571428060531616,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r10:sequence_equal,0.009714285843074322,0.009714285843074322,0.03914285823702812,0.03914285823702812,0.08571428805589676,0.08571428805589676,0.18000000715255737,0.18000000715255737,0.33571428060531616,0.33571428060531616
全部,C03,原始逐点强度,全部原始帧,"忽略；[27.5, 30)米",原始回波点,统计单位等权,37852,37852,1796,1580,4,原始强度单位,0.0,0.12026726057906459,0.0020000000949949026,1.6237143278121948,0.11036723481478808,0.012571428902447224,0.035999998450279236,0.06342857331037521,0.14800000190734863,0.29571428894996643,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r11:observation_equal,0.012571428902447224,0.012571428902447224,0.035999998450279236,0.035999998450279236,0.06342857331037521,0.06342857331037521,0.14800000190734863,0.14800000190734863,0.29571428894996643,0.29571428894996643
全部,C03,原始逐点强度,全部原始帧,"忽略；[27.5, 30)米",原始回波点,有适用观测的帧等权,37852,37852,1796,1580,4,原始强度单位,0.0,0.12026726057906459,0.0020000000949949026,1.6237143278121948,0.08966471237979133,0.012571428902447224,0.03371428698301315,0.057999998331069946,0.10885713994503021,0.23800000548362732,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r11:frame_equal,0.012571428902447224,0.012571428902447224,0.03371428698301315,0.03371428698301315,0.057999998331069946,0.057999998331069946,0.10885713994503021,0.10885713994503021,0.23800000548362732,0.23800000548362732
全部,C03,原始逐点强度,全部原始帧,"忽略；[27.5, 30)米",原始回波点,世界等权（同一背景）,37852,37852,1796,1580,4,原始强度单位,0.0,0.12026726057906459,0.0020000000949949026,1.6237143278121948,0.11036723481478808,0.012571428902447224,0.035999998450279236,0.06342857331037521,0.14800000190734863,0.29571428894996643,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r11:sequence_equal,0.012571428902447224,0.012571428902447224,0.035999998450279236,0.035999998450279236,0.06342857331037521,0.06342857331037521,0.14800000190734863,0.14800000190734863,0.29571428894996643,0.29571428894996643
全部,C03,原始逐点强度,全部原始帧,"忽略；[30, 32.5)米",原始回波点,统计单位等权,85012,85012,1796,1528,4,原始强度单位,0.0,0.1492204899777283,0.0025714286603033543,1.6128571033477783,0.1890560660822777,0.023428572341799736,0.07942856848239899,0.1842857152223587,0.24371428787708282,0.4065714180469513,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r12:observation_equal,0.023428572341799736,0.023428572341799736,0.07942856848239899,0.07942856848239899,0.1842857152223587,0.1842857152223587,0.24371428787708282,0.24371428787708282,0.4065714180469513,0.4065714180469513
全部,C03,原始逐点强度,全部原始帧,"忽略；[30, 32.5)米",原始回波点,有适用观测的帧等权,85012,85012,1796,1528,4,原始强度单位,0.0,0.1492204899777283,0.0025714286603033543,1.6128571033477783,0.0853671434985917,0.011428571306169033,0.030857142060995102,0.054571427404880524,0.10685714334249496,0.22428570687770844,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r12:frame_equal,0.011428571306169033,0.011428571306169033,0.030857142060995102,0.030857142060995102,0.054571427404880524,0.054571427404880524,0.10685714334249496,0.10685714334249496,0.22428570687770844,0.22428570687770844
全部,C03,原始逐点强度,全部原始帧,"忽略；[30, 32.5)米",原始回波点,世界等权（同一背景）,85012,85012,1796,1528,4,原始强度单位,0.0,0.1492204899777283,0.0025714286603033543,1.6128571033477783,0.1890560660822777,0.023428572341799736,0.07942856848239899,0.1842857152223587,0.24371428787708282,0.4065714180469513,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r12:sequence_equal,0.023428572341799736,0.023428572341799736,0.07942856848239899,0.07942856848239899,0.1842857152223587,0.1842857152223587,0.24371428787708282,0.24371428787708282,0.4065714180469513,0.4065714180469513
全部,C03,原始逐点强度,全部原始帧,"忽略；[32.5, 35)米",原始回波点,统计单位等权,22848,22848,1796,1376,4,原始强度单位,0.0,0.23385300668151449,0.001714285695925355,1.458571434020996,0.09155382148609907,0.008857143111526966,0.018285714089870453,0.0357142873108387,0.12714286148548126,0.3522857129573822,0.0,无缺失,summary.json:全部:C03|intensity|all_frames|ignore:r13:observation_equal,0.008857143111526966,0.008857143111526966,0.018285714089870453,0.018285714089870453,0.0357142873108387,0.0357142873108387,0.12714286148548126,0.12714286148548126,0.3522857129573822,0.3522857129573822
