序列,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖序列数,左边界,右边界,原始数量,对应权重比例,来源
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,有适用观测的帧等权,62464,62464,542,484,1,0,0.05,39996,0.6726058808497153,summary.json:139:C03|intensity|all_frames|normal:r17:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,有适用观测的帧等权,62464,62464,542,484,1,0.05,0.1,17769,0.26997019924125726,summary.json:139:C03|intensity|all_frames|normal:r17:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,有适用观测的帧等权,62464,62464,542,484,1,0.1,0.2,4291,0.05039287970754436,summary.json:139:C03|intensity|all_frames|normal:r17:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,有适用观测的帧等权,62464,62464,542,484,1,0.2,0.4,260,0.004964880067423681,summary.json:139:C03|intensity|all_frames|normal:r17:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,有适用观测的帧等权,62464,62464,542,484,1,0.4,0.6,40,0.0007107588970822351,summary.json:139:C03|intensity|all_frames|normal:r17:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,有适用观测的帧等权,62464,62464,542,484,1,0.6,1,42,0.0008243952443900881,summary.json:139:C03|intensity|all_frames|normal:r17:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,有适用观测的帧等权,62464,62464,542,484,1,1,2,66,0.0005310059925876236,summary.json:139:C03|intensity|all_frames|normal:r17:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,有适用观测的帧等权,62464,62464,542,484,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r17:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,0,0.05,39996,0.6403048155737705,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,0.05,0.1,17769,0.28446785348360654,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,0.1,0.2,4291,0.06869556864754098,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,0.2,0.4,260,0.004162397540983607,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,0.4,0.6,40,0.0006403688524590163,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,0.6,1,42,0.0006723872950819672,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,1,2,66,0.0010566086065573771,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[42.5, 45)米",原始回波点,统计单位等权,62464,62464,542,484,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r17:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,0,0.05,36571,0.6973601313958006,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,0.05,0.1,14345,0.25874459900628605,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,0.1,0.2,3072,0.038594413743101345,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,0.2,0.4,132,0.0028963817634902007,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,0.4,0.6,33,0.0007631204667243858,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,0.6,1,31,0.0008617732334751192,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,1,2,87,0.0007795803911214378,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,有适用观测的帧等权,54271,54271,542,484,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r18:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,0,0.05,36571,0.6738589670358018,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,0.05,0.1,14345,0.2643216450774815,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,0.1,0.2,3072,0.05660481656870152,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,0.2,0.4,132,0.002432238211936393,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,0.4,0.6,33,0.0006080595529840983,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,0.6,1,31,0.0005712074588638499,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,1,2,87,0.0016030660942308046,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[45, 47.5)米",原始回波点,统计单位等权,54271,54271,542,484,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r18:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,0,0.05,34952,0.7467172353840928,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,0.05,0.1,10641,0.22523686321506284,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,0.1,0.2,1849,0.02283370735849081,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,0.2,0.4,91,0.0018666949878714664,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,0.4,0.6,44,0.0008697663787771929,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,0.6,1,45,0.0017362799935131611,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,1,2,61,0.0007394526821924559,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,有适用观测的帧等权,47683,47683,542,496,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r19:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,0,0.05,34952,0.7330075708323721,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,0.05,0.1,10641,0.22316129438164545,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,0.1,0.2,1849,0.03877692259295766,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,0.2,0.4,91,0.001908436969150431,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,0.4,0.6,44,0.0009227607323364721,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,0.6,1,45,0.000943732567162301,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,1,2,61,0.0012792819243755637,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[47.5, 50]米",原始回波点,统计单位等权,47683,47683,542,496,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r19:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,0,0.05,1352186,0.12535192973893952,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,0.05,0.1,2216831,0.1965724519915599,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,0.1,0.2,2855869,0.23466369177766022,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,0.2,0.4,2857698,0.21565509532839058,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,0.4,0.6,1685482,0.12244205835059783,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,0.6,1,1376919,0.09855235639271136,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,1,2,92488,0.006762285695675618,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,有适用观测的帧等权,12437475,12437475,542,455,1,2,inf,2,1.307244645900661e-07,summary.json:139:C03|intensity|all_frames|normal:r2:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,0,0.05,1352186,0.10871869089184098,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,0.05,0.1,2216831,0.1782380266090987,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,0.1,0.2,2855869,0.22961806958405948,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,0.2,0.4,2857698,0.22976512515603045,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,0.4,0.6,1685482,0.13551641309831777,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,0.6,1,1376919,0.11070727780357348,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,1,2,92488,0.007436236052735784,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[5, 7.5)米",原始回波点,统计单位等权,12437475,12437475,542,455,1,2,inf,2,1.608043433253132e-07,summary.json:139:C03|intensity|all_frames|normal:r2:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,0,0.05,234391,0.9009856197120042,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,0.05,0.1,24711,0.08365191547806161,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,0.1,0.2,3940,0.01140770652216502,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,0.2,0.4,429,0.0015459124007472075,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,0.4,0.6,213,0.0008607667056759465,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,0.6,1,251,0.0009897444937770929,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,1,2,194,0.000558334687569271,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,有适用观测的帧等权,264129,264129,542,542,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r20:frame_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,0,0.05,234391,0.8874110756486414,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,0.05,0.1,24711,0.09355655759117704,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,0.1,0.2,3940,0.014916953458348004,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,0.2,0.4,429,0.0016242063537135264,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,0.4,0.6,213,0.0008064241336619607,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,0.6,1,251,0.0009502932279302917,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,1,2,194,0.0007344895865277951,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,正常；大于50米,原始回波点,统计单位等权,264129,264129,542,542,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r20:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,0,0.05,270315,0.0487512443677531,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,0.05,0.1,357442,0.06330142693232771,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,0.1,0.2,1273139,0.21820668123436687,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,0.2,0.4,1777772,0.29528845673906723,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,0.4,0.6,1074008,0.16928682325452518,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,0.6,1,1287090,0.1861790342971424,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,1,2,140970,0.018986244766054657,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,有适用观测的帧等权,6180737,6180737,542,461,1,2,inf,1,8.840876251072399e-08,summary.json:139:C03|intensity|all_frames|normal:r3:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,0,0.05,270315,0.04373507560667927,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,0.05,0.1,357442,0.05783161457929693,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,0.1,0.2,1273139,0.20598498204987528,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,0.2,0.4,1777772,0.28763107053414505,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,0.4,0.6,1074008,0.17376697956894138,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,0.6,1,1287090,0.2082421562347662,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,1,2,140970,0.022807959633292924,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[7.5, 10)米",原始回波点,统计单位等权,6180737,6180737,542,461,1,2,inf,1,1.6179300300271634e-07,summary.json:139:C03|intensity|all_frames|normal:r3:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,0,0.05,112870,0.03569694543031162,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,0.05,0.1,182226,0.04934451973041015,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,0.1,0.2,860847,0.24113338451179217,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,0.2,0.4,1127985,0.30668553570032503,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,0.4,0.6,797729,0.20361151935135702,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,0.6,1,643226,0.15561889782891108,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,1,2,30086,0.007909197446893036,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,有适用观测的帧等权,3754969,3754969,542,469,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r4:frame_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,0,0.05,112870,0.03005883670411127,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,0.05,0.1,182226,0.04852929544824471,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,0.1,0.2,860847,0.22925542128310514,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,0.2,0.4,1127985,0.30039795268616065,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,0.4,0.6,797729,0.2124462279182598,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,0.6,1,643226,0.17129994948027533,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,1,2,30086,0.00801231647984311,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[10, 12.5)米",原始回波点,统计单位等权,3754969,3754969,542,469,1,2,inf,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r4:observation_equal
139,C03,原始逐点强度,全部原始帧,"正常；[12.5, 15)米",原始回波点,有适用观测的帧等权,1967869,1967869,542,482,1,-inf,0,0,0.0,summary.json:139:C03|intensity|all_frames|normal:r5:frame_equal
