序列,类别,权重,点数,有效帧数,序列数,最小值,P5,P25,P50,P75,P95,最大值,不同取值数,重复取值点比例,最小值点数,最大值点数,零值比例,精确网格比例,最高频10个取值及计数
140,忽略,统计单位等权,10313771,481,1,0.0005714285653084517,0.016285713762044907,0.06942857056856155,0.18228571116924286,0.4320000112056732,0.8577142953872681,1.8877142667770386,5711,0.9999971882253349,3,1,0,1.0,"[{""count"": 14442, ""value"": 0.017142856493592262}, {""count"": 14349, ""value"": 0.01914285682141781}, {""count"": 14330, ""value"": 0.018285714089870453}, {""count"": 14307, ""value"": 0.01657142862677574}, {""count"": 14280, ""value"": 0.017714286223053932}, {""count"": 14225, ""value"": 0.017999999225139618}, {""count"": 14208, ""value"": 0.017428571358323097}, {""count"": 14172, ""value"": 0.01600000075995922}, {""count"": 14172, ""value"": 0.018571428954601288}, {""count"": 14101, ""value"": 0.018857141956686974}]"
141,正常,有适用观测的帧等权,64311336,697,1,0.0005714285653084517,0.02257142774760723,0.10114285349845886,0.23228570818901062,0.4608571529388428,0.8082857131958008,7.244571208953857,5737,0.999999766759627,2,1,0,1.0,"[{""count"": 45818, ""value"": 0.08485714346170425}, {""count"": 45738, ""value"": 0.09542857110500336}, {""count"": 45601, ""value"": 0.09000000357627869}, {""count"": 45585, ""value"": 0.08514285832643509}, {""count"": 45555, ""value"": 0.09457142651081085}, {""count"": 45517, ""value"": 0.087714284658432}, {""count"": 45516, ""value"": 0.08085714280605316}, {""count"": 45511, ""value"": 0.0908571407198906}, {""count"": 45505, ""value"": 0.09114285558462143}, {""count"": 45498, ""value"": 0.08885714411735535}]"
141,正常,统计单位等权,64311336,697,1,0.0005714285653084517,0.03371428698301315,0.11800000071525574,0.24714285135269165,0.45914286375045776,0.7971428632736206,7.244571208953857,5737,0.999999766759627,2,1,0,1.0,"[{""count"": 45818, ""value"": 0.08485714346170425}, {""count"": 45738, ""value"": 0.09542857110500336}, {""count"": 45601, ""value"": 0.09000000357627869}, {""count"": 45585, ""value"": 0.08514285832643509}, {""count"": 45555, ""value"": 0.09457142651081085}, {""count"": 45517, ""value"": 0.087714284658432}, {""count"": 45516, ""value"": 0.08085714280605316}, {""count"": 45511, ""value"": 0.0908571407198906}, {""count"": 45505, ""value"": 0.09114285558462143}, {""count"": 45498, ""value"": 0.08885714411735535}]"
141,异常,有适用观测的帧等权,18554,381,1,0.003142857225611806,0.017714286223053932,0.054571427404880524,0.12771429121494293,0.22285714745521545,0.43542855978012085,0.8951428532600403,2330,0.9802737954079983,1,1,0,1.0,"[{""count"": 34, ""value"": 0.08399999886751175}, {""count"": 32, ""value"": 0.09685714542865753}, {""count"": 29, ""value"": 0.08571428805589676}, {""count"": 29, ""value"": 0.08799999952316284}, {""count"": 29, ""value"": 0.09885714203119278}, {""count"": 27, ""value"": 0.0868571400642395}, {""count"": 27, ""value"": 0.09000000357627869}, {""count"": 27, ""value"": 0.09571428596973419}, {""count"": 27, ""value"": 0.09857142716646194}, {""count"": 27, ""value"": 0.11828571557998657}]"
141,异常,统计单位等权,18554,381,1,0.003142857225611806,0.05342857167124748,0.11171428859233856,0.19371429085731506,0.2985714375972748,0.5288571715354919,0.8951428532600403,2330,0.9802737954079983,1,1,0,1.0,"[{""count"": 34, ""value"": 0.08399999886751175}, {""count"": 32, ""value"": 0.09685714542865753}, {""count"": 29, ""value"": 0.08571428805589676}, {""count"": 29, ""value"": 0.08799999952316284}, {""count"": 29, ""value"": 0.09885714203119278}, {""count"": 27, ""value"": 0.0868571400642395}, {""count"": 27, ""value"": 0.09000000357627869}, {""count"": 27, ""value"": 0.09571428596973419}, {""count"": 27, ""value"": 0.09857142716646194}, {""count"": 27, ""value"": 0.11828571557998657}]"
141,忽略,有适用观测的帧等权,16333962,697,1,0.0005714285653084517,0.014285714365541935,0.05314285680651665,0.1371428519487381,0.29657143354415894,0.7080000042915344,4.902857303619385,5748,0.9999976123367986,1,1,0,1.0,"[{""count"": 19463, ""value"": 0.017999999225139618}, {""count"": 19444, ""value"": 0.017142856493592262}, {""count"": 19389, ""value"": 0.018857141956686974}, {""count"": 19343, ""value"": 0.01914285682141781}, {""count"": 19318, ""value"": 0.017714286223053932}, {""count"": 19290, ""value"": 0.018571428954601288}, {""count"": 19251, ""value"": 0.01657142862677574}, {""count"": 19234, ""value"": 0.01600000075995922}, {""count"": 19216, ""value"": 0.018285714089870453}, {""count"": 19212, ""value"": 0.016857143491506577}]"
141,忽略,统计单位等权,16333962,697,1,0.0005714285653084517,0.017714286223053932,0.07742857187986374,0.1997142881155014,0.43714284896850586,0.8254285454750061,4.902857303619385,5748,0.9999976123367986,1,1,0,1.0,"[{""count"": 19463, ""value"": 0.017999999225139618}, {""count"": 19444, ""value"": 0.017142856493592262}, {""count"": 19389, ""value"": 0.018857141956686974}, {""count"": 19343, ""value"": 0.01914285682141781}, {""count"": 19318, ""value"": 0.017714286223053932}, {""count"": 19290, ""value"": 0.018571428954601288}, {""count"": 19251, ""value"": 0.01657142862677574}, {""count"": 19234, ""value"": 0.01600000075995922}, {""count"": 19216, ""value"": 0.018285714089870453}, {""count"": 19212, ""value"": 0.016857143491506577}]"
142,正常,有适用观测的帧等权,46999294,537,1,0.0002857142826542258,0.026571428403258324,0.10742857307195663,0.24314285814762115,0.4888571500778198,0.8259999752044678,4.923428535461426,5743,0.9999993829694548,1,1,0,1.0,"[{""count"": 33020, ""value"": 0.06314285844564438}, {""count"": 33012, ""value"": 0.05542857199907303}, {""count"": 33005, ""value"": 0.06771428883075714}, {""count"": 32994, ""value"": 0.06857142597436905}, {""count"": 32932, ""value"": 0.057999998331069946}, {""count"": 32906, ""value"": 0.07371428608894348}, {""count"": 32904, ""value"": 0.061714284121990204}, {""count"": 32879, ""value"": 0.07114285975694656}, {""count"": 32843, ""value"": 0.05485714226961136}, {""count"": 32839, ""value"": 0.06285714358091354}]"
142,正常,统计单位等权,46999294,537,1,0.0002857142826542258,0.03142857179045677,0.1168571412563324,0.24314285814762115,0.4554285705089569,0.7897142767906189,4.923428535461426,5743,0.9999993829694548,1,1,0,1.0,"[{""count"": 33020, ""value"": 0.06314285844564438}, {""count"": 33012, ""value"": 0.05542857199907303}, {""count"": 33005, ""value"": 0.06771428883075714}, {""count"": 32994, ""value"": 0.06857142597436905}, {""count"": 32932, ""value"": 0.057999998331069946}, {""count"": 32906, ""value"": 0.07371428608894348}, {""count"": 32904, ""value"": 0.061714284121990204}, {""count"": 32879, ""value"": 0.07114285975694656}, {""count"": 32843, ""value"": 0.05485714226961136}, {""count"": 32839, ""value"": 0.06285714358091354}]"
142,异常,有适用观测的帧等权,1737,160,1,0.0051428573206067085,0.022857142612338066,0.0820000022649765,0.20571428537368774,0.3628571331501007,0.5548571348190308,0.7637143135070801,1167,0.5647668393782384,1,1,0,1.0,"[{""count"": 6, ""value"": 0.24657142162322998}, {""count"": 6, ""value"": 0.2680000066757202}, {""count"": 6, ""value"": 0.27714285254478455}, {""count"": 6, ""value"": 0.3248571455478668}, {""count"": 5, ""value"": 0.12342856824398041}, {""count"": 5, ""value"": 0.32085713744163513}, {""count"": 5, ""value"": 0.3294285833835602}, {""count"": 4, ""value"": 0.06857142597436905}, {""count"": 4, ""value"": 0.07400000095367432}, {""count"": 4, ""value"": 0.19028571248054504}]"
142,异常,统计单位等权,1737,160,1,0.0051428573206067085,0.05371428653597832,0.1874285787343979,0.2977142930030823,0.408857136964798,0.593999981880188,0.7637143135070801,1167,0.5647668393782384,1,1,0,1.0,"[{""count"": 6, ""value"": 0.24657142162322998}, {""count"": 6, ""value"": 0.2680000066757202}, {""count"": 6, ""value"": 0.27714285254478455}, {""count"": 6, ""value"": 0.3248571455478668}, {""count"": 5, ""value"": 0.12342856824398041}, {""count"": 5, ""value"": 0.32085713744163513}, {""count"": 5, ""value"": 0.3294285833835602}, {""count"": 4, ""value"": 0.06857142597436905}, {""count"": 4, ""value"": 0.07400000095367432}, {""count"": 4, ""value"": 0.19028571248054504}]"
142,忽略,有适用观测的帧等权,14614993,537,1,0.0008571428479626775,0.014000000432133675,0.04828571528196335,0.12600000202655792,0.28200000524520874,0.6722857356071472,1.9839999675750732,5722,0.9999991105024819,5,1,0,1.0,"[{""count"": 18919, ""value"": 0.017142856493592262}, {""count"": 18877, ""value"": 0.017714286223053932}, {""count"": 18728, ""value"": 0.017428571358323097}, {""count"": 18684, ""value"": 0.016857143491506577}, {""count"": 18677, ""value"": 0.018857141956686974}, {""count"": 18644, ""value"": 0.01600000075995922}, {""count"": 18613, ""value"": 0.016285713762044907}, {""count"": 18587, ""value"": 0.018285714089870453}, {""count"": 18569, ""value"": 0.017999999225139618}, {""count"": 18563, ""value"": 0.01657142862677574}]"
142,忽略,统计单位等权,14614993,537,1,0.0008571428479626775,0.017142856493592262,0.07485714554786682,0.1971428543329239,0.4228571355342865,0.8028571605682373,1.9839999675750732,5722,0.9999991105024819,5,1,0,1.0,"[{""count"": 18919, ""value"": 0.017142856493592262}, {""count"": 18877, ""value"": 0.017714286223053932}, {""count"": 18728, ""value"": 0.017428571358323097}, {""count"": 18684, ""value"": 0.016857143491506577}, {""count"": 18677, ""value"": 0.018857141956686974}, {""count"": 18644, ""value"": 0.01600000075995922}, {""count"": 18613, ""value"": 0.016285713762044907}, {""count"": 18587, ""value"": 0.018285714089870453}, {""count"": 18569, ""value"": 0.017999999225139618}, {""count"": 18563, ""value"": 0.01657142862677574}]"
143,正常,有适用观测的帧等权,41260062,469,1,0.0002857142826542258,0.026000000536441803,0.11142857372760773,0.2314285784959793,0.4365714192390442,0.7825714349746704,4.973714351654053,5729,0.9999996606888278,1,1,0,1.0,"[{""count"": 34192, ""value"": 0.0051428573206067085}, {""count"": 34018, ""value"": 0.0057142856530845165}, {""count"": 33963, ""value"": 0.004857142921537161}, {""count"": 33794, ""value"": 0.005428571254014969}, {""count"": 33560, ""value"": 0.006000000052154064}, {""count"": 33535, ""value"": 0.004571428522467613}, {""count"": 33097, ""value"": 0.006285714451223612}, {""count"": 32940, ""value"": 0.004285714123398066}, {""count"": 32920, ""value"": 0.006571428384631872}, {""count"": 32299, ""value"": 0.00685714278370142}]"
143,正常,统计单位等权,41260062,469,1,0.0002857142826542258,0.027714285999536514,0.11400000005960464,0.2362857162952423,0.4408571422100067,0.7837142944335938,4.973714351654053,5729,0.9999996606888278,1,1,0,1.0,"[{""count"": 34192, ""value"": 0.0051428573206067085}, {""count"": 34018, ""value"": 0.0057142856530845165}, {""count"": 33963, ""value"": 0.004857142921537161}, {""count"": 33794, ""value"": 0.005428571254014969}, {""count"": 33560, ""value"": 0.006000000052154064}, {""count"": 33535, ""value"": 0.004571428522467613}, {""count"": 33097, ""value"": 0.006285714451223612}, {""count"": 32940, ""value"": 0.004285714123398066}, {""count"": 32920, ""value"": 0.006571428384631872}, {""count"": 32299, ""value"": 0.00685714278370142}]"
143,异常,有适用观测的帧等权,3256,174,1,0.0051428573206067085,0.017142856493592262,0.04600000008940697,0.10742857307195663,0.23571428656578064,0.4699999988079071,1.0282857418060303,1466,0.8037469287469288,1,1,0,1.0,"[{""count"": 11, ""value"": 0.11114285886287689}, {""count"": 10, ""value"": 0.08628571778535843}, {""count"": 10, ""value"": 0.10771428793668747}, {""count"": 10, ""value"": 0.13542857766151428}, {""count"": 9, ""value"": 0.09000000357627869}, {""count"": 9, ""value"": 0.09571428596973419}, {""count"": 9, ""value"": 0.09799999743700027}, {""count"": 9, ""value"": 0.10428571701049805}, {""count"": 8, ""value"": 0.08799999952316284}, {""count"": 8, ""value"": 0.09114285558462143}]"
143,异常,统计单位等权,3256,174,1,0.0051428573206067085,0.04771428555250168,0.10571428388357162,0.17342856526374817,0.30399999022483826,0.522857129573822,1.0282857418060303,1466,0.8037469287469288,1,1,0,1.0,"[{""count"": 11, ""value"": 0.11114285886287689}, {""count"": 10, ""value"": 0.08628571778535843}, {""count"": 10, ""value"": 0.10771428793668747}, {""count"": 10, ""value"": 0.13542857766151428}, {""count"": 9, ""value"": 0.09000000357627869}, {""count"": 9, ""value"": 0.09571428596973419}, {""count"": 9, ""value"": 0.09799999743700027}, {""count"": 9, ""value"": 0.10428571701049805}, {""count"": 8, ""value"": 0.08799999952316284}, {""count"": 8, ""value"": 0.09114285558462143}]"
143,忽略,有适用观测的帧等权,12498597,469,1,0.0008571428479626775,0.018857141956686974,0.07742857187986374,0.18028570711612701,0.3677142858505249,0.7382857203483582,3.6708571910858154,5707,0.9999944793803657,2,1,0,1.0,"[{""count"": 14365, ""value"": 0.017999999225139618}, {""count"": 14236, ""value"": 0.017428571358323097}, {""count"": 14215, ""value"": 0.017714286223053932}, {""count"": 14204, ""value"": 0.018285714089870453}, {""count"": 14164, ""value"": 0.01914285682141781}, {""count"": 14149, ""value"": 0.016857143491506577}, {""count"": 14117, ""value"": 0.018857141956686974}, {""count"": 14054, ""value"": 0.01657142862677574}, {""count"": 14005, ""value"": 0.018571428954601288}, {""count"": 14000, ""value"": 0.020285714417696}]"
143,忽略,统计单位等权,12498597,469,1,0.0008571428479626775,0.020285714417696,0.07999999821186066,0.17914286255836487,0.36314284801483154,0.7282857298851013,3.6708571910858154,5707,0.9999944793803657,2,1,0,1.0,"[{""count"": 14365, ""value"": 0.017999999225139618}, {""count"": 14236, ""value"": 0.017428571358323097}, {""count"": 14215, ""value"": 0.017714286223053932}, {""count"": 14204, ""value"": 0.018285714089870453}, {""count"": 14164, ""value"": 0.01914285682141781}, {""count"": 14149, ""value"": 0.016857143491506577}, {""count"": 14117, ""value"": 0.018857141956686974}, {""count"": 14054, ""value"": 0.01657142862677574}, {""count"": 14005, ""value"": 0.018571428954601288}, {""count"": 14000, ""value"": 0.020285714417696}]"
144,正常,有适用观测的帧等权,28597392,323,1,0.0005714285653084517,0.0231428574770689,0.10657142847776413,0.21657143533229828,0.41285714507102966,0.7599999904632568,8.640000343322754,5712,0.9999982166205925,1,1,0,1.0,"[{""count"": 20683, ""value"": 0.10371428728103638}, {""count"": 20605, ""value"": 0.11257142573595047}, {""count"": 20545, ""value"": 0.10914285480976105}, {""count"": 20539, ""value"": 0.10485713928937912}, {""count"": 20538, ""value"": 0.11457142978906631}, {""count"": 20536, ""value"": 0.11085714399814606}, {""count"": 20502, ""value"": 0.10971428453922272}, {""count"": 20496, ""value"": 0.11942857503890991}, {""count"": 20484, ""value"": 0.10257142782211304}, {""count"": 20481, ""value"": 0.11542857438325882}]"
144,正常,统计单位等权,28597392,323,1,0.0005714285653084517,0.02914285659790039,0.11885714530944824,0.23657143115997314,0.43628570437431335,0.7731428742408752,8.640000343322754,5712,0.9999982166205925,1,1,0,1.0,"[{""count"": 20683, ""value"": 0.10371428728103638}, {""count"": 20605, ""value"": 0.11257142573595047}, {""count"": 20545, ""value"": 0.10914285480976105}, {""count"": 20539, ""value"": 0.10485713928937912}, {""count"": 20538, ""value"": 0.11457142978906631}, {""count"": 20536, ""value"": 0.11085714399814606}, {""count"": 20502, ""value"": 0.10971428453922272}, {""count"": 20496, ""value"": 0.11942857503890991}, {""count"": 20484, ""value"": 0.10257142782211304}, {""count"": 20481, ""value"": 0.11542857438325882}]"
144,异常,有适用观测的帧等权,4662,156,1,0.008571428246796131,0.025428570806980133,0.06485714018344879,0.1899999976158142,0.4422857165336609,0.8057143092155457,1.0908571481704712,2314,0.7745602745602745,1,1,0,1.0,"[{""count"": 10, ""value"": 0.1428571492433548}, {""count"": 9, ""value"": 0.35114285349845886}, {""count"": 8, ""value"": 0.4934285581111908}, {""count"": 8, ""value"": 0.6622856855392456}, {""count"": 7, ""value"": 0.09228571504354477}, {""count"": 7, ""value"": 0.10342857241630554}, {""count"": 7, ""value"": 0.3382857143878937}, {""count"": 7, ""value"": 0.3482857048511505}, {""count"": 7, ""value"": 0.3594285845756531}, {""count"": 7, ""value"": 0.4320000112056732}]"
144,异常,统计单位等权,4662,156,1,0.008571428246796131,0.08799999952316284,0.24085713922977448,0.43514284491539,0.6094285845756531,0.8588571548461914,1.0908571481704712,2314,0.7745602745602745,1,1,0,1.0,"[{""count"": 10, ""value"": 0.1428571492433548}, {""count"": 9, ""value"": 0.35114285349845886}, {""count"": 8, ""value"": 0.4934285581111908}, {""count"": 8, ""value"": 0.6622856855392456}, {""count"": 7, ""value"": 0.09228571504354477}, {""count"": 7, ""value"": 0.10342857241630554}, {""count"": 7, ""value"": 0.3382857143878937}, {""count"": 7, ""value"": 0.3482857048511505}, {""count"": 7, ""value"": 0.3594285845756531}, {""count"": 7, ""value"": 0.4320000112056732}]"
144,忽略,有适用观测的帧等权,7673177,323,1,0.0008571428479626775,0.012857142835855484,0.04857143014669418,0.12057142704725266,0.2725714147090912,0.7360000014305115,1.6351428031921387,5699,0.9999897043949332,28,1,0,1.0,"[{""count"": 8909, ""value"": 0.006000000052154064}, {""count"": 8832, ""value"": 0.0051428573206067085}, {""count"": 8830, ""value"": 0.005428571254014969}, {""count"": 8709, ""value"": 0.0057142856530845165}, {""count"": 8633, ""value"": 0.004857142921537161}, {""count"": 8560, ""value"": 0.004571428522467613}, {""count"": 8556, ""value"": 0.006285714451223612}, {""count"": 8464, ""value"": 0.00685714278370142}, {""count"": 8430, ""value"": 0.016285713762044907}, {""count"": 8421, ""value"": 0.016857143491506577}]"
144,忽略,统计单位等权,7673177,323,1,0.0008571428479626775,0.016285713762044907,0.07914285361766815,0.1908571422100067,0.44371429085731506,0.8742856979370117,1.6351428031921387,5699,0.9999897043949332,28,1,0,1.0,"[{""count"": 8909, ""value"": 0.006000000052154064}, {""count"": 8832, ""value"": 0.0051428573206067085}, {""count"": 8830, ""value"": 0.005428571254014969}, {""count"": 8709, ""value"": 0.0057142856530845165}, {""count"": 8633, ""value"": 0.004857142921537161}, {""count"": 8560, ""value"": 0.004571428522467613}, {""count"": 8556, ""value"": 0.006285714451223612}, {""count"": 8464, ""value"": 0.00685714278370142}, {""count"": 8430, ""value"": 0.016285713762044907}, {""count"": 8421, ""value"": 0.016857143491506577}]"
145,正常,有适用观测的帧等权,32543242,337,1,0.0002857142826542258,0.025428570806980133,0.11714285612106323,0.23657143115997314,0.4408571422100067,0.7922857403755188,7.3577141761779785,5722,0.9999991088779662,1,1,0,1.0,"[{""count"": 25691, ""value"": 0.005428571254014969}, {""count"": 25616, ""value"": 0.0051428573206067085}, {""count"": 25606, ""value"": 0.004857142921537161}, {""count"": 25546, ""value"": 0.006000000052154064}, {""count"": 25417, ""value"": 0.0057142856530845165}, {""count"": 25346, ""value"": 0.006571428384631872}, {""count"": 25254, ""value"": 0.006285714451223612}, {""count"": 24870, ""value"": 0.004571428522467613}, {""count"": 24527, ""value"": 0.00685714278370142}, {""count"": 24408, ""value"": 0.004285714123398066}]"
145,正常,统计单位等权,32543242,337,1,0.0002857142826542258,0.02742857113480568,0.11914286017417908,0.23914285004138947,0.44285714626312256,0.7879999876022339,7.3577141761779785,5722,0.9999991088779662,1,1,0,1.0,"[{""count"": 25691, ""value"": 0.005428571254014969}, {""count"": 25616, ""value"": 0.0051428573206067085}, {""count"": 25606, ""value"": 0.004857142921537161}, {""count"": 25546, ""value"": 0.006000000052154064}, {""count"": 25417, ""value"": 0.0057142856530845165}, {""count"": 25346, ""value"": 0.006571428384631872}, {""count"": 25254, ""value"": 0.006285714451223612}, {""count"": 24870, ""value"": 0.004571428522467613}, {""count"": 24527, ""value"": 0.00685714278370142}, {""count"": 24408, ""value"": 0.004285714123398066}]"
145,异常,有适用观测的帧等权,3817,153,1,0.011142857372760773,0.019428571686148643,0.057999998331069946,0.1388571411371231,0.2931428551673889,0.5720000267028809,0.9848571419715881,1766,0.8011527377521613,1,1,0,1.0,"[{""count"": 8, ""value"": 0.11628571152687073}, {""count"": 8, ""value"": 0.1517142802476883}, {""count"": 8, ""value"": 0.17399999499320984}, {""count"": 8, ""value"": 0.20828571915626526}, {""count"": 8, ""value"": 0.2582857012748718}, {""count"": 7, ""value"": 0.0771428570151329}, {""count"": 7, ""value"": 0.08657142519950867}, {""count"": 7, ""value"": 0.09200000017881393}, {""count"": 7, ""value"": 0.11314285546541214}, {""count"": 7, ""value"": 0.11885714530944824}]"
145,异常,统计单位等权,3817,153,1,0.011142857372760773,0.06428571790456772,0.13942857086658478,0.23828572034835815,0.38028571009635925,0.6394285559654236,0.9848571419715881,1766,0.8011527377521613,1,1,0,1.0,"[{""count"": 8, ""value"": 0.11628571152687073}, {""count"": 8, ""value"": 0.1517142802476883}, {""count"": 8, ""value"": 0.17399999499320984}, {""count"": 8, ""value"": 0.20828571915626526}, {""count"": 8, ""value"": 0.2582857012748718}, {""count"": 7, ""value"": 0.0771428570151329}, {""count"": 7, ""value"": 0.08657142519950867}, {""count"": 7, ""value"": 0.09200000017881393}, {""count"": 7, ""value"": 0.11314285546541214}, {""count"": 7, ""value"": 0.11885714530944824}]"
145,忽略,有适用观测的帧等权,5559042,337,1,0.0011428571306169033,0.01371428556740284,0.04714285582304001,0.12314286082983017,0.272857129573822,0.6868571639060974,1.6377142667770386,5680,0.9999785934339046,7,1,0,1.0,"[{""count"": 8825, ""value"": 0.017142856493592262}, {""count"": 8719, ""value"": 0.017999999225139618}, {""count"": 8691, ""value"": 0.01657142862677574}, {""count"": 8644, ""value"": 0.017714286223053932}, {""count"": 8615, ""value"": 0.017428571358323097}, {""count"": 8574, ""value"": 0.018857141956686974}, {""count"": 8566, ""value"": 0.018571428954601288}, {""count"": 8547, ""value"": 0.016857143491506577}, {""count"": 8522, ""value"": 0.01600000075995922}, {""count"": 8519, ""value"": 0.016285713762044907}]"
145,忽略,统计单位等权,5559042,337,1,0.0011428571306169033,0.016285713762044907,0.0657142847776413,0.1591428518295288,0.35742858052253723,0.8174285888671875,1.6377142667770386,5680,0.9999785934339046,7,1,0,1.0,"[{""count"": 8825, ""value"": 0.017142856493592262}, {""count"": 8719, ""value"": 0.017999999225139618}, {""count"": 8691, ""value"": 0.01657142862677574}, {""count"": 8644, ""value"": 0.017714286223053932}, {""count"": 8615, ""value"": 0.017428571358323097}, {""count"": 8574, ""value"": 0.018857141956686974}, {""count"": 8566, ""value"": 0.018571428954601288}, {""count"": 8547, ""value"": 0.016857143491506577}, {""count"": 8522, ""value"": 0.01600000075995922}, {""count"": 8519, ""value"": 0.016285713762044907}]"
146,正常,有适用观测的帧等权,26688889,374,1,0.0005714285653084517,0.017142856493592262,0.08228571712970734,0.1842857152223587,0.3734285831451416,0.74314284324646,6.333428382873535,5705,0.9999988009991724,5,1,0,1.0,"[{""count"": 22156, ""value"": 0.0051428573206067085}, {""count"": 22065, ""value"": 0.006000000052154064}, {""count"": 22035, ""value"": 0.006285714451223612}, {""count"": 22006, ""value"": 0.0057142856530845165}, {""count"": 21921, ""value"": 0.005428571254014969}, {""count"": 21890, ""value"": 0.004857142921537161}, {""count"": 21705, ""value"": 0.006571428384631872}, {""count"": 21464, ""value"": 0.004571428522467613}, {""count"": 21327, ""value"": 0.00685714278370142}, {""count"": 21030, ""value"": 0.0071428571827709675}]"
146,正常,统计单位等权,26688889,374,1,0.0005714285653084517,0.025714285671710968,0.1177142858505249,0.2402857095003128,0.4422857165336609,0.7857142686843872,6.333428382873535,5705,0.9999988009991724,5,1,0,1.0,"[{""count"": 22156, ""value"": 0.0051428573206067085}, {""count"": 22065, ""value"": 0.006000000052154064}, {""count"": 22035, ""value"": 0.006285714451223612}, {""count"": 22006, ""value"": 0.0057142856530845165}, {""count"": 21921, ""value"": 0.005428571254014969}, {""count"": 21890, ""value"": 0.004857142921537161}, {""count"": 21705, ""value"": 0.006571428384631872}, {""count"": 21464, ""value"": 0.004571428522467613}, {""count"": 21327, ""value"": 0.00685714278370142}, {""count"": 21030, ""value"": 0.0071428571827709675}]"
146,异常,有适用观测的帧等权,1571,112,1,0.01342857163399458,0.019999999552965164,0.03971428424119949,0.09914285689592361,0.21628572046756744,0.43514284491539,0.9034285545349121,1001,0.6078930617441121,1,1,0,1.0,"[{""count"": 7, ""value"": 0.20714285969734192}, {""count"": 6, ""value"": 0.11257142573595047}, {""count"": 6, ""value"": 0.13457143306732178}, {""count"": 5, ""value"": 0.09914285689592361}, {""count"": 5, ""value"": 0.11800000071525574}, {""count"": 5, ""value"": 0.12771429121494293}, {""count"": 5, ""value"": 0.13028571009635925}, {""count"": 5, ""value"": 0.1371428519487381}, {""count"": 5, ""value"": 0.14257143437862396}, {""count"": 5, ""value"": 0.1525714248418808}]"
146,异常,统计单位等权,1571,112,1,0.01342857163399458,0.04657142981886864,0.11428571492433548,0.1817142814397812,0.2997142970561981,0.5005714297294617,0.9034285545349121,1001,0.6078930617441121,1,1,0,1.0,"[{""count"": 7, ""value"": 0.20714285969734192}, {""count"": 6, ""value"": 0.11257142573595047}, {""count"": 6, ""value"": 0.13457143306732178}, {""count"": 5, ""value"": 0.09914285689592361}, {""count"": 5, ""value"": 0.11800000071525574}, {""count"": 5, ""value"": 0.12771429121494293}, {""count"": 5, ""value"": 0.13028571009635925}, {""count"": 5, ""value"": 0.1371428519487381}, {""count"": 5, ""value"": 0.14257143437862396}, {""count"": 5, ""value"": 0.1525714248418808}]"
146,忽略,有适用观测的帧等权,14827350,374,1,0.0005714285653084517,0.01600000075995922,0.06800000369548798,0.16542857885360718,0.35771429538726807,0.7508571147918701,4.854856967926025,5727,0.9999994604565212,1,1,0,1.0,"[{""count"": 13340, ""value"": 0.016285713762044907}, {""count"": 13258, ""value"": 0.01657142862677574}, {""count"": 13197, ""value"": 0.01600000075995922}, {""count"": 13155, ""value"": 0.016857143491506577}, {""count"": 13113, ""value"": 0.015428571030497551}, {""count"": 13107, ""value"": 0.017142856493592262}, {""count"": 13102, ""value"": 0.017714286223053932}, {""count"": 13088, ""value"": 0.015714285895228386}, {""count"": 13085, ""value"": 0.017428571358323097}, {""count"": 13084, ""value"": 0.014571428298950195}]"
146,忽略,统计单位等权,14827350,374,1,0.0005714285653084517,0.020571429282426834,0.10428571701049805,0.2394285649061203,0.45399999618530273,0.8294285535812378,4.854856967926025,5727,0.9999994604565212,1,1,0,1.0,"[{""count"": 13340, ""value"": 0.016285713762044907}, {""count"": 13258, ""value"": 0.01657142862677574}, {""count"": 13197, ""value"": 0.01600000075995922}, {""count"": 13155, ""value"": 0.016857143491506577}, {""count"": 13113, ""value"": 0.015428571030497551}, {""count"": 13107, ""value"": 0.017142856493592262}, {""count"": 13102, ""value"": 0.017714286223053932}, {""count"": 13088, ""value"": 0.015714285895228386}, {""count"": 13085, ""value"": 0.017428571358323097}, {""count"": 13084, ""value"": 0.014571428298950195}]"
147,正常,有适用观测的帧等权,36411044,401,1,0.0005714285653084517,0.029428571462631226,0.11342857033014297,0.23685714602470398,0.4454285800457001,0.7988571524620056,4.225714206695557,5711,0.9999996978938588,2,1,0,1.0,"[{""count"": 25082, ""value"": 0.11314285546541214}, {""count"": 25034, ""value"": 0.1014285683631897}, {""count"": 25011, ""value"": 0.10342857241630554}, {""count"": 24968, ""value"": 0.10771428793668747}, {""count"": 24966, ""value"": 0.09799999743700027}, {""count"": 24953, ""value"": 0.10199999809265137}, {""count"": 24953, ""value"": 0.10400000214576721}, {""count"": 24904, ""value"": 0.10085714608430862}, {""count"": 24894, ""value"": 0.10599999874830246}, {""count"": 24883, ""value"": 0.10057143121957779}]"
